Buffet: No. AoA Cl l_bound ubound
41 3.2900 1.0465 [3.2900,3.2900]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9035 29.3604 0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   4.7052766e-02   1.0056002e-02   -1.1574890e-01
 2   -1.7500   9.5184709e-02   1.0030380e-02   -1.1731961e-01
 3   -1.5000   1.4287364e-01   1.0034160e-02   -1.1885883e-01
 4   -1.2500   1.9019330e-01   1.0065800e-02   -1.2034359e-01
 5   -1.0000   2.3721090e-01   1.0124460e-02   -1.2175370e-01
 6   -0.7500   2.8400645e-01   1.0209030e-02   -1.2307240e-01
 7   -0.5000   3.3064233e-01   1.0319410e-02   -1.2427710e-01
 8   -0.2500   3.7718671e-01   1.0455640e-02   -1.2534460e-01
 9   0.0000   4.2372122e-01   1.0617920e-02   -1.2624684e-01
10   0.2500   4.7033110e-01   1.0806590e-02   -1.2694580e-01
11   0.5000   5.1714137e-01   1.1022820e-02   -1.2739103e-01
12   0.7500   5.6430365e-01   1.1270400e-02   -1.2747770e-01
13   1.0000   6.1205054e-01   1.1578600e-02   -1.2705110e-01
14   1.2500   6.6090086e-01   1.2041690e-02   -1.2599780e-01
15   1.5000   7.1169070e-01   1.2819450e-02   -1.2464655e-01
16   1.6000   7.3275658e-01   1.3243370e-02   -1.2417340e-01
17   1.7000   7.5445051e-01   1.3745600e-02   -1.2385560e-01
18   1.8000   7.7646732e-01   1.4328890e-02   -1.2369360e-01
19   1.9000   7.9919356e-01   1.5011430e-02   -1.2381820e-01
20   1.9035   8.0000599e-01   1.5037210e-02   -1.2382986e-01
21   2.0000   8.2195311e-01   1.5793460e-02   -1.2416483e-01
22   2.1000   8.4470380e-01   1.6691440e-02   -1.2476950e-01
23   2.2000   8.6735450e-01   1.7717820e-02   -1.2564800e-01
24   2.3000   8.8964986e-01   1.8878010e-02   -1.2676380e-01
25   2.4000   9.1165328e-01   2.0184900e-02   -1.2813365e-01
26   2.5000   9.3197484e-01   2.1606438e-02   -1.2945620e-01
27   2.6000   9.5178312e-01   2.3166391e-02   -1.3093979e-01
28   2.7000   9.7004510e-01   2.4821430e-02   -1.3232441e-01
29   2.8000   9.8666244e-01   2.6553810e-02   -1.3354920e-01
30   2.9000   1.0022220e+00   2.8369980e-02   -1.3471230e-01
31   3.0000   1.0153470e+00   3.0189190e-02   -1.3543400e-01
32   3.1000   1.0273795e+00   3.2052018e-02   -1.3601859e-01
33   3.2000   1.0382150e+00   3.3948122e-02   -1.3643690e-01
34   3.2200   1.0401550e+00   3.4324979e-02   -1.3647620e-01
35   3.2300   1.0411007e+00   3.4513260e-02   -1.3649124e-01
36   3.2400   1.0420350e+00   3.4701680e-02   -1.3650451e-01
37   3.2500   1.0429580e+00   3.4890250e-02   -1.3651620e-01
38   3.2600   1.0438680e+00   3.5078785e-02   -1.3652520e-01
39   3.2700   1.0447530e+00   3.5266689e-02   -1.3652900e-01
40   3.2800   1.0456260e+00   3.5454610e-02   -1.3653060e-01
41   3.2900   1.0464920e+00   3.5642916e-02   -1.3653180e-01
42   3.3000   1.0473460e+00   3.5831230e-02   -1.3653080e-01
43   3.3100   1.0481870e+00   3.6019490e-02   -1.3652730e-01
44   3.3200   1.0490070e+00   3.6207281e-02   -1.3651948e-01
45   3.3300   1.0498110e+00   3.6394868e-02   -1.3650853e-01
46   3.3400   1.0506050e+00   3.6582589e-02   -1.3649620e-01
47   3.3600   1.0521580e+00   3.6958065e-02   -1.3646570e-01
48   3.3800   1.0536363e+00   3.7331815e-02   -1.3641964e-01
49   3.4000   1.0550540e+00   3.7704409e-02   -1.3636150e-01
50   3.5000   1.0614987e+00   3.9569882e-02   -1.3597070e-01
51   3.6000   1.0671010e+00   4.1441447e-02   -1.3545172e-01
52   3.7000   1.0716080e+00   4.3290372e-02   -1.3473336e-01
53   3.8000   1.0754300e+00   4.5152277e-02   -1.3395660e-01
54   3.9000   1.0780068e+00   4.6973379e-02   -1.3293532e-01
55   4.0000   1.0809008e+00   4.8853826e-02   -1.3209140e-01
56   4.1000   1.0824862e+00   5.0682348e-02   -1.3100150e-01
