Buffet: No. AoA Cl l_bound ubound
42 3.4000 1.0316 [3.4000,3.4000]
Cruise: No. AoA Cl/Cd Cl_error
21 2.0871 28.3318 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   8.2439342e-03   1.0134840e-02   -1.0734460e-01
 2   -1.7500   5.6632406e-02   1.0088080e-02   -1.0890231e-01
 3   -1.5000   1.0455020e-01   1.0072270e-02   -1.1044060e-01
 4   -1.2500   1.5207910e-01   1.0084910e-02   -1.1193660e-01
 5   -1.0000   1.9929237e-01   1.0125000e-02   -1.1336985e-01
 6   -0.7500   2.4624900e-01   1.0192080e-02   -1.1471640e-01
 7   -0.5000   2.9302300e-01   1.0285270e-02   -1.1595752e-01
 8   -0.2500   3.3968597e-01   1.0404440e-02   -1.1707099e-01
 9   0.0000   3.8628883e-01   1.0550160e-02   -1.1802280e-01
10   0.2500   4.3293571e-01   1.0722150e-02   -1.1878320e-01
11   0.5000   4.7972040e-01   1.0921731e-02   -1.1930020e-01
12   0.7500   5.2678590e-01   1.1150664e-02   -1.1948910e-01
13   1.0000   5.7434634e-01   1.1426590e-02   -1.1918170e-01
14   1.2500   6.2275095e-01   1.1845560e-02   -1.1820242e-01
15   1.5000   6.7265789e-01   1.2572986e-02   -1.1679343e-01
16   1.6000   6.9323119e-01   1.2978835e-02   -1.1624140e-01
17   1.7000   7.1423886e-01   1.3455950e-02   -1.1575940e-01
18   1.8000   7.3574646e-01   1.4014572e-02   -1.1541980e-01
19   1.9000   7.5790546e-01   1.4658250e-02   -1.1529093e-01
20   2.0000   7.8028022e-01   1.5388490e-02   -1.1535250e-01
21   2.0871   8.0010016e-01   1.6105950e-02   -1.1562840e-01
22   2.1000   8.0294932e-01   1.6218160e-02   -1.1566920e-01
23   2.2000   8.2598213e-01   1.7158790e-02   -1.1629590e-01
24   2.3000   8.4887167e-01   1.8214585e-02   -1.1717498e-01
25   2.4000   8.7111678e-01   1.9387554e-02   -1.1822718e-01
26   2.5000   8.9272121e-01   2.0687170e-02   -1.1945790e-01
27   2.6000   9.1414726e-01   2.2130643e-02   -1.2094700e-01
28   2.7000   9.3371212e-01   2.3670892e-02   -1.2231980e-01
29   2.8000   9.5229360e-01   2.5325540e-02   -1.2372648e-01
30   2.9000   9.6956053e-01   2.7072370e-02   -1.2506251e-01
31   3.0000   9.8545288e-01   2.8891900e-02   -1.2626670e-01
32   3.1000   9.9883692e-01   3.0720828e-02   -1.2704070e-01
33   3.2000   1.0112948e+00   3.2603959e-02   -1.2772222e-01
34   3.3000   1.0223300e+00   3.4514408e-02   -1.2819257e-01
35   3.3200   1.0242890e+00   3.4893022e-02   -1.2823670e-01
36   3.3400   1.0262050e+00   3.5272830e-02   -1.2827530e-01
37   3.3500   1.0271480e+00   3.5463148e-02   -1.2829250e-01
38   3.3600   1.0280750e+00   3.5653283e-02   -1.2830656e-01
39   3.3700   1.0289815e+00   3.5842996e-02   -1.2831633e-01
40   3.3800   1.0298717e+00   3.6032482e-02   -1.2832284e-01
41   3.3900   1.0307570e+00   3.6222399e-02   -1.2832919e-01
42   3.4000   1.0316320e+00   3.6412507e-02   -1.2833417e-01
43   3.4100   1.0324950e+00   3.6602686e-02   -1.2833705e-01
44   3.4200   1.0333375e+00   3.6792501e-02   -1.2833580e-01
45   3.4300   1.0341680e+00   3.6982382e-02   -1.2833267e-01
46   3.4400   1.0349950e+00   3.7172783e-02   -1.2832980e-01
47   3.4500   1.0358120e+00   3.7363283e-02   -1.2832530e-01
48   3.4600   1.0366150e+00   3.7553707e-02   -1.2831840e-01
49   3.4800   1.0381710e+00   3.7933500e-02   -1.2829410e-01
50   3.5000   1.0396770e+00   3.8313001e-02   -1.2826090e-01
51   3.6000   1.0463150e+00   4.0195513e-02   -1.2792412e-01
52   3.7000   1.0517330e+00   4.2069690e-02   -1.2738490e-01
53   3.8000   1.0563852e+00   4.3947280e-02   -1.2673420e-01
54   3.9000   1.0596713e+00   4.5783499e-02   -1.2583338e-01
55   4.0000   1.0631103e+00   4.7679263e-02   -1.2506725e-01
56   4.1000   1.0649379e+00   4.9507186e-02   -1.2399157e-01
