Buffet: No. AoA Cl l_bound ubound
38 2.9900 1.0492 [2.9900,2.9900]
Cruise: No. AoA Cl/Cd Cl_error
16 1.5096 35.2132 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   1.4632830e-01   1.0159790e-02   -1.4142070e-01
 2   -1.7500   1.9333510e-01   1.0198250e-02   -1.4286720e-01
 3   -1.5000   2.3997590e-01   1.0263970e-02   -1.4429020e-01
 4   -1.2500   2.8632960e-01   1.0355490e-02   -1.4567080e-01
 5   -1.0000   3.3247521e-01   1.0472210e-02   -1.4699510e-01
 6   -0.7500   3.7844883e-01   1.0615070e-02   -1.4823670e-01
 7   -0.5000   4.2434440e-01   1.0783190e-02   -1.4938420e-01
 8   -0.2500   4.7024690e-01   1.0977150e-02   -1.5042080e-01
 9   0.0000   5.1625566e-01   1.1198700e-02   -1.5132560e-01
10   0.2500   5.6252965e-01   1.1462610e-02   -1.5211200e-01
11   0.5000   6.0921511e-01   1.1794400e-02   -1.5283031e-01
12   0.7500   6.5638448e-01   1.2220050e-02   -1.5354300e-01
13   1.0000   7.0385322e-01   1.2769590e-02   -1.5422490e-01
14   1.2500   7.5123007e-01   1.3480120e-02   -1.5462190e-01
15   1.5000   7.9808223e-01   1.4161810e-02   -1.5382474e-01
16   1.5096   7.9985920e-01   1.4149700e-02   -1.5366780e-01
17   1.6000   8.1895119e-01   1.3930340e-02   -1.5199130e-01
18   1.7000   8.4076564e-01   1.4106250e-02   -1.5124060e-01
19   1.8000   8.6258075e-01   1.4527690e-02   -1.5105570e-01
20   1.9000   8.8457549e-01   1.5155562e-02   -1.5132290e-01
21   2.0000   9.0656204e-01   1.5967300e-02   -1.5196026e-01
22   2.1000   9.2689234e-01   1.6919510e-02   -1.5260805e-01
23   2.2000   9.4580321e-01   1.8013967e-02   -1.5329237e-01
24   2.3000   9.6318758e-01   1.9229420e-02   -1.5393158e-01
25   2.4000   9.7867630e-01   2.0537930e-02   -1.5439050e-01
26   2.5000   9.9449528e-01   2.1997822e-02   -1.5515209e-01
27   2.6000   1.0083250e+00   2.3512563e-02   -1.5563749e-01
28   2.7000   1.0206180e+00   2.5074857e-02   -1.5590746e-01
29   2.8000   1.0318040e+00   2.6685593e-02   -1.5604058e-01
30   2.9000   1.0415520e+00   2.8314409e-02   -1.5592984e-01
31   2.9200   1.0432700e+00   2.8638580e-02   -1.5586320e-01
32   2.9300   1.0441270e+00   2.8801830e-02   -1.5583152e-01
33   2.9400   1.0449810e+00   2.8965729e-02   -1.5580040e-01
34   2.9500   1.0458380e+00   2.9130552e-02   -1.5577110e-01
35   2.9600   1.0466980e+00   2.9296400e-02   -1.5574410e-01
36   2.9700   1.0475530e+00   2.9462772e-02   -1.5571690e-01
37   2.9800   1.0484060e+00   2.9629850e-02   -1.5569040e-01
38   2.9900   1.0492430e+00   2.9796890e-02   -1.5566100e-01
39   3.0000   1.0500760e+00   2.9964390e-02   -1.5563130e-01
40   3.0100   1.0509030e+00   3.0132290e-02   -1.5560110e-01
41   3.0200   1.0517250e+00   3.0300660e-02   -1.5557060e-01
42   3.0300   1.0525370e+00   3.0469150e-02   -1.5553850e-01
43   3.0400   1.0533420e+00   3.0637860e-02   -1.5550520e-01
44   3.0600   1.0549210e+00   3.0975445e-02   -1.5543320e-01
45   3.0800   1.0564770e+00   3.1314286e-02   -1.5535890e-01
46   3.1000   1.0579990e+00   3.1653802e-02   -1.5527907e-01
47   3.2000   1.0651324e+00   3.3359967e-02   -1.5480617e-01
48   3.3000   1.0705187e+00   3.5022459e-02   -1.5397292e-01
49   3.4000   1.0757710e+00   3.6733444e-02   -1.5319008e-01
50   3.5000   1.0798177e+00   3.8410422e-02   -1.5216899e-01
51   3.6000   1.0833846e+00   4.0113353e-02   -1.5112650e-01
52   3.7000   1.0858780e+00   4.1778695e-02   -1.4988850e-01
53   3.8000   1.0879237e+00   4.3455280e-02   -1.4861323e-01
