Buffet: No. AoA Cl l_bound ubound
43 3.2500 0.9912 [3.2500,3.2500]
Cruise: No. AoA Cl/Cd Cl_error
22 2.1045 29.5849 -0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   5.6788016e-04   9.9341386e-03   -1.0169300e-01
 2   -1.7500   4.8965620e-02   9.8853413e-03   -1.0312450e-01
 3   -1.5000   9.6923807e-02   9.8664995e-03   -1.0455750e-01
 4   -1.2500   1.4454510e-01   9.8752008e-03   -1.0597040e-01
 5   -1.0000   1.9188494e-01   9.9108395e-03   -1.0733590e-01
 6   -0.7500   2.3902901e-01   9.9725465e-03   -1.0863521e-01
 7   -0.5000   2.8603290e-01   1.0059910e-02   -1.0984428e-01
 8   -0.2500   3.3298040e-01   1.0173000e-02   -1.1094410e-01
 9   0.0000   3.7994380e-01   1.0311960e-02   -1.1190690e-01
10   0.2500   4.2703200e-01   1.0477170e-02   -1.1270790e-01
11   0.5000   4.7436513e-01   1.0669970e-02   -1.1330970e-01
12   0.7500   5.2210547e-01   1.0898400e-02   -1.1366660e-01
13   1.0000   5.7038405e-01   1.1201190e-02   -1.1376250e-01
14   1.2500   6.1929920e-01   1.1632770e-02   -1.1353980e-01
15   1.5000   6.7001426e-01   1.1897300e-02   -1.1221370e-01
16   1.6000   6.9120604e-01   1.2152580e-02   -1.1173570e-01
17   1.7000   7.1274285e-01   1.2542140e-02   -1.1140730e-01
18   1.8000   7.3436628e-01   1.3069060e-02   -1.1123564e-01
19   1.9000   7.5587794e-01   1.3732080e-02   -1.1122110e-01
20   2.0000   7.7744588e-01   1.4536770e-02   -1.1142232e-01
21   2.1000   7.9903242e-01   1.5482540e-02   -1.1186270e-01
22   2.1045   7.9995146e-01   1.5526990e-02   -1.1187870e-01
23   2.2000   8.2004111e-01   1.6554524e-02   -1.1243729e-01
24   2.3000   8.4089562e-01   1.7762950e-02   -1.1322950e-01
25   2.4000   8.6136880e-01   1.9099420e-02   -1.1419740e-01
26   2.5000   8.8122326e-01   2.0553875e-02   -1.1528880e-01
27   2.6000   9.0041538e-01   2.2118881e-02   -1.1647920e-01
28   2.7000   9.1875184e-01   2.3781702e-02   -1.1770790e-01
29   2.8000   9.3537256e-01   2.5491566e-02   -1.1873945e-01
30   2.9000   9.5050759e-01   2.7248327e-02   -1.1962460e-01
31   3.0000   9.6389028e-01   2.9018406e-02   -1.2024424e-01
32   3.1000   9.7610160e-01   3.0819930e-02   -1.2072090e-01
33   3.1200   9.7835170e-01   3.1180914e-02   -1.2078780e-01
34   3.1400   9.8050966e-01   3.1540040e-02   -1.2083735e-01
35   3.1600   9.8260661e-01   3.1899010e-02   -1.2087740e-01
36   3.1800   9.8463142e-01   3.2257136e-02   -1.2090501e-01
37   3.1900   9.8561574e-01   3.2435675e-02   -1.2091360e-01
38   3.2000   9.8657933e-01   3.2613812e-02   -1.2091832e-01
39   3.2100   9.8753110e-01   3.2792019e-02   -1.2092150e-01
40   3.2200   9.8846691e-01   3.2970070e-02   -1.2092200e-01
41   3.2300   9.8938279e-01   3.3147750e-02   -1.2091890e-01
42   3.2400   9.9028254e-01   3.3325221e-02   -1.2091306e-01
43   3.2500   9.9116832e-01   3.3502457e-02   -1.2090469e-01
44   3.2600   9.9203499e-01   3.3679630e-02   -1.2089362e-01
45   3.2700   9.9288764e-01   3.3856384e-02   -1.2087931e-01
46   3.2800   9.9372271e-01   3.4032249e-02   -1.2086261e-01
47   3.2900   9.9454691e-01   3.4209924e-02   -1.2084486e-01
48   3.3000   9.9533704e-01   3.4383585e-02   -1.2081788e-01
49   3.4000   1.0023669e+00   3.6123283e-02   -1.2042650e-01
50   3.5000   1.0090200e+00   3.7902935e-02   -1.2006058e-01
51   3.6000   1.0143349e+00   3.9659309e-02   -1.1947233e-01
52   3.7000   1.0184144e+00   4.1387442e-02   -1.1871079e-01
53   3.8000   1.0220931e+00   4.3137019e-02   -1.1795450e-01
54   3.9000   1.0247027e+00   4.4858734e-02   -1.1705810e-01
55   4.0000   1.0263575e+00   4.6552830e-02   -1.1602925e-01
