Buffet: No. AoA Cl l_bound ubound
43 3.4200 0.9857 [3.4100,3.4200]
Cruise: No. AoA Cl/Cd Cl_error
23 2.2620 29.2807 -0.0003
No.   AoA         CL              CD               CM
 1   -2.0000   -2.3107608e-02   1.0373340e-02   -9.4185874e-02
 2   -1.7500   2.5172131e-02   1.0306469e-02   -9.5911488e-02
 3   -1.5000   7.3049890e-02   1.0271540e-02   -9.7630797e-02
 4   -1.2500   1.2056915e-01   1.0267220e-02   -9.9314263e-02
 5   -1.0000   1.6778420e-01   1.0292108e-02   -1.0093890e-01
 6   -0.7500   2.1476252e-01   1.0344710e-02   -1.0248710e-01
 7   -0.5000   2.6154590e-01   1.0424756e-02   -1.0393600e-01
 8   -0.2500   3.0819590e-01   1.0531640e-02   -1.0526490e-01
 9   0.0000   3.5478316e-01   1.0664830e-02   -1.0645200e-01
10   0.2500   4.0136014e-01   1.0825220e-02   -1.0746500e-01
11   0.5000   4.4803180e-01   1.1012700e-02   -1.0827220e-01
12   0.7500   4.9489960e-01   1.1227973e-02   -1.0882180e-01
13   1.0000   5.4216089e-01   1.1473430e-02   -1.0903940e-01
14   1.2500   5.9021826e-01   1.1770790e-02   -1.0885060e-01
15   1.5000   6.3942140e-01   1.2179770e-02   -1.0822790e-01
16   1.6000   6.5963300e-01   1.2412690e-02   -1.0788330e-01
17   1.7000   6.8021332e-01   1.2714870e-02   -1.0756210e-01
18   1.8000   7.0107483e-01   1.3102033e-02   -1.0730717e-01
19   1.9000   7.2219642e-01   1.3586620e-02   -1.0717343e-01
20   2.0000   7.4369642e-01   1.4179780e-02   -1.0722660e-01
21   2.1000   7.6523404e-01   1.4889336e-02   -1.0745790e-01
22   2.2000   7.8646883e-01   1.5711660e-02   -1.0783590e-01
23   2.2620   7.9973829e-01   1.6285920e-02   -1.0819930e-01
24   2.3000   8.0819111e-01   1.6669700e-02   -1.0852590e-01
25   2.4000   8.2873313e-01   1.7732350e-02   -1.0923470e-01
26   2.5000   8.4907588e-01   1.8923860e-02   -1.1014545e-01
27   2.6000   8.6903916e-01   2.0237711e-02   -1.1122080e-01
28   2.7000   8.8781455e-01   2.1647733e-02   -1.1227945e-01
29   2.8000   9.0537108e-01   2.3146697e-02   -1.1329530e-01
30   2.9000   9.2225679e-01   2.4744160e-02   -1.1436345e-01
31   3.0000   9.3764080e-01   2.6398999e-02   -1.1525773e-01
32   3.1000   9.5143404e-01   2.8096640e-02   -1.1595675e-01
33   3.2000   9.6345460e-01   2.9808200e-02   -1.1636122e-01
34   3.3000   9.7432637e-01   3.1551601e-02   -1.1661414e-01
35   3.3200   9.7635226e-01   3.1902814e-02   -1.1664274e-01
36   3.3400   9.7833103e-01   3.2254518e-02   -1.1666391e-01
37   3.3600   9.8024599e-01   3.2606307e-02   -1.1667435e-01
38   3.3700   9.8118509e-01   3.2782432e-02   -1.1667685e-01
39   3.3800   9.8211071e-01   3.2958580e-02   -1.1667709e-01
40   3.3900   9.8302336e-01   3.3134806e-02   -1.1667530e-01
41   3.4000   9.8392176e-01   3.3311023e-02   -1.1667108e-01
42   3.4100   9.8480538e-01   3.3487063e-02   -1.1666406e-01
43   3.4200   9.8566899e-01   3.3662754e-02   -1.1665311e-01
44   3.4300   9.8652005e-01   3.3838492e-02   -1.1664016e-01
45   3.4400   9.8736124e-01   3.4014417e-02   -1.1662594e-01
46   3.4500   9.8819032e-01   3.4190331e-02   -1.1660968e-01
47   3.4600   9.8900363e-01   3.4366098e-02   -1.1659060e-01
48   3.4700   9.8979667e-01   3.4541418e-02   -1.1656736e-01
49   3.4800   9.9058167e-01   3.4716963e-02   -1.1654318e-01
50   3.5000   9.9211162e-01   3.5067941e-02   -1.1648807e-01
51   3.6000   9.9898622e-01   3.6818391e-02   -1.1607830e-01
52   3.7000   1.0047840e+00   3.8563201e-02   -1.1549205e-01
53   3.8000   1.0089018e+00   4.0258989e-02   -1.1458784e-01
54   3.9000   1.0130378e+00   4.2014153e-02   -1.1379800e-01
55   4.0000   1.0152221e+00   4.3689689e-02   -1.1262180e-01
56   4.2000   1.0193479e+00   4.7143799e-02   -1.1049763e-01
57   4.3000   1.0201469e+00   4.8840058e-02   -1.0926282e-01
