Buffet: No. AoA Cl l_bound ubound
41 3.2900 1.0106 [3.2900,3.2900]
Cruise: No. AoA Cl/Cd Cl_error
21 2.0335 29.6712 0.0002
No.   AoA         CL              CD               CM
 1   -2.0000   1.7245982e-02   1.0121850e-02   -1.0747390e-01
 2   -1.7500   6.5711938e-02   1.0077250e-02   -1.0909300e-01
 3   -1.5000   1.1371786e-01   1.0063340e-02   -1.1068760e-01
 4   -1.2500   1.6135030e-01   1.0078120e-02   -1.1223670e-01
 5   -1.0000   2.0867383e-01   1.0120516e-02   -1.1371920e-01
 6   -0.7500   2.5576940e-01   1.0189450e-02   -1.1511790e-01
 7   -0.5000   3.0269614e-01   1.0284660e-02   -1.1641100e-01
 8   -0.2500   3.4953584e-01   1.0405930e-02   -1.1758050e-01
 9   0.0000   3.9636060e-01   1.0553460e-02   -1.1859960e-01
10   0.2500   4.4326310e-01   1.0727320e-02   -1.1944020e-01
11   0.5000   4.9035990e-01   1.0928570e-02   -1.2006480e-01
12   0.7500   5.3777612e-01   1.1158680e-02   -1.2041220e-01
13   1.0000   5.8578880e-01   1.1421630e-02   -1.2039230e-01
14   1.2500   6.3479405e-01   1.1728872e-02   -1.1991390e-01
15   1.5000   6.8563264e-01   1.2188120e-02   -1.1895710e-01
16   1.6000   7.0666861e-01   1.2484360e-02   -1.1858240e-01
17   1.7000   7.2792767e-01   1.2880240e-02   -1.1829450e-01
18   1.8000   7.4949887e-01   1.3391100e-02   -1.1816442e-01
19   1.9000   7.7127578e-01   1.4031360e-02   -1.1823040e-01
20   2.0000   7.9267598e-01   1.4797500e-02   -1.1843240e-01
21   2.0335   8.0019094e-01   1.5088760e-02   -1.1860530e-01
22   2.1000   8.1451634e-01   1.5705315e-02   -1.1892910e-01
23   2.2000   8.3549817e-01   1.6734530e-02   -1.1951190e-01
24   2.3000   8.5655210e-01   1.7904600e-02   -1.2035091e-01
25   2.4000   8.7743194e-01   1.9208081e-02   -1.2140660e-01
26   2.5000   8.9729084e-01   2.0619465e-02   -1.2250170e-01
27   2.6000   9.1612682e-01   2.2129793e-02   -1.2360878e-01
28   2.7000   9.3364640e-01   2.3718020e-02   -1.2464533e-01
29   2.8000   9.5073853e-01   2.5412310e-02   -1.2579027e-01
30   2.9000   9.6562760e-01   2.7122310e-02   -1.2658940e-01
31   3.0000   9.7984311e-01   2.8907797e-02   -1.2739732e-01
32   3.1000   9.9173175e-01   3.0673841e-02   -1.2778642e-01
33   3.2000   1.0022457e+00   3.2452270e-02   -1.2796411e-01
34   3.2200   1.0042043e+00   3.2809880e-02   -1.2797905e-01
35   3.2300   1.0051630e+00   3.2988721e-02   -1.2798329e-01
36   3.2400   1.0061100e+00   3.3167664e-02   -1.2798576e-01
37   3.2500   1.0070460e+00   3.3346647e-02   -1.2798645e-01
38   3.2600   1.0079620e+00   3.3525232e-02   -1.2798321e-01
39   3.2700   1.0088600e+00   3.3703576e-02   -1.2797663e-01
40   3.2800   1.0097480e+00   3.3882127e-02   -1.2796891e-01
41   3.2900   1.0106270e+00   3.4060846e-02   -1.2795994e-01
42   3.3000   1.0114940e+00   3.4239670e-02   -1.2794940e-01
43   3.3100   1.0123410e+00   3.4418119e-02   -1.2793492e-01
44   3.3200   1.0131730e+00   3.4596304e-02   -1.2791760e-01
45   3.3300   1.0139930e+00   3.4774484e-02   -1.2789850e-01
46   3.3400   1.0148030e+00   3.4952710e-02   -1.2787780e-01
47   3.3600   1.0163810e+00   3.5308790e-02   -1.2782930e-01
48   3.3800   1.0179097e+00   3.5664621e-02   -1.2777280e-01
49   3.4000   1.0193870e+00   3.6020193e-02   -1.2770791e-01
50   3.5000   1.0258879e+00   3.7782023e-02   -1.2722548e-01
51   3.6000   1.0307267e+00   3.9501781e-02   -1.2644987e-01
52   3.7000   1.0357494e+00   4.1288935e-02   -1.2582290e-01
53   3.8000   1.0386739e+00   4.2992867e-02   -1.2478015e-01
54   3.9000   1.0418291e+00   4.4753721e-02   -1.2389305e-01
55   4.0000   1.0438311e+00   4.6481489e-02   -1.2283829e-01
56   4.1000   1.0451747e+00   4.8197310e-02   -1.2170489e-01
