Buffet: No. AoA Cl l_bound ubound
36 2.9500 1.0267 [2.9500,2.9500]
Cruise: No. AoA Cl/Cd Cl_error
17 1.6046 29.0199 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   1.0099395e-01   1.0181055e-02   -1.2361800e-01
 2   -1.7500   1.4899210e-01   1.0186283e-02   -1.2507810e-01
 3   -1.5000   1.9659160e-01   1.0220470e-02   -1.2649544e-01
 4   -1.2500   2.4387680e-01   1.0282060e-02   -1.2784793e-01
 5   -1.0000   2.9092707e-01   1.0370380e-02   -1.2911540e-01
 6   -0.7500   3.3779301e-01   1.0485630e-02   -1.3026750e-01
 7   -0.5000   3.8458040e-01   1.0626881e-02   -1.3128560e-01
 8   -0.2500   4.3137046e-01   1.0794860e-02   -1.3213600e-01
 9   0.0000   4.7827309e-01   1.0990313e-02   -1.3277340e-01
10   0.2500   5.2548708e-01   1.1216070e-02   -1.3312200e-01
11   0.5000   5.7323211e-01   1.1516099e-02   -1.3306910e-01
12   0.7500   6.2175880e-01   1.2000229e-02   -1.3270260e-01
13   1.0000   6.7157183e-01   1.2762710e-02   -1.3229695e-01
14   1.2500   7.2316070e-01   1.3873140e-02   -1.3222280e-01
15   1.5000   7.7696844e-01   1.5406410e-02   -1.3299160e-01
16   1.6000   7.9898055e-01   1.6163258e-02   -1.3363740e-01
17   1.6046   7.9994067e-01   1.6199810e-02   -1.3366200e-01
18   1.7000   8.2111662e-01   1.7015010e-02   -1.3449363e-01
19   1.8000   8.4312233e-01   1.7971300e-02   -1.3554005e-01
20   1.9000   8.6409129e-01   1.9021960e-02   -1.3661016e-01
21   2.0000   8.8561639e-01   2.0210860e-02   -1.3803030e-01
22   2.1000   9.0544099e-01   2.1487400e-02   -1.3932190e-01
23   2.2000   9.2451508e-01   2.2877866e-02   -1.4067073e-01
24   2.3000   9.4270131e-01   2.4372367e-02   -1.4202557e-01
25   2.4000   9.5989676e-01   2.5959057e-02   -1.4333553e-01
26   2.5000   9.7465260e-01   2.7574127e-02   -1.4422872e-01
27   2.6000   9.8915780e-01   2.9284230e-02   -1.4520890e-01
28   2.7000   1.0013590e+00   3.0995250e-02   -1.4574960e-01
29   2.8000   1.0123750e+00   3.2734750e-02   -1.4609840e-01
30   2.8900   1.0212780e+00   3.4317720e-02   -1.4624450e-01
31   2.9000   1.0222050e+00   3.4494060e-02   -1.4624960e-01
32   2.9100   1.0231260e+00   3.4670774e-02   -1.4625410e-01
33   2.9200   1.0240360e+00   3.4847696e-02   -1.4625690e-01
34   2.9300   1.0249360e+00   3.5024806e-02   -1.4625810e-01
35   2.9400   1.0258240e+00   3.5201970e-02   -1.4625700e-01
36   2.9500   1.0266980e+00   3.5379100e-02   -1.4625320e-01
37   2.9600   1.0275650e+00   3.5556610e-02   -1.4624887e-01
38   2.9700   1.0284240e+00   3.5734300e-02   -1.4624306e-01
39   2.9800   1.0292715e+00   3.5912120e-02   -1.4623550e-01
40   2.9900   1.0301100e+00   3.6090112e-02   -1.4622650e-01
41   3.0000   1.0309350e+00   3.6268024e-02   -1.4621480e-01
42   3.0200   1.0325570e+00   3.6624114e-02   -1.4618650e-01
43   3.0400   1.0341371e+00   3.6980405e-02   -1.4615110e-01
44   3.0600   1.0356779e+00   3.7336820e-02   -1.4610850e-01
45   3.0800   1.0371790e+00   3.7693351e-02   -1.4605906e-01
46   3.1000   1.0386450e+00   3.8050266e-02   -1.4600396e-01
47   3.2000   1.0451972e+00   3.9823127e-02   -1.4557384e-01
48   3.3000   1.0502852e+00   4.1569492e-02   -1.4486081e-01
49   3.4000   1.0548160e+00   4.3329623e-02   -1.4408058e-01
50   3.5000   1.0580717e+00   4.5051131e-02   -1.4305847e-01
51   3.6000   1.0613520e+00   4.6820651e-02   -1.4212704e-01
52   3.7000   1.0635032e+00   4.8551402e-02   -1.4099995e-01
53   3.8000   1.0651211e+00   5.0281257e-02   -1.3981436e-01
