Buffet: No. AoA Cl l_bound ubound
39 3.2500 1.0329 [3.2400,3.2500]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9042 30.8440 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   5.0268190e-02   1.0094575e-02   -1.1491610e-01
 2   -1.7500   9.8211816e-02   1.0073590e-02   -1.1647216e-01
 3   -1.5000   1.4573739e-01   1.0081790e-02   -1.1801320e-01
 4   -1.2500   1.9290870e-01   1.0117930e-02   -1.1951170e-01
 5   -1.0000   2.3979605e-01   1.0180930e-02   -1.2094761e-01
 6   -0.7500   2.8646641e-01   1.0270190e-02   -1.2230090e-01
 7   -0.5000   3.3298400e-01   1.0385259e-02   -1.2355040e-01
 8   -0.2500   3.7941723e-01   1.0526200e-02   -1.2467440e-01
 9   0.0000   4.2583425e-01   1.0693340e-02   -1.2564450e-01
10   0.2500   4.7231433e-01   1.0887140e-02   -1.2642570e-01
11   0.5000   5.1897462e-01   1.1108370e-02   -1.2697420e-01
12   0.7500   5.6594018e-01   1.1359340e-02   -1.2720350e-01
13   1.0000   6.1342690e-01   1.1663000e-02   -1.2698420e-01
14   1.2500   6.6183091e-01   1.2062350e-02   -1.2621820e-01
15   1.5000   7.1207749e-01   1.2689424e-02   -1.2497940e-01
16   1.6000   7.3300387e-01   1.3034460e-02   -1.2451220e-01
17   1.7000   7.5444426e-01   1.3444990e-02   -1.2415510e-01
18   1.8000   7.7654299e-01   1.3931898e-02   -1.2400056e-01
19   1.9000   7.9904201e-01   1.4509840e-02   -1.2407676e-01
20   1.9042   8.0009055e-01   1.4536810e-02   -1.2410110e-01
21   2.0000   8.2179685e-01   1.5193160e-02   -1.2442438e-01
22   2.1000   8.4436312e-01   1.6003885e-02   -1.2502310e-01
23   2.2000   8.6676714e-01   1.6954850e-02   -1.2589710e-01
24   2.3000   8.8855667e-01   1.8049814e-02   -1.2696812e-01
25   2.4000   9.1018099e-01   1.9315117e-02   -1.2833444e-01
26   2.5000   9.2955185e-01   2.0680640e-02   -1.2950941e-01
27   2.6000   9.4807573e-01   2.2180805e-02   -1.3076330e-01
28   2.7000   9.6557357e-01   2.3796570e-02   -1.3202293e-01
29   2.8000   9.8122268e-01   2.5474077e-02   -1.3303920e-01
30   2.9000   9.9528846e-01   2.7210261e-02   -1.3386655e-01
31   3.0000   1.0076201e+00   2.8971788e-02   -1.3440350e-01
32   3.1000   1.0186810e+00   3.0764800e-02   -1.3475350e-01
33   3.1900   1.0275600e+00   3.2396185e-02   -1.3489949e-01
34   3.2000   1.0284733e+00   3.2577506e-02   -1.3490268e-01
35   3.2100   1.0293760e+00   3.2758996e-02   -1.3490412e-01
36   3.2200   1.0302738e+00   3.2941018e-02   -1.3490562e-01
37   3.2300   1.0311610e+00   3.3123269e-02   -1.3490570e-01
38   3.2400   1.0320380e+00   3.3305661e-02   -1.3490399e-01
39   3.2500   1.0328932e+00   3.3487648e-02   -1.3489785e-01
40   3.2600   1.0337402e+00   3.3669886e-02   -1.3489060e-01
41   3.2700   1.0345808e+00   3.3852464e-02   -1.3488274e-01
42   3.2800   1.0354139e+00   3.4035305e-02   -1.3487395e-01
43   3.2900   1.0362346e+00   3.4218114e-02   -1.3486290e-01
44   3.3000   1.0370420e+00   3.4400859e-02   -1.3484937e-01
45   3.3200   1.0386219e+00   3.4766306e-02   -1.3481596e-01
46   3.3400   1.0401711e+00   3.5132642e-02   -1.3477863e-01
47   3.3600   1.0416750e+00   3.5499037e-02   -1.3473336e-01
48   3.3800   1.0431440e+00   3.5865844e-02   -1.3468252e-01
49   3.4000   1.0445850e+00   3.6233564e-02   -1.3462850e-01
50   3.5000   1.0511966e+00   3.8070377e-02   -1.3425552e-01
51   3.6000   1.0564200e+00   3.9876965e-02   -1.3361132e-01
52   3.7000   1.0607443e+00   4.1689370e-02   -1.3284530e-01
53   3.8000   1.0643008e+00   4.3486252e-02   -1.3194818e-01
54   3.9000   1.0675710e+00   4.5318353e-02   -1.3108980e-01
55   4.0000   1.0695242e+00   4.7096002e-02   -1.2997148e-01
56   4.1000   1.0721222e+00   4.8954709e-02   -1.2909828e-01
