Buffet: No. AoA Cl l_bound ubound
39 3.1800 1.0345 [3.1700,3.1800]
Cruise: No. AoA Cl/Cd Cl_error
19 1.8217 31.4044 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   6.7964124e-02   1.0066950e-02   -1.1767340e-01
 2   -1.7500   1.1572910e-01   1.0055390e-02   -1.1925640e-01
 3   -1.5000   1.6309368e-01   1.0072650e-02   -1.2081390e-01
 4   -1.2500   2.1012111e-01   1.0117428e-02   -1.2232180e-01
 5   -1.0000   2.5688750e-01   1.0188570e-02   -1.2376320e-01
 6   -0.7500   3.0343810e-01   1.0286100e-02   -1.2511330e-01
 7   -0.5000   3.4986360e-01   1.0409090e-02   -1.2635940e-01
 8   -0.2500   3.9622600e-01   1.0557750e-02   -1.2747810e-01
 9   0.0000   4.4259299e-01   1.0732440e-02   -1.2844140e-01
10   0.2500   4.8904978e-01   1.0933800e-02   -1.2921730e-01
11   0.5000   5.3570230e-01   1.1162790e-02   -1.2976080e-01
12   0.7500   5.8268730e-01   1.1420540e-02   -1.3000410e-01
13   1.0000   6.3024800e-01   1.1711090e-02   -1.2981180e-01
14   1.2500   6.7886490e-01   1.2047410e-02   -1.2890350e-01
15   1.5000   7.3003144e-01   1.2558170e-02   -1.2749670e-01
16   1.6000   7.5131198e-01   1.2889130e-02   -1.2703980e-01
17   1.7000   7.7297986e-01   1.3315910e-02   -1.2675070e-01
18   1.8000   7.9519339e-01   1.3849090e-02   -1.2671670e-01
19   1.8217   7.9988857e-01   1.3980847e-02   -1.2672270e-01
20   1.9000   8.1739954e-01   1.4501020e-02   -1.2691930e-01
21   2.0000   8.3978821e-01   1.5283990e-02   -1.2742470e-01
22   2.1000   8.6194514e-01   1.6203200e-02   -1.2818570e-01
23   2.2000   8.8366057e-01   1.7264220e-02   -1.2917160e-01
24   2.3000   9.0528616e-01   1.8489130e-02   -1.3045870e-01
25   2.4000   9.2501281e-01   1.9817490e-02   -1.3163200e-01
26   2.5000   9.4384145e-01   2.1276160e-02   -1.3287730e-01
27   2.6000   9.6175664e-01   2.2852010e-02   -1.3415610e-01
28   2.7000   9.7769973e-01   2.4488769e-02   -1.3517605e-01
29   2.8000   9.9241546e-01   2.6199600e-02   -1.3609686e-01
30   2.9000   1.0052810e+00   2.7935000e-02   -1.3670570e-01
31   3.0000   1.0169300e+00   2.9706514e-02   -1.3714357e-01
32   3.1000   1.0272784e+00   3.1503344e-02   -1.3738443e-01
33   3.1200   1.0291784e+00   3.1863376e-02   -1.3740301e-01
34   3.1300   1.0301006e+00   3.2042965e-02   -1.3740664e-01
35   3.1400   1.0310035e+00   3.2222280e-02   -1.3740638e-01
36   3.1500   1.0318984e+00   3.2401923e-02   -1.3740526e-01
37   3.1600   1.0327862e+00   3.2581954e-02   -1.3740354e-01
38   3.1700   1.0336578e+00   3.2761864e-02   -1.3739878e-01
39   3.1800   1.0345150e+00   3.2941743e-02   -1.3739143e-01
40   3.1900   1.0353538e+00   3.3121322e-02   -1.3738033e-01
41   3.2000   1.0361875e+00   3.3301338e-02   -1.3736909e-01
42   3.2100   1.0370110e+00   3.3481472e-02   -1.3735617e-01
43   3.2200   1.0378230e+00   3.3661720e-02   -1.3734140e-01
44   3.2300   1.0386240e+00   3.3842050e-02   -1.3732494e-01
45   3.2400   1.0394093e+00   3.4022118e-02   -1.3730521e-01
46   3.2600   1.0409500e+00   3.4382403e-02   -1.3726061e-01
47   3.2800   1.0424530e+00   3.4743078e-02   -1.3720995e-01
48   3.3000   1.0439105e+00   3.5103809e-02   -1.3715142e-01
49   3.4000   1.0507320e+00   3.6916404e-02   -1.3679260e-01
50   3.5000   1.0565911e+00   3.8724045e-02   -1.3627066e-01
51   3.6000   1.0609080e+00   4.0490731e-02   -1.3544938e-01
52   3.7000   1.0648060e+00   4.2283058e-02   -1.3461275e-01
53   3.8000   1.0675460e+00   4.4038219e-02   -1.3357400e-01
54   3.9000   1.0700682e+00   4.5821877e-02   -1.3256228e-01
55   4.0000   1.0723077e+00   4.7617691e-02   -1.3156718e-01
