Buffet: No. AoA Cl l_bound ubound
40 3.1200 1.0015 [3.1200,3.1200]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9042 28.9652 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   4.0556821e-02   1.0107730e-02   -1.0978230e-01
 2   -1.7500   8.8813103e-02   1.0080345e-02   -1.1125990e-01
 3   -1.5000   1.3667229e-01   1.0082280e-02   -1.1272060e-01
 4   -1.2500   1.8418937e-01   1.0112420e-02   -1.1413440e-01
 5   -1.0000   2.3143780e-01   1.0170092e-02   -1.1548000e-01
 6   -0.7500   2.7850180e-01   1.0253900e-02   -1.1673883e-01
 7   -0.5000   3.2544592e-01   1.0364070e-02   -1.1788718e-01
 8   -0.2500   3.7234430e-01   1.0500730e-02   -1.1889830e-01
 9   0.0000   4.1930435e-01   1.0663490e-02   -1.1974561e-01
10   0.2500   4.6642384e-01   1.0853780e-02   -1.2038560e-01
11   0.5000   5.1386747e-01   1.1073060e-02   -1.2075840e-01
12   0.7500   5.6193796e-01   1.1337770e-02   -1.2077459e-01
13   1.0000   6.1090370e-01   1.1742590e-02   -1.2046300e-01
14   1.2500   6.6113810e-01   1.2403400e-02   -1.2000331e-01
15   1.5000   7.1310402e-01   1.3468950e-02   -1.1979490e-01
16   1.6000   7.3421624e-01   1.4037680e-02   -1.1987744e-01
17   1.7000   7.5589142e-01   1.4707110e-02   -1.2018300e-01
18   1.8000   7.7747943e-01   1.5474310e-02   -1.2062440e-01
19   1.9000   7.9908194e-01   1.6348390e-02   -1.2125960e-01
20   1.9042   7.9993889e-01   1.6386800e-02   -1.2128130e-01
21   2.0000   8.2083582e-01   1.7341380e-02   -1.2212543e-01
22   2.1000   8.4196967e-01   1.8442078e-02   -1.2310090e-01
23   2.2000   8.6248601e-01   1.9656230e-02   -1.2417860e-01
24   2.3000   8.8258567e-01   2.0989979e-02   -1.2539827e-01
25   2.4000   9.0185182e-01   2.2430050e-02   -1.2666380e-01
26   2.5000   9.2013643e-01   2.3967424e-02   -1.2792744e-01
27   2.6000   9.3743076e-01   2.5596026e-02   -1.2916575e-01
28   2.7000   9.5242113e-01   2.7245576e-02   -1.3002760e-01
29   2.8000   9.6699506e-01   2.8986070e-02   -1.3095568e-01
30   2.9000   9.7921865e-01   3.0714790e-02   -1.3144810e-01
31   3.0000   9.9008290e-01   3.2461730e-02   -1.3172460e-01
32   3.0200   9.9210779e-01   3.2812870e-02   -1.3175640e-01
33   3.0400   9.9407140e-01   3.3164008e-02   -1.3177750e-01
34   3.0600   9.9599561e-01   3.3516220e-02   -1.3179360e-01
35   3.0700   9.9694230e-01   3.3692660e-02   -1.3179960e-01
36   3.0800   9.9787499e-01   3.3869120e-02   -1.3180314e-01
37   3.0900   9.9878960e-01   3.4045330e-02   -1.3180320e-01
38   3.1000   9.9969088e-01   3.4221558e-02   -1.3180090e-01
39   3.1100   1.0005870e+00   3.4398240e-02   -1.3179870e-01
40   3.1200   1.0014740e+00   3.4575085e-02   -1.3179500e-01
41   3.1300   1.0023520e+00   3.4752124e-02   -1.3179010e-01
42   3.1400   1.0032070e+00   3.4928690e-02   -1.3178057e-01
43   3.1500   1.0040500e+00   3.5105262e-02   -1.3176891e-01
44   3.1600   1.0048872e+00   3.5282160e-02   -1.3175690e-01
45   3.1700   1.0057190e+00   3.5459357e-02   -1.3174440e-01
46   3.1800   1.0065390e+00   3.5636542e-02   -1.3173000e-01
47   3.2000   1.0081220e+00   3.5989579e-02   -1.3168920e-01
48   3.3000   1.0154200e+00   3.7756203e-02   -1.3138846e-01
49   3.4000   1.0211440e+00   3.9486914e-02   -1.3078444e-01
50   3.5000   1.0259700e+00   4.1224668e-02   -1.3007270e-01
51   3.6000   1.0297151e+00   4.2940828e-02   -1.2916881e-01
52   3.7000   1.0329230e+00   4.4667509e-02   -1.2824400e-01
53   3.8000   1.0351415e+00   4.6371622e-02   -1.2716365e-01
54   3.9000   1.0371938e+00   4.8096648e-02   -1.2612571e-01
