Buffet: No. AoA Cl l_bound ubound
43 3.3400 1.0193 [3.3400,3.3400]
Cruise: No. AoA Cl/Cd Cl_error
21 2.0675 26.9502 0.0002
No.   AoA         CL              CD               CM
 1   -2.0000   9.7667065e-03   1.0009690e-02   -9.9768985e-02
 2   -1.7500   5.8018371e-02   9.9607351e-03   -1.0137830e-01
 3   -1.5000   1.0585562e-01   9.9419355e-03   -1.0295765e-01
 4   -1.2500   1.5333090e-01   9.9519421e-03   -1.0447935e-01
 5   -1.0000   2.0053607e-01   9.9889697e-03   -1.0592880e-01
 6   -0.7500   2.4751197e-01   1.0052860e-02   -1.0727780e-01
 7   -0.5000   2.9434752e-01   1.0142993e-02   -1.0851062e-01
 8   -0.2500   3.4112390e-01   1.0258602e-02   -1.0960500e-01
 9   0.0000   3.8790902e-01   1.0400389e-02   -1.1052680e-01
10   0.2500   4.3480991e-01   1.0568890e-02   -1.1123920e-01
11   0.5000   4.8195530e-01   1.0765740e-02   -1.1167900e-01
12   0.7500   5.2958804e-01   1.1003710e-02   -1.1172990e-01
13   1.0000   5.7790598e-01   1.1359160e-02   -1.1132280e-01
14   1.2500   6.2730180e-01   1.1954724e-02   -1.1055024e-01
15   1.5000   6.7816463e-01   1.2955130e-02   -1.0975690e-01
16   1.6000   6.9906396e-01   1.3497517e-02   -1.0955640e-01
17   1.7000   7.2017352e-01   1.4129420e-02   -1.0946380e-01
18   1.8000   7.4153034e-01   1.4853047e-02   -1.0951379e-01
19   1.9000   7.6333875e-01   1.5675950e-02   -1.0976910e-01
20   2.0000   7.8539878e-01   1.6605950e-02   -1.1024250e-01
21   2.0675   8.0015730e-01   1.7286860e-02   -1.1064070e-01
22   2.1000   8.0705710e-01   1.7630840e-02   -1.1083284e-01
23   2.2000   8.2908842e-01   1.8768640e-02   -1.1169705e-01
24   2.3000   8.5079854e-01   2.0021919e-02   -1.1274006e-01
25   2.4000   8.7221656e-01   2.1382885e-02   -1.1396170e-01
26   2.5000   8.9275476e-01   2.2844560e-02   -1.1524050e-01
27   2.6000   9.1270137e-01   2.4415370e-02   -1.1663377e-01
28   2.7000   9.3179984e-01   2.6082472e-02   -1.1806980e-01
29   2.8000   9.4972100e-01   2.7830070e-02   -1.1945860e-01
30   2.9000   9.6643777e-01   2.9645556e-02   -1.2075639e-01
31   3.0000   9.8112682e-01   3.1478984e-02   -1.2173595e-01
32   3.1000   9.9437083e-01   3.3346230e-02   -1.2252458e-01
33   3.2000   1.0056210e+00   3.5202052e-02   -1.2295626e-01
34   3.2200   1.0077400e+00   3.5576250e-02   -1.2302494e-01
35   3.2400   1.0098222e+00   3.5951405e-02   -1.2308900e-01
36   3.2600   1.0118464e+00   3.6326418e-02   -1.2314279e-01
37   3.2800   1.0138072e+00   3.6701006e-02   -1.2318531e-01
38   3.2900   1.0147623e+00   3.6888129e-02   -1.2320215e-01
39   3.3000   1.0157053e+00   3.7075324e-02   -1.2321712e-01
40   3.3100   1.0166365e+00   3.7262529e-02   -1.2323017e-01
41   3.3200   1.0175466e+00   3.7449256e-02   -1.2323884e-01
42   3.3300   1.0184354e+00   3.7635586e-02   -1.2324338e-01
43   3.3400   1.0193147e+00   3.7822112e-02   -1.2324677e-01
44   3.3500   1.0201827e+00   3.8008710e-02   -1.2324847e-01
45   3.3600   1.0210364e+00   3.8195208e-02   -1.2324772e-01
46   3.3700   1.0218692e+00   3.8381228e-02   -1.2324276e-01
47   3.3800   1.0226897e+00   3.8567202e-02   -1.2323582e-01
48   3.3900   1.0234923e+00   3.8752789e-02   -1.2322532e-01
49   3.4000   1.0242837e+00   3.8938474e-02   -1.2321336e-01
50   3.5000   1.0315224e+00   4.0793196e-02   -1.2298543e-01
51   3.6000   1.0374308e+00   4.2628130e-02   -1.2252592e-01
52   3.7000   1.0417380e+00   4.4420687e-02   -1.2178544e-01
53   3.8000   1.0463459e+00   4.6266785e-02   -1.2118882e-01
54   3.9000   1.0488537e+00   4.8055968e-02   -1.2023517e-01
55   4.0000   1.0511593e+00   4.9853817e-02   -1.1929511e-01
56   4.1000   1.0522576e+00   5.1611232e-02   -1.1817758e-01
57   4.2000   1.0527936e+00   5.3354352e-02   -1.1700411e-01
