Buffet: No. AoA Cl l_bound ubound
40 3.0400 0.9864 [3.0400,3.0400]
Cruise: No. AoA Cl/Cd Cl_error
19 1.8944 30.1645 -0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   4.2846827e-02   1.0167210e-02   -1.1126700e-01
 2   -1.7500   9.1255694e-02   1.0141150e-02   -1.1274400e-01
 3   -1.5000   1.3926089e-01   1.0144480e-02   -1.1421090e-01
 4   -1.2500   1.8691880e-01   1.0176593e-02   -1.1563580e-01
 5   -1.0000   2.3432240e-01   1.0236120e-02   -1.1700210e-01
 6   -0.7500   2.8154515e-01   1.0322040e-02   -1.1828768e-01
 7   -0.5000   3.2865210e-01   1.0435050e-02   -1.1946850e-01
 8   -0.2500   3.7573330e-01   1.0574600e-02   -1.2052260e-01
 9   0.0000   4.2289690e-01   1.0740957e-02   -1.2142400e-01
10   0.2500   4.7028283e-01   1.0936580e-02   -1.2213650e-01
11   0.5000   5.1802433e-01   1.1188950e-02   -1.2263865e-01
12   0.7500   5.6624540e-01   1.1545850e-02   -1.2296620e-01
13   1.0000   6.1514930e-01   1.2036787e-02   -1.2315710e-01
14   1.2500   6.6513740e-01   1.2666710e-02   -1.2318100e-01
15   1.5000   7.1662045e-01   1.3580460e-02   -1.2314940e-01
16   1.6000   7.3767943e-01   1.4096940e-02   -1.2329000e-01
17   1.7000   7.5884572e-01   1.4718430e-02   -1.2356430e-01
18   1.8000   7.8003931e-01   1.5451993e-02   -1.2399461e-01
19   1.8944   7.9999461e-01   1.6251786e-02   -1.2455570e-01
20   1.9000   8.0117615e-01   1.6302876e-02   -1.2459411e-01
21   2.0000   8.2211135e-01   1.7273420e-02   -1.2535590e-01
22   2.1000   8.4265248e-01   1.8362417e-02   -1.2625310e-01
23   2.2000   8.6261470e-01   1.9566680e-02   -1.2725130e-01
24   2.3000   8.8191038e-01   2.0884599e-02   -1.2833207e-01
25   2.4000   9.0061722e-01   2.2315510e-02   -1.2949820e-01
26   2.5000   9.1737448e-01   2.3800974e-02   -1.3041465e-01
27   2.6000   9.3358891e-01   2.5387050e-02   -1.3140580e-01
28   2.7000   9.4769810e-01   2.6991040e-02   -1.3204760e-01
29   2.8000   9.6065031e-01   2.8641376e-02   -1.3255425e-01
30   2.9000   9.7251337e-01   3.0333894e-02   -1.3293394e-01
31   2.9200   9.7467481e-01   3.0672046e-02   -1.3297262e-01
32   2.9400   9.7678541e-01   3.1010890e-02   -1.3300380e-01
33   2.9600   9.7882553e-01   3.1349114e-02   -1.3302160e-01
34   2.9800   9.8080315e-01   3.1687119e-02   -1.3302840e-01
35   2.9900   9.8177026e-01   3.1856130e-02   -1.3302810e-01
36   3.0000   9.8272572e-01   3.2025270e-02   -1.3302616e-01
37   3.0100   9.8365706e-01   3.2193850e-02   -1.3301915e-01
38   3.0200   9.8457578e-01   3.2362501e-02   -1.3301015e-01
39   3.0300   9.8547925e-01   3.2531078e-02   -1.3299850e-01
40   3.0400   9.8636714e-01   3.2699576e-02   -1.3298425e-01
41   3.0500   9.8724623e-01   3.2868316e-02   -1.3296895e-01
42   3.0600   9.8811135e-01   3.3037010e-02   -1.3295121e-01
43   3.0700   9.8895718e-01   3.3205348e-02   -1.3292966e-01
44   3.0800   9.8978971e-01   3.3373695e-02   -1.3290597e-01
45   3.0900   9.9061391e-01   3.3542307e-02   -1.3288139e-01
46   3.1000   9.9142882e-01   3.3711149e-02   -1.3285568e-01
47   3.2000   9.9892819e-01   3.5399798e-02   -1.3249330e-01
48   3.3000   1.0053253e+00   3.7085351e-02   -1.3194860e-01
49   3.4000   1.0103356e+00   3.8739941e-02   -1.3115204e-01
50   3.5000   1.0147390e+00   4.0414750e-02   -1.3032570e-01
51   3.6000   1.0176478e+00   4.2042392e-02   -1.2921333e-01
52   3.7000   1.0208262e+00   4.3727541e-02   -1.2827176e-01
53   3.8000   1.0226266e+00   4.5362552e-02   -1.2709096e-01
54   3.9000   1.0242096e+00   4.7004043e-02   -1.2593964e-01
