Buffet: No. AoA Cl l_bound ubound
37 3.0700 1.0076 [3.0700,3.0700]
Cruise: No. AoA Cl/Cd Cl_error
18 1.7955 30.7205 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   6.5983946e-02   1.0257490e-02   -1.1815390e-01
 2   -1.7500   1.1427430e-01   1.0241354e-02   -1.1977790e-01
 3   -1.5000   1.6213575e-01   1.0255010e-02   -1.2136343e-01
 4   -1.2500   2.0964390e-01   1.0297587e-02   -1.2288970e-01
 5   -1.0000   2.5686690e-01   1.0368054e-02   -1.2433680e-01
 6   -0.7500   3.0389661e-01   1.0465240e-02   -1.2569080e-01
 7   -0.5000   3.5079240e-01   1.0589320e-02   -1.2692850e-01
 8   -0.2500   3.9764080e-01   1.0740210e-02   -1.2802900e-01
 9   0.0000   4.4454254e-01   1.0917810e-02   -1.2896640e-01
10   0.2500   4.9160469e-01   1.1123600e-02   -1.2970206e-01
11   0.5000   5.3904369e-01   1.1363041e-02   -1.3019020e-01
12   0.7500   5.8709174e-01   1.1679610e-02   -1.3043180e-01
13   1.0000   6.3603120e-01   1.2145810e-02   -1.3054760e-01
14   1.2500   6.8603160e-01   1.2813500e-02   -1.3072319e-01
15   1.5000   7.3732633e-01   1.3695850e-02   -1.3085860e-01
16   1.6000   7.5820719e-01   1.4170880e-02   -1.3099940e-01
17   1.7000   7.7937697e-01   1.4744350e-02   -1.3128741e-01
18   1.7955   7.9990494e-01   1.5397060e-02   -1.3175298e-01
19   1.8000   8.0095940e-01   1.5431837e-02   -1.3179531e-01
20   1.9000   8.2211302e-01   1.6228570e-02   -1.3239570e-01
21   2.0000   8.4281613e-01   1.7143460e-02   -1.3311039e-01
22   2.1000   8.6318452e-01   1.8184130e-02   -1.3397580e-01
23   2.2000   8.8308625e-01   1.9350216e-02   -1.3496920e-01
24   2.3000   9.0245837e-01   2.0637990e-02   -1.3606850e-01
25   2.4000   9.2018170e-01   2.2009969e-02   -1.3701498e-01
26   2.5000   9.3685894e-01   2.3472208e-02   -1.3792480e-01
27   2.6000   9.5249063e-01   2.5013655e-02   -1.3875742e-01
28   2.7000   9.6707737e-01   2.6628910e-02   -1.3952270e-01
29   2.8000   9.7966896e-01   2.8258980e-02   -1.3994382e-01
30   2.9000   9.9103920e-01   2.9921498e-02   -1.4018900e-01
31   3.0000   1.0012202e+00   3.1609760e-02   -1.4025830e-01
32   3.0200   1.0031090e+00   3.1949170e-02   -1.4024840e-01
33   3.0300   1.0040390e+00   3.2119160e-02   -1.4024110e-01
34   3.0400   1.0049580e+00   3.2289320e-02   -1.4023240e-01
35   3.0500   1.0058670e+00   3.2459720e-02   -1.4022230e-01
36   3.0600   1.0067650e+00   3.2630180e-02   -1.4021020e-01
37   3.0700   1.0076470e+00   3.2800510e-02   -1.4019500e-01
38   3.0800   1.0085180e+00   3.2970990e-02   -1.4017840e-01
39   3.0900   1.0093830e+00   3.3141730e-02   -1.4016080e-01
40   3.1000   1.0102350e+00   3.3312544e-02   -1.4014140e-01
41   3.1100   1.0110770e+00   3.3483430e-02   -1.4012010e-01
42   3.1200   1.0119060e+00   3.3654250e-02   -1.4009656e-01
43   3.1300   1.0127180e+00   3.3824748e-02   -1.4006950e-01
44   3.1400   1.0135200e+00   3.3995324e-02   -1.4004091e-01
45   3.1600   1.0150820e+00   3.4336106e-02   -1.3997620e-01
46   3.1800   1.0165824e+00   3.4675992e-02   -1.3989969e-01
47   3.2000   1.0180140e+00   3.5014555e-02   -1.3980948e-01
48   3.3000   1.0241940e+00   3.6691290e-02   -1.3917770e-01
49   3.4000   1.0297040e+00   3.8387090e-02   -1.3846780e-01
50   3.5000   1.0339922e+00   4.0052267e-02   -1.3752927e-01
51   3.6000   1.0379662e+00   4.1757061e-02   -1.3662634e-01
52   3.7000   1.0402630e+00   4.3392033e-02   -1.3538750e-01
53   3.8000   1.0430121e+00   4.5098153e-02   -1.3434863e-01
54   3.9000   1.0447346e+00   4.6767825e-02   -1.3315015e-01
