Buffet: No. AoA Cl l_bound ubound
40 3.1200 0.9805 [3.1200,3.1200]
Cruise: No. AoA Cl/Cd Cl_error
21 2.0079 31.1073 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   1.4951056e-02   1.0174298e-02   -1.0616000e-01
 2   -1.7500   6.3796013e-02   1.0127050e-02   -1.0779260e-01
 3   -1.5000   1.1218660e-01   1.0111140e-02   -1.0940550e-01
 4   -1.2500   1.6020080e-01   1.0124850e-02   -1.1097533e-01
 5   -1.0000   2.0792818e-01   1.0166550e-02   -1.1248670e-01
 6   -0.7500   2.5542320e-01   1.0235920e-02   -1.1391500e-01
 7   -0.5000   3.0276930e-01   1.0332410e-02   -1.1524430e-01
 8   -0.2500   3.5005253e-01   1.0455450e-02   -1.1645670e-01
 9   0.0000   3.9733744e-01   1.0605800e-02   -1.1752340e-01
10   0.2500   4.4473260e-01   1.0783860e-02   -1.1841860e-01
11   0.5000   4.9237286e-01   1.0990360e-02   -1.1910670e-01
12   0.7500   5.4045280e-01   1.1233320e-02   -1.1954920e-01
13   1.0000   5.8914335e-01   1.1541870e-02   -1.1973590e-01
14   1.2500   6.3860293e-01   1.1918480e-02   -1.1953970e-01
15   1.5000   6.8998541e-01   1.2371370e-02   -1.1871090e-01
16   1.6000   7.1136949e-01   1.2687400e-02   -1.1849514e-01
17   1.7000   7.3307707e-01   1.3111628e-02   -1.1843059e-01
18   1.8000   7.5491438e-01   1.3655620e-02   -1.1854050e-01
19   1.9000   7.7660162e-01   1.4331890e-02   -1.1883280e-01
20   2.0000   7.9827084e-01   1.5149410e-02   -1.1935560e-01
21   2.0079   8.0011850e-01   1.5223260e-02   -1.1943340e-01
22   2.1000   8.2003577e-01   1.6115185e-02   -1.2014940e-01
23   2.2000   8.4086796e-01   1.7209370e-02   -1.2102396e-01
24   2.3000   8.6109305e-01   1.8440840e-02   -1.2203845e-01
25   2.4000   8.8059857e-01   1.9801690e-02   -1.2315422e-01
26   2.5000   8.9822137e-01   2.1239225e-02   -1.2409160e-01
27   2.6000   9.1557153e-01   2.2800525e-02   -1.2518470e-01
28   2.7000   9.3077293e-01   2.4395860e-02   -1.2595997e-01
29   2.8000   9.4544530e-01   2.6080170e-02   -1.2678250e-01
30   2.9000   9.5790010e-01   2.7763010e-02   -1.2722770e-01
31   3.0000   9.6893140e-01   2.9463820e-02   -1.2745760e-01
32   3.0200   9.7098620e-01   2.9805870e-02   -1.2748080e-01
33   3.0400   9.7299270e-01   3.0148430e-02   -1.2749680e-01
34   3.0600   9.7494010e-01   3.0490860e-02   -1.2750267e-01
35   3.0700   9.7590050e-01   3.0662450e-02   -1.2750410e-01
36   3.0800   9.7684590e-01   3.0833955e-02   -1.2750290e-01
37   3.0900   9.7777710e-01   3.1005430e-02   -1.2749930e-01
38   3.1000   9.7869311e-01   3.1176760e-02   -1.2749300e-01
39   3.1100   9.7959780e-01   3.1348181e-02   -1.2748500e-01
40   3.1200   9.8049196e-01   3.1519723e-02   -1.2747550e-01
41   3.1300   9.8137670e-01   3.1691431e-02   -1.2746480e-01
42   3.1400   9.8224491e-01   3.1862910e-02   -1.2745110e-01
43   3.1500   9.8309662e-01   3.2034160e-02   -1.2743430e-01
44   3.1600   9.8393260e-01   3.2205182e-02   -1.2741470e-01
45   3.1700   9.8476200e-01   3.2376522e-02   -1.2739450e-01
46   3.1800   9.8557941e-01   3.2547880e-02   -1.2737260e-01
47   3.2000   9.8717523e-01   3.2890284e-02   -1.2732220e-01
48   3.3000   9.9421114e-01   3.4586848e-02   -1.2690201e-01
49   3.4000   1.0001610e+00   3.6286130e-02   -1.2633350e-01
50   3.5000   1.0053225e+00   3.7987072e-02   -1.2565735e-01
51   3.6000   1.0090213e+00   3.9647202e-02   -1.2473938e-01
52   3.7000   1.0127433e+00   4.1358443e-02   -1.2391933e-01
53   3.8000   1.0154654e+00   4.3043167e-02   -1.2296094e-01
