Buffet: No. AoA Cl l_bound ubound
38 3.0000 1.0023 [3.0000,3.0000]
Cruise: No. AoA Cl/Cd Cl_error
18 1.7875 32.1541 0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   6.1984082e-02   1.0176125e-02   -1.1638620e-01
 2   -1.7500   1.1081785e-01   1.0149476e-02   -1.1814760e-01
 3   -1.5000   1.5920966e-01   1.0153640e-02   -1.1986720e-01
 4   -1.2500   2.0724530e-01   1.0187120e-02   -1.2152550e-01
 5   -1.0000   2.5500040e-01   1.0248840e-02   -1.2310520e-01
 6   -0.7500   3.0255571e-01   1.0338060e-02   -1.2458970e-01
 7   -0.5000   3.4999350e-01   1.0454320e-02   -1.2596190e-01
 8   -0.2500   3.9741063e-01   1.0597940e-02   -1.2720383e-01
 9   0.0000   4.4492272e-01   1.0769550e-02   -1.2829360e-01
10   0.2500   4.9268174e-01   1.0981840e-02   -1.2921310e-01
11   0.5000   5.4082132e-01   1.1279570e-02   -1.3000980e-01
12   0.7500   5.8946950e-01   1.1700370e-02   -1.3075320e-01
13   1.0000   6.3868035e-01   1.2277320e-02   -1.3151460e-01
14   1.2500   6.8846847e-01   1.3066020e-02   -1.3232900e-01
15   1.5000   7.3841477e-01   1.3641080e-02   -1.3202490e-01
16   1.6000   7.5949705e-01   1.3905040e-02   -1.3170550e-01
17   1.7000   7.8111558e-01   1.4327800e-02   -1.3164400e-01
18   1.7875   8.0004825e-01   1.4828818e-02   -1.3177270e-01
19   1.8000   8.0269955e-01   1.4909189e-02   -1.3179530e-01
20   1.9000   8.2437605e-01   1.5656450e-02   -1.3221090e-01
21   2.0000   8.4562901e-01   1.6552520e-02   -1.3280201e-01
22   2.1000   8.6704446e-01   1.7615628e-02   -1.3369830e-01
23   2.2000   8.8686413e-01   1.8791158e-02   -1.3453270e-01
24   2.3000   9.0622256e-01   2.0106662e-02   -1.3553866e-01
25   2.4000   9.2407272e-01   2.1514873e-02   -1.3644520e-01
26   2.5000   9.4122645e-01   2.3036642e-02   -1.3743090e-01
27   2.6000   9.5616861e-01   2.4590883e-02   -1.3809090e-01
28   2.7000   9.6976326e-01   2.6196602e-02   -1.3859840e-01
29   2.8000   9.8193735e-01   2.7833997e-02   -1.3891146e-01
30   2.9000   9.9277352e-01   2.9496430e-02   -1.3903741e-01
31   2.9200   9.9478320e-01   2.9830685e-02   -1.3903865e-01
32   2.9400   9.9674308e-01   3.0165490e-02   -1.3903228e-01
33   2.9500   9.9770669e-01   3.0333227e-02   -1.3902698e-01
34   2.9600   9.9865641e-01   3.0500973e-02   -1.3901935e-01
35   2.9700   9.9959402e-01   3.0668826e-02   -1.3900984e-01
36   2.9800   1.0005146e+00   3.0836485e-02   -1.3899714e-01
37   2.9900   1.0014266e+00   3.1004449e-02   -1.3898354e-01
38   3.0000   1.0023295e+00   3.1172682e-02   -1.3896893e-01
39   3.0100   1.0032225e+00   3.1341095e-02   -1.3895302e-01
40   3.0200   1.0041040e+00   3.1509582e-02   -1.3893535e-01
41   3.0300   1.0049680e+00   3.1677810e-02   -1.3891430e-01
42   3.0400   1.0058236e+00   3.1846244e-02   -1.3889220e-01
43   3.0500   1.0066720e+00   3.2014984e-02   -1.3886950e-01
44   3.0600   1.0075130e+00   3.2184025e-02   -1.3884620e-01
45   3.0800   1.0091560e+00   3.2521864e-02   -1.3879290e-01
46   3.1000   1.0107500e+00   3.2859425e-02   -1.3873122e-01
47   3.2000   1.0178994e+00   3.4536599e-02   -1.3827929e-01
48   3.3000   1.0234074e+00   3.6181606e-02   -1.3753802e-01
49   3.4000   1.0284650e+00   3.7855564e-02   -1.3678226e-01
50   3.5000   1.0319770e+00   3.9480490e-02   -1.3575889e-01
51   3.6000   1.0354209e+00   4.1149542e-02   -1.3481126e-01
52   3.7000   1.0382241e+00   4.2814450e-02   -1.3380797e-01
53   3.8000   1.0403158e+00   4.4460204e-02   -1.3271947e-01
