Buffet: No. AoA Cl l_bound ubound
40 3.0300 1.0205 [3.0300,3.0300]
Cruise: No. AoA Cl/Cd Cl_error
18 1.7431 28.2970 0.0002
No.   AoA         CL              CD               CM
 1   -2.0000   6.6826993e-02   1.0206709e-02   -1.1573910e-01
 2   -1.7500   1.1561339e-01   1.0181780e-02   -1.1740770e-01
 3   -1.5000   1.6395395e-01   1.0187726e-02   -1.1902002e-01
 4   -1.2500   2.1192890e-01   1.0222976e-02   -1.2055370e-01
 5   -1.0000   2.5961060e-01   1.0286880e-02   -1.2198780e-01
 6   -0.7500   3.0709730e-01   1.0377840e-02   -1.2330600e-01
 7   -0.5000   3.5447102e-01   1.0496020e-02   -1.2448590e-01
 8   -0.2500   4.0181197e-01   1.0641640e-02   -1.2549640e-01
 9   0.0000   4.4925887e-01   1.0814760e-02   -1.2630700e-01
10   0.2500   4.9697892e-01   1.1019250e-02   -1.2685870e-01
11   0.5000   5.4514619e-01   1.1297180e-02   -1.2709770e-01
12   0.7500   5.9389116e-01   1.1741099e-02   -1.2708061e-01
13   1.0000   6.4355227e-01   1.2426990e-02   -1.2695200e-01
14   1.2500   6.9453786e-01   1.3428454e-02   -1.2690120e-01
15   1.5000   7.4731638e-01   1.4868930e-02   -1.2732350e-01
16   1.6000   7.6899746e-01   1.5601620e-02   -1.2776240e-01
17   1.7000   7.9066589e-01   1.6421580e-02   -1.2833190e-01
18   1.7431   8.0024574e-01   1.6812760e-02   -1.2867600e-01
19   1.8000   8.1236289e-01   1.7344640e-02   -1.2907650e-01
20   1.9000   8.3423305e-01   1.8376280e-02   -1.3005030e-01
21   2.0000   8.5541334e-01   1.9505797e-02   -1.3109200e-01
22   2.1000   8.7658854e-01   2.0755966e-02   -1.3235141e-01
23   2.2000   8.9746450e-01   2.2124342e-02   -1.3377817e-01
24   2.3000   9.1715617e-01   2.3586030e-02   -1.3516940e-01
25   2.4000   9.3544055e-01   2.5127760e-02   -1.3645160e-01
26   2.5000   9.5263131e-01   2.6752350e-02   -1.3768050e-01
27   2.6000   9.6901240e-01   2.8462660e-02   -1.3889387e-01
28   2.7000   9.8301210e-01   3.0177340e-02   -1.3968280e-01
29   2.8000   9.9603218e-01   3.1943445e-02   -1.4036565e-01
30   2.9000   1.0077731e+00   3.3740800e-02   -1.4086480e-01
31   2.9200   1.0098920e+00   3.4098480e-02   -1.4092080e-01
32   2.9400   1.0119518e+00   3.4456100e-02   -1.4096604e-01
33   2.9600   1.0139430e+00   3.4813010e-02   -1.4099780e-01
34   2.9700   1.0149200e+00   3.4991680e-02   -1.4101080e-01
35   2.9800   1.0158920e+00   3.5170780e-02   -1.4102340e-01
36   2.9900   1.0168490e+00   3.5349810e-02   -1.4103340e-01
37   3.0000   1.0177870e+00   3.5528590e-02   -1.4103980e-01
38   3.0100   1.0187040e+00   3.5706890e-02   -1.4104141e-01
39   3.0200   1.0196110e+00   3.5885414e-02   -1.4104190e-01
40   3.0300   1.0205130e+00   3.6064359e-02   -1.4104217e-01
41   3.0400   1.0214019e+00   3.6243278e-02   -1.4104005e-01
42   3.0500   1.0222750e+00   3.6422096e-02   -1.4103520e-01
43   3.0600   1.0231310e+00   3.6600644e-02   -1.4102693e-01
44   3.0700   1.0239690e+00   3.6778799e-02   -1.4101470e-01
45   3.0800   1.0247960e+00   3.6957048e-02   -1.4100089e-01
46   3.1000   1.0264184e+00   3.7313834e-02   -1.4096852e-01
47   3.2000   1.0335699e+00   3.9081246e-02   -1.4062077e-01
48   3.3000   1.0396768e+00   4.0853638e-02   -1.4011726e-01
49   3.4000   1.0445748e+00   4.2602293e-02   -1.3938606e-01
50   3.5000   1.0483570e+00   4.4332900e-02   -1.3848551e-01
51   3.6000   1.0518149e+00   4.6088546e-02   -1.3758628e-01
52   3.7000   1.0542157e+00   4.7815428e-02   -1.3652586e-01
53   3.8000   1.0558082e+00   4.9526011e-02   -1.3535300e-01
54   3.9000   1.0568913e+00   5.1228542e-02   -1.3414340e-01
