Buffet: No. AoA Cl l_bound ubound
41 3.2200 1.0075 [3.2100,3.2200]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9827 28.4251 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   2.7263153e-02   9.9987668e-03   -1.0772950e-01
 2   -1.7500   7.5378646e-02   9.9678419e-03   -1.0906200e-01
 3   -1.5000   1.2308056e-01   9.9655911e-03   -1.1039770e-01
 4   -1.2500   1.7044600e-01   9.9912000e-03   -1.1170680e-01
 5   -1.0000   2.1755290e-01   1.0043040e-02   -1.1296610e-01
 6   -0.7500   2.6447184e-01   1.0120590e-02   -1.1415161e-01
 7   -0.5000   3.1126028e-01   1.0224300e-02   -1.1523640e-01
 8   -0.2500   3.5801650e-01   1.0353170e-02   -1.1620060e-01
 9   0.0000   4.0481310e-01   1.0507930e-02   -1.1701050e-01
10   0.2500   4.5174722e-01   1.0689510e-02   -1.1762670e-01
11   0.5000   4.9897066e-01   1.0899090e-02   -1.1799730e-01
12   0.7500   5.4672420e-01   1.1143930e-02   -1.1802960e-01
13   1.0000   5.9527673e-01   1.1490400e-02   -1.1768620e-01
14   1.2500   6.4499018e-01   1.2043610e-02   -1.1704980e-01
15   1.5000   6.9635550e-01   1.2979760e-02   -1.1644850e-01
16   1.6000   7.1728859e-01   1.3497624e-02   -1.1632909e-01
17   1.7000   7.3864098e-01   1.4110730e-02   -1.1637320e-01
18   1.8000   7.6036860e-01   1.4829350e-02   -1.1661548e-01
19   1.9000   7.8182082e-01   1.5643080e-02   -1.1696500e-01
20   1.9827   8.0013522e-01   1.6413172e-02   -1.1751125e-01
21   2.0000   8.0377324e-01   1.6578760e-02   -1.1760744e-01
22   2.1000   8.2518160e-01   1.7619150e-02   -1.1835660e-01
23   2.2000   8.4689398e-01   1.8790250e-02   -1.1940270e-01
24   2.3000   8.6753199e-01   2.0061755e-02   -1.2047170e-01
25   2.4000   8.8773601e-01   2.1452450e-02   -1.2168740e-01
26   2.5000   9.0718743e-01   2.2951120e-02   -1.2297590e-01
27   2.6000   9.2569472e-01   2.4548210e-02   -1.2428190e-01
28   2.7000   9.4313749e-01   2.6229660e-02   -1.2554652e-01
29   2.8000   9.5839160e-01   2.7935810e-02   -1.2647200e-01
30   2.9000   9.7290084e-01   2.9718863e-02   -1.2739316e-01
31   3.0000   9.8510435e-01   3.1487001e-02   -1.2788688e-01
32   3.1000   9.9609855e-01   3.3281354e-02   -1.2821265e-01
33   3.1200   9.9814620e-01   3.3642149e-02   -1.2825454e-01
34   3.1400   1.0001500e+00   3.4003607e-02   -1.2829013e-01
35   3.1600   1.0020859e+00   3.4364406e-02   -1.2831306e-01
36   3.1700   1.0030263e+00   3.4544399e-02   -1.2831922e-01
37   3.1800   1.0039590e+00   3.4724704e-02   -1.2832457e-01
38   3.1900   1.0048790e+00   3.4905100e-02   -1.2832797e-01
39   3.2000   1.0057850e+00   3.5085511e-02   -1.2832913e-01
40   3.2100   1.0066780e+00   3.5265949e-02   -1.2832821e-01
41   3.2200   1.0075495e+00   3.5445825e-02   -1.2832273e-01
42   3.2300   1.0084067e+00   3.5625605e-02   -1.2831472e-01
43   3.2400   1.0092518e+00   3.5805464e-02   -1.2830490e-01
44   3.2500   1.0100872e+00   3.5985533e-02   -1.2829397e-01
45   3.2600   1.0109150e+00   3.6165831e-02   -1.2828210e-01
46   3.2700   1.0117250e+00   3.6345812e-02   -1.2826683e-01
47   3.2800   1.0125090e+00   3.6525027e-02   -1.2824610e-01
48   3.3000   1.0140510e+00   3.6883856e-02   -1.2820101e-01
49   3.4000   1.0210260e+00   3.8672612e-02   -1.2785127e-01
50   3.5000   1.0266760e+00   4.0438759e-02   -1.2726734e-01
51   3.6000   1.0310262e+00   4.2181147e-02   -1.2647715e-01
52   3.7000   1.0352642e+00   4.3967213e-02   -1.2574816e-01
53   3.8000   1.0379091e+00   4.5694990e-02   -1.2473536e-01
54   4.0000   1.0418575e+00   4.9174564e-02   -1.2266164e-01
