Buffet: No. AoA Cl l_bound ubound
40 3.1200 0.9838 [3.1100,3.1200]
Cruise: No. AoA Cl/Cd Cl_error
21 2.0047 30.7103 0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   1.1836157e-02   1.0312235e-02   -1.0398470e-01
 2   -1.7500   6.1149590e-02   1.0251819e-02   -1.0583529e-01
 3   -1.5000   1.0997514e-01   1.0224753e-02   -1.0764490e-01
 4   -1.2500   1.5839380e-01   1.0229130e-02   -1.0939280e-01
 5   -1.0000   2.0649544e-01   1.0262930e-02   -1.1106415e-01
 6   -0.7500   2.5434567e-01   1.0325460e-02   -1.1263896e-01
 7   -0.5000   3.0201610e-01   1.0416210e-02   -1.1409760e-01
 8   -0.2500   3.4960505e-01   1.0534440e-02   -1.1542616e-01
 9   0.0000   3.9718467e-01   1.0680730e-02   -1.1659630e-01
10   0.2500   4.4487667e-01   1.0855580e-02   -1.1758370e-01
11   0.5000   4.9284920e-01   1.1064610e-02   -1.1835720e-01
12   0.7500   5.4120820e-01   1.1344290e-02   -1.1891730e-01
13   1.0000   5.9011078e-01   1.1732030e-02   -1.1929750e-01
14   1.2500   6.3958373e-01   1.2234800e-02   -1.1942440e-01
15   1.5000   6.9081333e-01   1.2627800e-02   -1.1854090e-01
16   1.6000   7.1213153e-01   1.2945990e-02   -1.1830719e-01
17   1.7000   7.3377965e-01   1.3388700e-02   -1.1824210e-01
18   1.8000   7.5564247e-01   1.3964720e-02   -1.1837775e-01
19   1.9000   7.7743522e-01   1.4673850e-02   -1.1870030e-01
20   2.0000   7.9900242e-01   1.5515940e-02   -1.1920598e-01
21   2.0047   8.0000076e-01   1.5558900e-02   -1.1923300e-01
22   2.1000   8.2031697e-01   1.6493750e-02   -1.1990850e-01
23   2.2000   8.4124770e-01   1.7605980e-02   -1.2079090e-01
24   2.3000   8.6154544e-01   1.8845490e-02   -1.2180020e-01
25   2.4000   8.8104600e-01   2.0205159e-02   -1.2289500e-01
26   2.5000   8.9982816e-01   2.1682446e-02   -1.2407580e-01
27   2.6000   9.1752939e-01   2.3254480e-02   -1.2522778e-01
28   2.7000   9.3302826e-01   2.4862219e-02   -1.2607915e-01
29   2.8000   9.4719888e-01   2.6519231e-02   -1.2677090e-01
30   2.9000   9.6062851e-01   2.8246189e-02   -1.2744444e-01
31   3.0000   9.7198718e-01   2.9964090e-02   -1.2775460e-01
32   3.0200   9.7407980e-01   3.0308340e-02   -1.2778710e-01
33   3.0400   9.7612360e-01   3.0653140e-02   -1.2781240e-01
34   3.0600   9.7811350e-01   3.0998139e-02   -1.2782890e-01
35   3.0700   9.7908220e-01   3.1170360e-02   -1.2783240e-01
36   3.0800   9.8004080e-01   3.1342820e-02   -1.2783460e-01
37   3.0900   9.8098576e-01   3.1515310e-02   -1.2783470e-01
38   3.1000   9.8192240e-01   3.1688070e-02   -1.2783390e-01
39   3.1100   9.8284680e-01   3.1860861e-02   -1.2783110e-01
40   3.1200   9.8375110e-01   3.2033260e-02   -1.2782430e-01
41   3.1300   9.8463940e-01   3.2205510e-02   -1.2781470e-01
42   3.1400   9.8551930e-01   3.2378010e-02   -1.2780420e-01
43   3.1500   9.8639060e-01   3.2550740e-02   -1.2779280e-01
44   3.1600   9.8725014e-01   3.2723480e-02   -1.2777950e-01
45   3.1700   9.8808662e-01   3.2895600e-02   -1.2776140e-01
46   3.1800   9.8890254e-01   3.3067240e-02   -1.2773918e-01
47   3.2000   9.9050847e-01   3.3411017e-02   -1.2769160e-01
48   3.3000   9.9755930e-01   3.5112920e-02   -1.2727740e-01
49   3.4000   1.0036510e+00   3.6825429e-02   -1.2674334e-01
50   3.5000   1.0085992e+00   3.8517903e-02   -1.2601314e-01
51   3.6000   1.0124038e+00   4.0191419e-02   -1.2512395e-01
52   3.7000   1.0156985e+00   4.1881106e-02   -1.2420192e-01
53   3.8000   1.0185510e+00   4.3579696e-02   -1.2327249e-01
