Buffet: No. AoA Cl l_bound ubound
41 3.3000 0.9942 [3.3000,3.3000]
Cruise: No. AoA Cl/Cd Cl_error
22 2.1424 28.2285 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   -1.2001590e-02   1.0121675e-02   -9.6442731e-02
 2   -1.7500   3.6748898e-02   1.0057400e-02   -9.8089024e-02
 3   -1.5000   8.5063700e-02   1.0024320e-02   -9.9720493e-02
 4   -1.2500   1.3299580e-01   1.0021500e-02   -1.0130561e-01
 5   -1.0000   1.8063029e-01   1.0046790e-02   -1.0282710e-01
 6   -0.7500   2.2802855e-01   1.0099470e-02   -1.0426200e-01
 7   -0.5000   2.7525840e-01   1.0179190e-02   -1.0558912e-01
 8   -0.2500   3.2239970e-01   1.0285220e-02   -1.0678780e-01
 9   0.0000   3.6952593e-01   1.0417810e-02   -1.0782950e-01
10   0.2500   4.1671906e-01   1.0577730e-02   -1.0867840e-01
11   0.5000   4.6411169e-01   1.0765290e-02   -1.0929120e-01
12   0.7500   5.1185220e-01   1.0982650e-02   -1.0958450e-01
13   1.0000   5.6025570e-01   1.1247960e-02   -1.0942690e-01
14   1.2500   6.0973603e-01   1.1645620e-02   -1.0877070e-01
15   1.5000   6.6085607e-01   1.2357597e-02   -1.0787900e-01
16   1.6000   6.8186210e-01   1.2774620e-02   -1.0759930e-01
17   1.7000   7.0320775e-01   1.3281510e-02   -1.0743270e-01
18   1.8000   7.2486855e-01   1.3886770e-02   -1.0742130e-01
19   1.9000   7.4678525e-01   1.4597399e-02   -1.0759650e-01
20   2.0000   7.6867432e-01   1.5414600e-02   -1.0794050e-01
21   2.1000   7.9058049e-01   1.6348331e-02   -1.0849970e-01
22   2.1424   8.0006982e-01   1.6785700e-02   -1.0884360e-01
23   2.2000   8.1273842e-01   1.7412433e-02   -1.0933810e-01
24   2.3000   8.3412703e-01   1.8588440e-02   -1.1026980e-01
25   2.4000   8.5568408e-01   1.9906392e-02   -1.1150000e-01
26   2.5000   8.7598174e-01   2.1325309e-02   -1.1272208e-01
27   2.6000   8.9560930e-01   2.2860803e-02   -1.1404483e-01
28   2.7000   9.1431578e-01   2.4498140e-02   -1.1539660e-01
29   2.8000   9.3183505e-01   2.6217507e-02   -1.1668651e-01
30   2.9000   9.4696704e-01   2.7953697e-02   -1.1760960e-01
31   3.0000   9.6162060e-01   2.9776552e-02   -1.1858310e-01
32   3.1000   9.7380503e-01   3.1577610e-02   -1.1910940e-01
33   3.2000   9.8461698e-01   3.3393237e-02   -1.1942718e-01
34   3.2200   9.8663338e-01   3.3757925e-02   -1.1946875e-01
35   3.2400   9.8859884e-01   3.4123019e-02   -1.1950277e-01
36   3.2500   9.8956407e-01   3.4305872e-02   -1.1951756e-01
37   3.2600   9.9051595e-01   3.4488746e-02   -1.1953025e-01
38   3.2700   9.9145848e-01   3.4671832e-02   -1.1954181e-01
39   3.2800   9.9237298e-01   3.4854040e-02   -1.1954724e-01
40   3.2900   9.9327427e-01   3.5036177e-02   -1.1955043e-01
41   3.3000   9.9416397e-01   3.5218424e-02   -1.1955202e-01
42   3.3100   9.9504395e-01   3.5400864e-02   -1.1955247e-01
43   3.3200   9.9591079e-01   3.5583286e-02   -1.1955084e-01
44   3.3300   9.9676034e-01   3.5765423e-02   -1.1954594e-01
45   3.3400   9.9758981e-01   3.5947060e-02   -1.1953694e-01
46   3.3500   9.9840633e-01   3.6128670e-02   -1.1952594e-01
47   3.3600   9.9921527e-01   3.6310559e-02   -1.1951435e-01
48   3.3800   1.0007951e+00   3.6674119e-02   -1.1948491e-01
49   3.4000   1.0023040e+00   3.7036114e-02   -1.1944178e-01
50   3.5000   1.0092570e+00   3.8849024e-02   -1.1914450e-01
51   3.6000   1.0145556e+00   4.0619232e-02   -1.1854447e-01
52   3.7000   1.0195444e+00   4.2408370e-02   -1.1795383e-01
53   3.8000   1.0231753e+00   4.4198166e-02   -1.1719118e-01
54   3.9000   1.0261303e+00   4.5967695e-02   -1.1633760e-01
55   4.0000   1.0283694e+00   4.7731300e-02   -1.1540569e-01
56   4.1000   1.0298951e+00   4.9479142e-02   -1.1439858e-01
