Buffet: No. AoA Cl l_bound ubound
38 2.9100 1.0214 [2.9000,2.9100]
Cruise: No. AoA Cl/Cd Cl_error
16 1.5748 34.5557 0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   1.1852567e-01   1.0021485e-02   -1.2806604e-01
 2   -1.7500   1.6650481e-01   1.0031630e-02   -1.2974190e-01
 3   -1.5000   2.1412185e-01   1.0070730e-02   -1.3138790e-01
 4   -1.2500   2.6145490e-01   1.0136920e-02   -1.3298420e-01
 5   -1.0000   3.0859495e-01   1.0229640e-02   -1.3451830e-01
 6   -0.7500   3.5559140e-01   1.0349200e-02   -1.3596640e-01
 7   -0.5000   4.0255835e-01   1.0494870e-02   -1.3732075e-01
 8   -0.2500   4.4960568e-01   1.0667510e-02   -1.3856920e-01
 9   0.0000   4.9687700e-01   1.0875500e-02   -1.3971120e-01
10   0.2500   5.4450507e-01   1.1151000e-02   -1.4080067e-01
11   0.5000   5.9248670e-01   1.1535240e-02   -1.4188910e-01
12   0.7500   6.4086545e-01   1.2065300e-02   -1.4302660e-01
13   1.0000   6.8938840e-01   1.2769550e-02   -1.4417210e-01
14   1.2500   7.3782689e-01   1.3646880e-02   -1.4515970e-01
15   1.5000   7.8500585e-01   1.4852630e-02   -1.4608270e-01
16   1.5748   8.0004490e-01   1.5053650e-02   -1.4591200e-01
17   1.6000   8.0513185e-01   1.5111444e-02   -1.4580250e-01
18   1.7000   8.2569676e-01   1.5385320e-02   -1.4539450e-01
19   1.8000   8.4642220e-01   1.5806480e-02   -1.4517140e-01
20   1.9000   8.6720900e-01   1.6416170e-02   -1.4524450e-01
21   2.0000   8.8772432e-01   1.7215420e-02   -1.4558380e-01
22   2.1000   9.0772666e-01   1.8189967e-02   -1.4612987e-01
23   2.2000   9.2701480e-01   1.9323523e-02   -1.4682300e-01
24   2.3000   9.4479892e-01   2.0572430e-02   -1.4745750e-01
25   2.4000   9.6110245e-01   2.1917239e-02   -1.4800100e-01
26   2.5000   9.7591780e-01   2.3334820e-02   -1.4840820e-01
27   2.6000   9.8893569e-01   2.4792009e-02   -1.4857393e-01
28   2.7000   1.0004860e+00   2.6288247e-02   -1.4856190e-01
29   2.8000   1.0110390e+00   2.7830489e-02   -1.4845632e-01
30   2.8200   1.0130150e+00   2.8142343e-02   -1.4841767e-01
31   2.8400   1.0149590e+00   2.8455940e-02   -1.4837669e-01
32   2.8500   1.0159130e+00   2.8612979e-02   -1.4835340e-01
33   2.8600   1.0168520e+00   2.8770000e-02   -1.4832770e-01
34   2.8700   1.0177790e+00   2.8927162e-02   -1.4830020e-01
35   2.8800   1.0186970e+00   2.9084596e-02   -1.4827180e-01
36   2.8900   1.0196070e+00   2.9242350e-02   -1.4824253e-01
37   2.9000   1.0205030e+00   2.9400040e-02   -1.4821090e-01
38   2.9100   1.0213860e+00   2.9557710e-02   -1.4817700e-01
39   2.9200   1.0222490e+00   2.9715000e-02   -1.4813930e-01
40   2.9300   1.0231059e+00   2.9872620e-02   -1.4810110e-01
41   2.9400   1.0239500e+00   3.0030270e-02   -1.4806110e-01
42   2.9500   1.0247790e+00   3.0187850e-02   -1.4801877e-01
43   2.9600   1.0255810e+00   3.0344580e-02   -1.4797070e-01
44   2.9800   1.0271130e+00   3.0656126e-02   -1.4786010e-01
45   3.0000   1.0285590e+00   3.0965830e-02   -1.4773390e-01
46   3.1000   1.0351206e+00   3.2521437e-02   -1.4701600e-01
47   3.2000   1.0412520e+00   3.4110547e-02   -1.4628946e-01
48   3.3000   1.0458190e+00   3.5663369e-02   -1.4529366e-01
49   3.4000   1.0499668e+00   3.7244439e-02   -1.4429040e-01
50   3.5000   1.0536790e+00   3.8846744e-02   -1.4330320e-01
51   3.6000   1.0562151e+00   4.0415630e-02   -1.4210998e-01
