Buffet: No. AoA Cl l_bound ubound
38 3.0800 0.9791 [3.0800,3.0800]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9824 31.9863 -0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   2.4536116e-02   1.0272480e-02   -1.0959470e-01
 2   -1.7500   7.3649882e-02   1.0223990e-02   -1.1137170e-01
 3   -1.5000   1.2228010e-01   1.0208300e-02   -1.1311130e-01
 4   -1.2500   1.7052830e-01   1.0222630e-02   -1.1479800e-01
 5   -1.0000   2.1847198e-01   1.0266040e-02   -1.1641466e-01
 6   -0.7500   2.6618500e-01   1.0337805e-02   -1.1794210e-01
 7   -0.5000   3.1376087e-01   1.0437160e-02   -1.1936750e-01
 8   -0.2500   3.6129631e-01   1.0564440e-02   -1.2067490e-01
 9   0.0000   4.0890540e-01   1.0721480e-02   -1.2184270e-01
10   0.2500   4.5670240e-01   1.0936100e-02   -1.2288040e-01
11   0.5000   5.0471760e-01   1.1257190e-02   -1.2383370e-01
12   0.7500   5.5301480e-01   1.1719050e-02   -1.2476010e-01
13   1.0000   6.0172865e-01   1.2349980e-02   -1.2573130e-01
14   1.2500   6.5040959e-01   1.3159350e-02   -1.2663390e-01
15   1.5000   6.9958846e-01   1.4205130e-02   -1.2751270e-01
16   1.6000   7.1885149e-01   1.4512170e-02   -1.2746017e-01
17   1.7000   7.3948829e-01   1.4458710e-02   -1.2652930e-01
18   1.8000   7.6057706e-01   1.4672650e-02   -1.2595300e-01
19   1.9000   7.8207707e-01   1.5125690e-02   -1.2578550e-01
20   1.9824   7.9996497e-01   1.5660780e-02   -1.2591840e-01
21   2.0000   8.0383386e-01   1.5793700e-02   -1.2598310e-01
22   2.1000   8.2544659e-01   1.6648040e-02   -1.2644960e-01
23   2.2000   8.4602566e-01   1.7652655e-02   -1.2699920e-01
24   2.3000   8.6672183e-01   1.8828787e-02   -1.2786120e-01
25   2.4000   8.8529994e-01   2.0093370e-02   -1.2855970e-01
26   2.5000   9.0295740e-01   2.1469630e-02   -1.2930310e-01
27   2.6000   9.2006637e-01   2.2963473e-02   -1.3016930e-01
28   2.7000   9.3501819e-01   2.4489688e-02   -1.3074180e-01
29   2.8000   9.4854040e-01   2.6062630e-02   -1.3115300e-01
30   2.9000   9.6065620e-01   2.7668170e-02   -1.3138500e-01
31   3.0000   9.7144597e-01   2.9298477e-02   -1.3144076e-01
32   3.0200   9.7343032e-01   2.9625635e-02   -1.3142544e-01
33   3.0300   9.7441012e-01   2.9789720e-02   -1.3141670e-01
34   3.0400   9.7537744e-01   2.9953929e-02   -1.3140622e-01
35   3.0500   9.7632251e-01   3.0117707e-02   -1.3139140e-01
36   3.0600   9.7725289e-01   3.0281436e-02   -1.3137410e-01
37   3.0700   9.7817465e-01   3.0445422e-02   -1.3135590e-01
38   3.0800   9.7908403e-01   3.0609492e-02   -1.3133600e-01
39   3.0900   9.7998062e-01   3.0773630e-02   -1.3131410e-01
40   3.1000   9.8086480e-01   3.0937820e-02   -1.3129050e-01
41   3.1100   9.8173579e-01   3.1101961e-02   -1.3126468e-01
42   3.1200   9.8259310e-01   3.1266085e-02   -1.3123660e-01
43   3.1300   9.8344098e-01   3.1430440e-02   -1.3120758e-01
44   3.1400   9.8427980e-01   3.1594970e-02   -1.3117750e-01
45   3.1600   9.8592290e-01   3.1924100e-02   -1.3111220e-01
46   3.1800   9.8749341e-01   3.2251679e-02   -1.3103320e-01
47   3.2000   9.8902315e-01   3.2579617e-02   -1.3094891e-01
48   3.3000   9.9549419e-01   3.4188549e-02   -1.3030627e-01
49   3.4000   1.0010300e+00   3.5808358e-02   -1.2956700e-01
50   3.5000   1.0053369e+00   3.7407844e-02   -1.2861991e-01
51   3.6000   1.0091411e+00   3.9024730e-02   -1.2767557e-01
52   3.7000   1.0117980e+00   4.0616584e-02   -1.2655848e-01
53   3.8000   1.0144921e+00   4.2248097e-02   -1.2554286e-01
