Buffet: No. AoA Cl l_bound ubound
42 3.3200 1.0337 [3.3200,3.3200]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9616 27.4410 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   3.3931683e-02   1.0325500e-02   -1.1202957e-01
 2   -1.7500   8.2287949e-02   1.0292810e-02   -1.1360144e-01
 3   -1.5000   1.3018790e-01   1.0290567e-02   -1.1514670e-01
 4   -1.2500   1.7769204e-01   1.0317756e-02   -1.1663570e-01
 5   -1.0000   2.2487860e-01   1.0372910e-02   -1.1804827e-01
 6   -0.7500   2.7182336e-01   1.0454950e-02   -1.1936348e-01
 7   -0.5000   3.1857390e-01   1.0564310e-02   -1.2055260e-01
 8   -0.2500   3.6522311e-01   1.0700150e-02   -1.2159478e-01
 9   0.0000   4.1185326e-01   1.0862638e-02   -1.2245640e-01
10   0.2500   4.5855279e-01   1.1052663e-02   -1.2309080e-01
11   0.5000   5.0548493e-01   1.1272440e-02   -1.2342410e-01
12   0.7500   5.5281360e-01   1.1556017e-02   -1.2332520e-01
13   1.0000   6.0076011e-01   1.1998185e-02   -1.2280795e-01
14   1.2500   6.4973832e-01   1.2702670e-02   -1.2199810e-01
15   1.5000   7.0038704e-01   1.3797722e-02   -1.2126980e-01
16   1.6000   7.2125027e-01   1.4364350e-02   -1.2111790e-01
17   1.7000   7.4244047e-01   1.5007770e-02   -1.2108992e-01
18   1.8000   7.6417520e-01   1.5735340e-02   -1.2126010e-01
19   1.9000   7.8626900e-01   1.6548420e-02   -1.2163030e-01
20   1.9616   7.9987056e-01   1.7093928e-02   -1.2194781e-01
21   2.0000   8.0858611e-01   1.7454950e-02   -1.2222646e-01
22   2.1000   8.3095695e-01   1.8458090e-02   -1.2304270e-01
23   2.2000   8.5266340e-01   1.9546954e-02   -1.2395417e-01
24   2.3000   8.7430395e-01   2.0744710e-02   -1.2510370e-01
25   2.4000   8.9575621e-01   2.2059131e-02   -1.2646680e-01
26   2.5000   9.1577255e-01   2.3459910e-02   -1.2778380e-01
27   2.6000   9.3486170e-01   2.4962000e-02   -1.2913180e-01
28   2.7000   9.5295772e-01   2.6560562e-02   -1.3048027e-01
29   2.8000   9.6986638e-01   2.8241234e-02   -1.3175520e-01
30   2.9000   9.8550010e-01   2.9994030e-02   -1.3290750e-01
31   3.0000   9.9882812e-01   3.1760360e-02   -1.3365550e-01
32   3.1000   1.0112701e+00   3.3582654e-02   -1.3431170e-01
33   3.2000   1.0224180e+00   3.5441109e-02   -1.3478056e-01
34   3.2200   1.0244107e+00   3.5810737e-02   -1.3482638e-01
35   3.2400   1.0263590e+00   3.6181219e-02   -1.3486530e-01
36   3.2600   1.0282560e+00   3.6552375e-02   -1.3489568e-01
37   3.2700   1.0291800e+00   3.6737824e-02   -1.3490590e-01
38   3.2800   1.0300960e+00   3.6923620e-02   -1.3491530e-01
39   3.2900   1.0310051e+00   3.7109787e-02   -1.3492400e-01
40   3.3000   1.0318980e+00   3.7295823e-02   -1.3492940e-01
41   3.3100   1.0327810e+00   3.7481985e-02   -1.3493318e-01
42   3.3200   1.0336510e+00   3.7668172e-02   -1.3493456e-01
43   3.3300   1.0345068e+00   3.7854245e-02   -1.3493300e-01
44   3.3400   1.0353500e+00   3.8040346e-02   -1.3492930e-01
45   3.3500   1.0361814e+00   3.8226475e-02   -1.3492344e-01
46   3.3600   1.0370066e+00   3.8412935e-02   -1.3491691e-01
47   3.3700   1.0378170e+00   3.8599254e-02   -1.3490752e-01
48   3.3800   1.0386140e+00   3.8785479e-02   -1.3489553e-01
49   3.4000   1.0401680e+00   3.9157710e-02   -1.3486380e-01
50   3.5000   1.0471547e+00   4.1013237e-02   -1.3455708e-01
51   3.6000   1.0526984e+00   4.2846674e-02   -1.3397121e-01
52   3.7000   1.0573850e+00   4.4686840e-02   -1.3325470e-01
53   3.8000   1.0607391e+00   4.6485363e-02   -1.3227141e-01
54   3.9000   1.0640690e+00   4.8333756e-02   -1.3138608e-01
55   4.0000   1.0655920e+00   5.0104804e-02   -1.3012294e-01
56   4.1000   1.0674970e+00   5.1934509e-02   -1.2903642e-01
57   4.2000   1.0681492e+00   5.3711911e-02   -1.2773097e-01
