Buffet: No. AoA Cl l_bound ubound
39 3.1100 1.0394 [3.1100,3.1200]
Cruise: No. AoA Cl/Cd Cl_error
17 1.6906 30.5519 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   9.3344928e-02   1.0313563e-02   -1.3079880e-01
 2   -1.7500   1.4133474e-01   1.0317399e-02   -1.3226470e-01
 3   -1.5000   1.8887440e-01   1.0350390e-02   -1.3369720e-01
 4   -1.2500   2.3603480e-01   1.0411390e-02   -1.3507082e-01
 5   -1.0000   2.8291565e-01   1.0499030e-02   -1.3637265e-01
 6   -0.7500   3.2956689e-01   1.0613372e-02   -1.3757580e-01
 7   -0.5000   3.7607110e-01   1.0754050e-02   -1.3866130e-01
 8   -0.2500   4.2251579e-01   1.0920670e-02   -1.3960800e-01
 9   0.0000   4.6898118e-01   1.1114170e-02   -1.4038378e-01
10   0.2500   5.1558290e-01   1.1335160e-02   -1.4095310e-01
11   0.5000   5.6250060e-01   1.1585528e-02   -1.4126710e-01
12   0.7500   6.0996540e-01   1.1886290e-02   -1.4127860e-01
13   1.0000   6.5827216e-01   1.2302320e-02   -1.4102389e-01
14   1.2500   7.0776103e-01   1.2878420e-02   -1.4053910e-01
15   1.5000   7.5926353e-01   1.3767540e-02   -1.4007250e-01
16   1.6000   7.8029528e-01   1.4267440e-02   -1.4004250e-01
17   1.6906   7.9987275e-01   1.4809320e-02   -1.4021440e-01
18   1.7000   8.0202385e-01   1.4870950e-02   -1.4025870e-01
19   1.8000   8.2335478e-01   1.5572910e-02   -1.4057276e-01
20   1.9000   8.4534508e-01   1.6401170e-02   -1.4122070e-01
21   2.0000   8.6635022e-01   1.7328700e-02   -1.4190270e-01
22   2.1000   8.8721653e-01   1.8383600e-02   -1.4280330e-01
23   2.2000   9.0806703e-01   1.9572570e-02   -1.4395570e-01
24   2.3000   9.2760853e-01   2.0863270e-02   -1.4507390e-01
25   2.4000   9.4593385e-01   2.2254240e-02   -1.4615400e-01
26   2.5000   9.6249724e-01   2.3719302e-02   -1.4704619e-01
27   2.6000   9.7885740e-01   2.5301676e-02   -1.4808770e-01
28   2.7000   9.9308746e-01   2.6916946e-02   -1.4877870e-01
29   2.8000   1.0069360e+00   2.8622724e-02   -1.4953380e-01
30   2.9000   1.0186541e+00   3.0337493e-02   -1.4990320e-01
31   3.0000   1.0291571e+00   3.2080547e-02   -1.5008040e-01
32   3.0200   1.0311190e+00   3.2431924e-02   -1.5009354e-01
33   3.0400   1.0330367e+00   3.2783956e-02   -1.5009928e-01
34   3.0600   1.0349001e+00   3.3136157e-02   -1.5009510e-01
35   3.0700   1.0358160e+00   3.3312563e-02   -1.5009050e-01
36   3.0800   1.0367210e+00   3.3489144e-02   -1.5008409e-01
37   3.0900   1.0376200e+00   3.3666082e-02   -1.5007700e-01
38   3.1000   1.0385060e+00   3.3843140e-02   -1.5006790e-01
39   3.1100   1.0393736e+00   3.4019895e-02   -1.5005460e-01
40   3.1200   1.0402320e+00   3.4196917e-02   -1.5004020e-01
41   3.1300   1.0410830e+00   3.4374207e-02   -1.5002481e-01
42   3.1400   1.0419230e+00   3.4551586e-02   -1.5000750e-01
43   3.1500   1.0427450e+00   3.4728681e-02   -1.4998656e-01
44   3.1600   1.0435560e+00   3.4905792e-02   -1.4996360e-01
45   3.1700   1.0443490e+00   3.5082577e-02   -1.4993685e-01
46   3.1800   1.0451250e+00   3.5259000e-02   -1.4990650e-01
47   3.2000   1.0466330e+00   3.5611432e-02   -1.4983720e-01
48   3.3000   1.0531698e+00   3.7357226e-02   -1.4929311e-01
49   3.4000   1.0590250e+00   3.9125115e-02   -1.4866088e-01
50   3.5000   1.0640418e+00   4.0888591e-02   -1.4788360e-01
51   3.6000   1.0677540e+00   4.2627485e-02   -1.4687324e-01
52   3.7000   1.0704001e+00   4.4338769e-02   -1.4566047e-01
53   3.8000   1.0732500e+00   4.6106322e-02   -1.4460357e-01
54   3.9000   1.0744795e+00   4.7802750e-02   -1.4321413e-01
55   4.0000   1.0758346e+00   4.9537032e-02   -1.4193326e-01
