Buffet: No. AoA Cl l_bound ubound
42 3.2400 1.0432 [3.2400,3.2400]
Cruise: No. AoA Cl/Cd Cl_error
19 1.8529 32.1711 0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   6.6813640e-02   1.0013280e-02   -1.1958530e-01
 2   -1.7500   1.1441042e-01   1.0004195e-02   -1.2113044e-01
 3   -1.5000   1.6159940e-01   1.0023420e-02   -1.2265600e-01
 4   -1.2500   2.0846734e-01   1.0069000e-02   -1.2414370e-01
 5   -1.0000   2.5505613e-01   1.0141259e-02   -1.2556820e-01
 6   -0.7500   3.0143980e-01   1.0238998e-02   -1.2691280e-01
 7   -0.5000   3.4769758e-01   1.0361620e-02   -1.2816296e-01
 8   -0.2500   3.9387586e-01   1.0510070e-02   -1.2929310e-01
 9   0.0000   4.4005020e-01   1.0683980e-02   -1.3028040e-01
10   0.2500   4.8630570e-01   1.0884040e-02   -1.3109708e-01
11   0.5000   5.3273163e-01   1.1111380e-02   -1.3170320e-01
12   0.7500   5.7944913e-01   1.1367440e-02   -1.3204350e-01
13   1.0000   6.2664719e-01   1.1658120e-02   -1.3202260e-01
14   1.2500   6.7458520e-01   1.2016520e-02   -1.3144270e-01
15   1.5000   7.2393918e-01   1.2361380e-02   -1.2988452e-01
16   1.6000   7.4475427e-01   1.2512810e-02   -1.2902440e-01
17   1.7000   7.6628645e-01   1.2783150e-02   -1.2836140e-01
18   1.8000   7.8822760e-01   1.3170310e-02   -1.2789860e-01
19   1.8529   8.0003692e-01   1.3425070e-02   -1.2776640e-01
20   1.9000   8.1054964e-01   1.3681980e-02   -1.2770890e-01
21   2.0000   8.3306949e-01   1.4328920e-02   -1.2782845e-01
22   2.1000   8.5586400e-01   1.5121190e-02   -1.2831262e-01
23   2.2000   8.7821517e-01   1.6064130e-02   -1.2906310e-01
24   2.3000   8.9973388e-01   1.7155410e-02   -1.2999728e-01
25   2.4000   9.2049771e-01   1.8392180e-02   -1.3110578e-01
26   2.5000   9.4016313e-01   1.9770120e-02   -1.3229339e-01
27   2.6000   9.5879888e-01   2.1274320e-02   -1.3352890e-01
28   2.7000   9.7612245e-01   2.2882410e-02   -1.3471230e-01
29   2.8000   9.9248649e-01   2.4592089e-02   -1.3588111e-01
30   2.9000   1.0060930e+00   2.6308930e-02   -1.3656930e-01
31   3.0000   1.0185760e+00   2.8077259e-02   -1.3712214e-01
32   3.1000   1.0298344e+00   2.9880684e-02   -1.3750407e-01
33   3.1200   1.0319326e+00   3.0244638e-02   -1.3755779e-01
34   3.1400   1.0339703e+00   3.0609048e-02   -1.3760141e-01
35   3.1600   1.0359294e+00   3.0972738e-02   -1.3762988e-01
36   3.1800   1.0378417e+00   3.1337095e-02   -1.3765122e-01
37   3.1900   1.0387725e+00   3.1518999e-02   -1.3765697e-01
38   3.2000   1.0396777e+00   3.1700247e-02   -1.3765712e-01
39   3.2100   1.0405686e+00   3.1881389e-02   -1.3765456e-01
40   3.2200   1.0414528e+00   3.2062891e-02   -1.3765139e-01
41   3.2300   1.0423279e+00   3.2244648e-02   -1.3764705e-01
42   3.2400   1.0431854e+00   3.2426185e-02   -1.3763926e-01
43   3.2500   1.0440244e+00   3.2607450e-02   -1.3762777e-01
44   3.2600   1.0448517e+00   3.2788801e-02   -1.3761438e-01
45   3.2700   1.0456739e+00   3.2970573e-02   -1.3760077e-01
46   3.2800   1.0464828e+00   3.3152328e-02   -1.3758482e-01
47   3.2900   1.0472820e+00   3.3334240e-02   -1.3756743e-01
48   3.3000   1.0480680e+00   3.3516107e-02   -1.3754770e-01
49   3.4000   1.0553746e+00   3.5338919e-02   -1.3725829e-01
50   3.5000   1.0618326e+00   3.7171788e-02   -1.3684039e-01
51   3.6000   1.0670933e+00   3.8981605e-02   -1.3619658e-01
52   3.7000   1.0712220e+00   4.0781207e-02   -1.3537451e-01
53   3.8000   1.0744690e+00   4.2562329e-02   -1.3439773e-01
54   3.9000   1.0774610e+00   4.4373829e-02   -1.3346860e-01
55   4.0000   1.0792288e+00   4.6139889e-02   -1.3230362e-01
56   4.1000   1.0817557e+00   4.7985578e-02   -1.3141756e-01
