Buffet: No. AoA Cl l_bound ubound
38 3.0700 1.0581 [3.0700,3.0700]
Cruise: No. AoA Cl/Cd Cl_error
16 1.5951 33.7381 -0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   1.1849161e-01   1.0102170e-02   -1.3311660e-01
 2   -1.7500   1.6614454e-01   1.0117260e-02   -1.3473170e-01
 3   -1.5000   2.1339480e-01   1.0160656e-02   -1.3631170e-01
 4   -1.2500   2.6032810e-01   1.0230361e-02   -1.3783920e-01
 5   -1.0000   3.0699095e-01   1.0326710e-02   -1.3929122e-01
 6   -0.7500   3.5345840e-01   1.0449020e-02   -1.4065160e-01
 7   -0.5000   3.9981076e-01   1.0596560e-02   -1.4190520e-01
 8   -0.2500   4.4610569e-01   1.0770380e-02   -1.4302840e-01
 9   0.0000   4.9242030e-01   1.0970562e-02   -1.4399650e-01
10   0.2500   5.3884690e-01   1.1197700e-02   -1.4477960e-01
11   0.5000   5.8549310e-01   1.1453256e-02   -1.4533600e-01
12   0.7500   6.3251324e-01   1.1738770e-02   -1.4560640e-01
13   1.0000   6.8011960e-01   1.2061040e-02   -1.4549170e-01
14   1.2500   7.2881442e-01   1.2444450e-02   -1.4481180e-01
15   1.5000   7.7934756e-01   1.2820795e-02   -1.4288940e-01
16   1.5951   7.9999664e-01   1.3063705e-02   -1.4232820e-01
17   1.6000   8.0107878e-01   1.3077460e-02   -1.4230230e-01
18   1.7000   8.2347015e-01   1.3437440e-02   -1.4199775e-01
19   1.8000   8.4618646e-01   1.3919870e-02   -1.4201210e-01
20   1.9000   8.6898587e-01   1.4554210e-02   -1.4238437e-01
21   2.0000   8.9146286e-01   1.5350560e-02   -1.4306110e-01
22   2.1000   9.1309138e-01   1.6311260e-02   -1.4394010e-01
23   2.2000   9.3461804e-01   1.7459210e-02   -1.4515830e-01
24   2.3000   9.5430319e-01   1.8740058e-02   -1.4630375e-01
25   2.4000   9.7281636e-01   2.0157257e-02   -1.4747200e-01
26   2.5000   9.8882648e-01   2.1641435e-02   -1.4829840e-01
27   2.6000   1.0048750e+00   2.3266747e-02   -1.4934830e-01
28   2.7000   1.0182850e+00   2.4908410e-02   -1.4993120e-01
29   2.8000   1.0308370e+00   2.6616940e-02   -1.5044670e-01
30   2.9000   1.0420230e+00   2.8357500e-02   -1.5075440e-01
31   3.0000   1.0519130e+00   3.0120050e-02   -1.5085419e-01
32   3.0100   1.0528340e+00   3.0297174e-02   -1.5085280e-01
33   3.0200   1.0537440e+00   3.0474499e-02   -1.5084985e-01
34   3.0300   1.0546460e+00   3.0652096e-02   -1.5084574e-01
35   3.0400   1.0555350e+00   3.0829746e-02   -1.5083938e-01
36   3.0500   1.0564070e+00   3.1007207e-02   -1.5082957e-01
37   3.0600   1.0572700e+00   3.1184904e-02   -1.5081840e-01
38   3.0700   1.0581270e+00   3.1362970e-02   -1.5080664e-01
39   3.0800   1.0589793e+00   3.1541488e-02   -1.5079484e-01
40   3.0900   1.0598230e+00   3.1720227e-02   -1.5078175e-01
41   3.1000   1.0606519e+00   3.1898824e-02   -1.5076559e-01
42   3.1100   1.0614680e+00   3.2077434e-02   -1.5074723e-01
43   3.1200   1.0622800e+00   3.2256400e-02   -1.5072848e-01
44   3.1400   1.0638858e+00   3.2615457e-02   -1.5068957e-01
45   3.1600   1.0654450e+00   3.2974406e-02   -1.5064191e-01
46   3.1800   1.0669660e+00   3.3333580e-02   -1.5058760e-01
47   3.2000   1.0684620e+00   3.3693844e-02   -1.5053050e-01
48   3.3000   1.0752830e+00   3.5490290e-02   -1.5012159e-01
49   3.4000   1.0804307e+00   3.7246933e-02   -1.4937460e-01
50   3.5000   1.0855182e+00   3.9050715e-02   -1.4869208e-01
51   3.6000   1.0892903e+00   4.0810959e-02   -1.4774252e-01
52   3.7000   1.0927820e+00   4.2608979e-02   -1.4682425e-01
53   3.8000   1.0952827e+00   4.4371173e-02   -1.4572568e-01
54   3.9000   1.0975376e+00   4.6155588e-02   -1.4464522e-01
