Buffet: No. AoA Cl l_bound ubound
39 3.0900 1.0252 [3.0900,3.0900]
Cruise: No. AoA Cl/Cd Cl_error
18 1.7720 33.7166 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   7.6218055e-02   1.0229314e-02   -1.2500910e-01
 2   -1.7500   1.2444454e-01   1.0219470e-02   -1.2667592e-01
 3   -1.5000   1.7222510e-01   1.0239560e-02   -1.2830990e-01
 4   -1.2500   2.1963100e-01   1.0287970e-02   -1.2988880e-01
 5   -1.0000   2.6674377e-01   1.0363920e-02   -1.3139888e-01
 6   -0.7500   3.1363000e-01   1.0466430e-02   -1.3282117e-01
 7   -0.5000   3.6035660e-01   1.0595582e-02   -1.3413710e-01
 8   -0.2500   4.0699864e-01   1.0751350e-02   -1.3532890e-01
 9   0.0000   4.5362842e-01   1.0934070e-02   -1.3637140e-01
10   0.2500   5.0033790e-01   1.1144024e-02   -1.3723800e-01
11   0.5000   5.4723080e-01   1.1382310e-02   -1.3789060e-01
12   0.7500   5.9442860e-01   1.1650330e-02   -1.3827200e-01
13   1.0000   6.4213736e-01   1.1950610e-02   -1.3829640e-01
14   1.2500   6.9079315e-01   1.2292888e-02   -1.3789810e-01
15   1.5000   7.4107897e-01   1.2695620e-02   -1.3677010e-01
16   1.6000   7.6225732e-01   1.2929480e-02   -1.3631510e-01
17   1.7000   7.8402339e-01   1.3243480e-02   -1.3601580e-01
18   1.7720   7.9994394e-01   1.3537870e-02   -1.3594530e-01
19   1.8000   8.0624152e-01   1.3672220e-02   -1.3597130e-01
20   1.9000   8.2852030e-01   1.4231930e-02   -1.3617635e-01
21   2.0000   8.5039748e-01   1.4936310e-02   -1.3659690e-01
22   2.1000   8.7257211e-01   1.5816270e-02   -1.3739890e-01
23   2.2000   8.9331461e-01   1.6835000e-02   -1.3822457e-01
24   2.3000   9.1317426e-01   1.8001830e-02   -1.3916480e-01
25   2.4000   9.3225486e-01   1.9313090e-02   -1.4021767e-01
26   2.5000   9.5020372e-01   2.0745550e-02   -1.4127060e-01
27   2.6000   9.6552004e-01   2.2224480e-02   -1.4193762e-01
28   2.7000   9.8037930e-01   2.3811590e-02   -1.4267800e-01
29   2.8000   9.9439905e-01   2.5480980e-02   -1.4339410e-01
30   2.9000   1.0061560e+00   2.7152420e-02   -1.4370158e-01
31   3.0000   1.0167600e+00   2.8858300e-02   -1.4384730e-01
32   3.0200   1.0187390e+00   2.9202249e-02   -1.4385470e-01
33   3.0300   1.0197110e+00   2.9374540e-02   -1.4385570e-01
34   3.0400   1.0206690e+00   2.9546885e-02   -1.4385420e-01
35   3.0500   1.0216100e+00   2.9719080e-02   -1.4384950e-01
36   3.0600   1.0225380e+00   2.9891326e-02   -1.4384260e-01
37   3.0700   1.0234500e+00   3.0063428e-02   -1.4383250e-01
38   3.0800   1.0243474e+00   3.0235490e-02   -1.4381990e-01
39   3.0900   1.0252230e+00   3.0407109e-02   -1.4380281e-01
40   3.1000   1.0260710e+00   3.0577925e-02   -1.4377954e-01
41   3.1100   1.0268980e+00   3.0748348e-02   -1.4375206e-01
42   3.1200   1.0277036e+00   3.0918346e-02   -1.4372027e-01
43   3.1300   1.0284960e+00   3.1088419e-02   -1.4368651e-01
44   3.1400   1.0292730e+00   3.1258528e-02   -1.4365040e-01
45   3.1600   1.0307850e+00   3.1598680e-02   -1.4357092e-01
46   3.1800   1.0323120e+00   3.1942606e-02   -1.4350010e-01
47   3.2000   1.0338230e+00   3.2288500e-02   -1.4342960e-01
48   3.3000   1.0410020e+00   3.4034150e-02   -1.4303260e-01
49   3.4000   1.0475090e+00   3.5797208e-02   -1.4254820e-01
50   3.5000   1.0525200e+00   3.7523229e-02   -1.4176859e-01
51   3.6000   1.0569053e+00   3.9269564e-02   -1.4093185e-01
52   3.7000   1.0602082e+00   4.0981501e-02   -1.3989003e-01
53   3.8000   1.0636680e+00   4.2758886e-02   -1.3899482e-01
54   3.9000   1.0657871e+00   4.4478594e-02   -1.3784222e-01
