Buffet: No. AoA Cl l_bound ubound
41 3.1400 0.9933 [3.1400,3.1400]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9540 30.0659 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   3.2005480e-02   1.0284810e-02   -1.1170190e-01
 2   -1.7500   8.0617769e-02   1.0249530e-02   -1.1327953e-01
 3   -1.5000   1.2877540e-01   1.0245180e-02   -1.1483400e-01
 4   -1.2500   1.7655390e-01   1.0270252e-02   -1.1634100e-01
 5   -1.0000   2.2404353e-01   1.0323153e-02   -1.1778410e-01
 6   -0.7500   2.7130836e-01   1.0403340e-02   -1.1914011e-01
 7   -0.5000   3.1841740e-01   1.0510870e-02   -1.2038790e-01
 8   -0.2500   3.6546885e-01   1.0644802e-02   -1.2151000e-01
 9   0.0000   4.1253214e-01   1.0805880e-02   -1.2247450e-01
10   0.2500   4.5972922e-01   1.0994885e-02   -1.2325130e-01
11   0.5000   5.0723620e-01   1.1214760e-02   -1.2379530e-01
12   0.7500   5.5526390e-01   1.1498690e-02   -1.2408910e-01
13   1.0000   6.0400951e-01   1.1916030e-02   -1.2420630e-01
14   1.2500   6.5363204e-01   1.2535650e-02   -1.2430730e-01
15   1.5000   7.0445856e-01   1.3330560e-02   -1.2424530e-01
16   1.6000   7.2524798e-01   1.3757170e-02   -1.2425535e-01
17   1.7000   7.4624241e-01   1.4276590e-02   -1.2436141e-01
18   1.8000   7.6733339e-01   1.4901310e-02   -1.2459552e-01
19   1.9000   7.8852903e-01   1.5641420e-02   -1.2500100e-01
20   1.9540   8.0013883e-01   1.6092320e-02   -1.2532390e-01
21   2.0000   8.0977255e-01   1.6503990e-02   -1.2560080e-01
22   2.1000   8.3093960e-01   1.7492512e-02   -1.2639400e-01
23   2.2000   8.5149653e-01   1.8597531e-02   -1.2728590e-01
24   2.3000   8.7126488e-01   1.9814442e-02   -1.2823859e-01
25   2.4000   8.8985289e-01   2.1128620e-02   -1.2916270e-01
26   2.5000   9.0807007e-01   2.2558616e-02   -1.3021660e-01
27   2.6000   9.2556619e-01   2.4091110e-02   -1.3130760e-01
28   2.7000   9.4072004e-01   2.5650510e-02   -1.3204150e-01
29   2.8000   9.5490232e-01   2.7272496e-02   -1.3269145e-01
30   2.9000   9.6827328e-01   2.8965012e-02   -1.3331049e-01
31   3.0000   9.7962544e-01   3.0652669e-02   -1.3356662e-01
32   3.0200   9.8174065e-01   3.0992424e-02   -1.3359375e-01
33   3.0400   9.8379439e-01   3.1332083e-02   -1.3360971e-01
34   3.0600   9.8579209e-01   3.1672046e-02   -1.3361641e-01
35   3.0800   9.8775464e-01   3.2013313e-02   -1.3361927e-01
36   3.0900   9.8871375e-01   3.2183950e-02   -1.3361682e-01
37   3.1000   9.8965433e-01   3.2354350e-02   -1.3361080e-01
38   3.1100   9.9058584e-01   3.2525012e-02   -1.3360370e-01
39   3.1200   9.9150653e-01   3.2695851e-02   -1.3359500e-01
40   3.1300   9.9241839e-01   3.2866948e-02   -1.3358529e-01
41   3.1400   9.9331640e-01   3.3038015e-02   -1.3357310e-01
42   3.1500   9.9419783e-01   3.3208890e-02   -1.3355780e-01
43   3.1600   9.9505710e-01   3.3379280e-02   -1.3353790e-01
44   3.1700   9.9591030e-01   3.3550050e-02   -1.3351770e-01
45   3.1800   9.9675618e-01   3.3721080e-02   -1.3349680e-01
46   3.1900   9.9758657e-01   3.3891937e-02   -1.3347300e-01
47   3.2000   9.9839854e-01   3.4062451e-02   -1.3344550e-01
48   3.3000   1.0056330e+00   3.5754441e-02   -1.3300684e-01
49   3.4000   1.0117290e+00   3.7448170e-02   -1.3239390e-01
50   3.5000   1.0168460e+00   3.9134300e-02   -1.3161770e-01
51   3.6000   1.0205304e+00   4.0784323e-02   -1.3059810e-01
52   3.7000   1.0240906e+00   4.2477515e-02   -1.2963460e-01
53   3.8000   1.0265034e+00   4.4138440e-02   -1.2849986e-01
54   3.9000   1.0282929e+00   4.5799080e-02   -1.2730509e-01
55   4.0000   1.0297338e+00   4.7466923e-02   -1.2610805e-01
