Buffet: No. AoA Cl l_bound ubound
44 3.6100 1.0420 [3.6100,3.6100]
Cruise: No. AoA Cl/Cd Cl_error
23 2.2167 25.1703 -0.0002
No.   AoA         CL              CD               CM
 1   -2.0000   -4.6047547e-03   1.0226900e-02   -1.0168620e-01
 2   -1.7500   4.3175089e-02   1.0179320e-02   -1.0315460e-01
 3   -1.5000   9.0522564e-02   1.0161620e-02   -1.0461490e-01
 4   -1.2500   1.3749400e-01   1.0172945e-02   -1.0603500e-01
 5   -1.0000   1.8416470e-01   1.0211390e-02   -1.0739380e-01
 6   -0.7500   2.3059007e-01   1.0276320e-02   -1.0866630e-01
 7   -0.5000   2.7682714e-01   1.0367350e-02   -1.0982800e-01
 8   -0.2500   3.2295843e-01   1.0483830e-02   -1.1085780e-01
 9   0.0000   3.6904740e-01   1.0625890e-02   -1.1172320e-01
10   0.2500   4.1516690e-01   1.0794640e-02   -1.1238254e-01
11   0.5000   4.6146720e-01   1.0990630e-02   -1.1278236e-01
12   0.7500   5.0806390e-01   1.1239300e-02   -1.1280540e-01
13   1.0000   5.5498420e-01   1.1628106e-02   -1.1242116e-01
14   1.2500   6.0258401e-01   1.2220480e-02   -1.1171850e-01
15   1.5000   6.5119975e-01   1.3136900e-02   -1.1076190e-01
16   1.6000   6.7103607e-01   1.3633210e-02   -1.1039110e-01
17   1.7000   6.9095060e-01   1.4211740e-02   -1.1004340e-01
18   1.8000   7.1145146e-01   1.4883230e-02   -1.0983620e-01
19   1.9000   7.3196916e-01   1.5639420e-02   -1.0969320e-01
20   2.0000   7.5330774e-01   1.6498350e-02   -1.0979285e-01
21   2.1000   7.7446501e-01   1.7440080e-02   -1.0997070e-01
22   2.2000   7.9640013e-01   1.8488598e-02   -1.1044550e-01
23   2.2167   7.9982847e-01   1.8666540e-02   -1.1049530e-01
24   2.3000   8.1773905e-01   1.9613310e-02   -1.1096900e-01
25   2.4000   8.3979307e-01   2.0846750e-02   -1.1182380e-01
26   2.5000   8.6078448e-01   2.2148480e-02   -1.1267700e-01
27   2.6000   8.8242779e-01   2.3561980e-02   -1.1386530e-01
28   2.7000   9.0292143e-01   2.5043883e-02   -1.1505397e-01
29   2.8000   9.2270771e-01   2.6607311e-02   -1.1630920e-01
30   2.9000   9.4191751e-01   2.8255790e-02   -1.1765210e-01
31   3.0000   9.6024934e-01   2.9980757e-02   -1.1900981e-01
32   3.1000   9.7740860e-01   3.1769927e-02   -1.2029968e-01
33   3.2000   9.9327940e-01   3.3610760e-02   -1.2145980e-01
34   3.3000   1.0078483e+00   3.5499360e-02   -1.2247250e-01
35   3.4000   1.0202811e+00   3.7384309e-02   -1.2311141e-01
36   3.5000   1.0315902e+00   3.9300855e-02   -1.2359285e-01
37   3.5200   1.0336661e+00   3.9684537e-02   -1.2365552e-01
38   3.5400   1.0356379e+00   4.0066216e-02   -1.2369774e-01
39   3.5600   1.0375395e+00   4.0447508e-02   -1.2372732e-01
40   3.5700   1.0384609e+00   4.0637738e-02   -1.2373627e-01
41   3.5800   1.0393678e+00   4.0827937e-02   -1.2374260e-01
42   3.5900   1.0402583e+00   4.1018019e-02   -1.2374586e-01
43   3.6000   1.0411267e+00   4.1207642e-02   -1.2374454e-01
44   3.6100   1.0419816e+00   4.1397241e-02   -1.2374088e-01
45   3.6200   1.0428248e+00   4.1586971e-02   -1.2373550e-01
46   3.6300   1.0436482e+00   4.1776392e-02   -1.2372623e-01
47   3.6400   1.0444529e+00   4.1965525e-02   -1.2371334e-01
48   3.6500   1.0452393e+00   4.2154349e-02   -1.2369680e-01
49   3.6600   1.0460130e+00   4.2343199e-02   -1.2367824e-01
50   3.6700   1.0467705e+00   4.2531900e-02   -1.2365675e-01
51   3.6800   1.0475142e+00   4.2720516e-02   -1.2363287e-01
52   3.7000   1.0489536e+00   4.3097113e-02   -1.2357610e-01
53   3.8000   1.0553635e+00   4.4972989e-02   -1.2315375e-01
54   3.9000   1.0608361e+00   4.6855744e-02   -1.2259093e-01
55   4.0000   1.0647214e+00   4.8700466e-02   -1.2171197e-01
56   4.1000   1.0675044e+00   5.0522844e-02   -1.2066241e-01
57   4.2000   1.0691859e+00   5.2323926e-02   -1.1942816e-01
