Buffet: No. AoA Cl l_bound ubound
36 2.8900 1.0580 [2.8900,2.8900]
Cruise: No. AoA Cl/Cd Cl_error
15 1.3990 31.3947 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   1.4633807e-01   1.0108460e-02   -1.4114190e-01
 2   -1.7500   1.9417690e-01   1.0136260e-02   -1.4252430e-01
 3   -1.5000   2.4163033e-01   1.0191630e-02   -1.4386778e-01
 4   -1.2500   2.8877240e-01   1.0273820e-02   -1.4514730e-01
 5   -1.0000   3.3568910e-01   1.0381830e-02   -1.4634530e-01
 6   -0.7500   3.8245637e-01   1.0515450e-02   -1.4744020e-01
 7   -0.5000   4.2914620e-01   1.0674730e-02   -1.4840580e-01
 8   -0.2500   4.7586200e-01   1.0859870e-02   -1.4921840e-01
 9   0.0000   5.2270357e-01   1.1071650e-02   -1.4984110e-01
10   0.2500   5.6980461e-01   1.1311450e-02   -1.5022310e-01
11   0.5000   6.1743233e-01   1.1581780e-02   -1.5028780e-01
12   0.7500   6.6607221e-01   1.1927610e-02   -1.5000840e-01
13   1.0000   7.1607934e-01   1.2456120e-02   -1.4960100e-01
14   1.2500   7.6793646e-01   1.3275038e-02   -1.4931670e-01
15   1.3990   7.9994684e-01   1.3983090e-02   -1.4946230e-01
16   1.5000   8.2192971e-01   1.4590370e-02   -1.4978330e-01
17   1.6000   8.4353666e-01   1.5293000e-02   -1.5023880e-01
18   1.7000   8.6571918e-01   1.6131750e-02   -1.5102969e-01
19   1.8000   8.8679122e-01   1.7075740e-02   -1.5182740e-01
20   1.9000   9.0809002e-01   1.8166990e-02   -1.5292460e-01
21   2.0000   9.2901303e-01   1.9392050e-02   -1.5419517e-01
22   2.1000   9.4868841e-01   2.0726538e-02   -1.5543533e-01
23   2.2000   9.6675970e-01   2.2149904e-02   -1.5653566e-01
24   2.3000   9.8392366e-01   2.3675310e-02   -1.5763640e-01
25   2.4000   1.0006110e+00   2.5307600e-02   -1.5880500e-01
26   2.5000   1.0146750e+00   2.6952256e-02   -1.5951120e-01
27   2.6000   1.0276230e+00   2.8644307e-02   -1.6006860e-01
28   2.7000   1.0393030e+00   3.0370014e-02   -1.6043826e-01
29   2.8000   1.0496873e+00   3.2116269e-02   -1.6059703e-01
30   2.8200   1.0516180e+00   3.2467515e-02   -1.6060466e-01
31   2.8400   1.0534974e+00   3.2819134e-02   -1.6060342e-01
32   2.8500   1.0544216e+00   3.2995233e-02   -1.6060035e-01
33   2.8600   1.0553377e+00   3.3171574e-02   -1.6059615e-01
34   2.8700   1.0562408e+00   3.3347910e-02   -1.6058952e-01
35   2.8800   1.0571237e+00   3.3523815e-02   -1.6057846e-01
36   2.8900   1.0579960e+00   3.3699866e-02   -1.6056571e-01
37   2.9000   1.0588630e+00   3.3876318e-02   -1.6055259e-01
38   2.9100   1.0597233e+00   3.4053078e-02   -1.6053866e-01
39   2.9200   1.0605700e+00   3.4229790e-02   -1.6052223e-01
40   2.9300   1.0614030e+00   3.4406449e-02   -1.6050321e-01
41   2.9400   1.0622213e+00   3.4582923e-02   -1.6048113e-01
42   2.9500   1.0630370e+00   3.4759931e-02   -1.6045948e-01
43   2.9600   1.0638471e+00   3.4937282e-02   -1.6043737e-01
44   2.9800   1.0654390e+00   3.5292287e-02   -1.6038840e-01
45   3.0000   1.0669800e+00   3.5646783e-02   -1.6032950e-01
46   3.1000   1.0741055e+00   3.7419759e-02   -1.5993579e-01
47   3.2000   1.0796926e+00   3.9157403e-02   -1.5922926e-01
48   3.3000   1.0844730e+00   4.0906660e-02   -1.5841680e-01
49   3.4000   1.0880349e+00   4.2616287e-02   -1.5736126e-01
50   3.5000   1.0918147e+00   4.4392111e-02   -1.5646203e-01
51   3.6000   1.0940291e+00   4.6100294e-02   -1.5524813e-01
52   3.7000   1.0961278e+00   4.7836997e-02   -1.5408373e-01
