Buffet: No. AoA Cl l_bound ubound
37 2.9900 1.0154 [2.9900,2.9900]
Cruise: No. AoA Cl/Cd Cl_error
17 1.6840 30.8881 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   8.7804601e-02   1.0255930e-02   -1.2381036e-01
 2   -1.7500   1.3619135e-01   1.0249550e-02   -1.2541690e-01
 3   -1.5000   1.8416315e-01   1.0272660e-02   -1.2698710e-01
 4   -1.2500   2.3177427e-01   1.0324634e-02   -1.2849170e-01
 5   -1.0000   2.7912540e-01   1.0404000e-02   -1.2991780e-01
 6   -0.7500   3.2628707e-01   1.0510090e-02   -1.3124400e-01
 7   -0.5000   3.7333830e-01   1.0643351e-02   -1.3244910e-01
 8   -0.2500   4.2038450e-01   1.0803235e-02   -1.3351360e-01
 9   0.0000   4.6754464e-01   1.0990570e-02   -1.3440920e-01
10   0.2500   5.1498967e-01   1.1212160e-02   -1.3509920e-01
11   0.5000   5.6291047e-01   1.1511180e-02   -1.3560330e-01
12   0.7500   6.1150839e-01   1.1951430e-02   -1.3601910e-01
13   1.0000   6.6085429e-01   1.2593850e-02   -1.3648280e-01
14   1.2500   7.1116541e-01   1.3493180e-02   -1.3721960e-01
15   1.5000   7.6183927e-01   1.4542370e-02   -1.3773530e-01
16   1.6000   7.8250578e-01   1.5074690e-02   -1.3798750e-01
17   1.6840   8.0009460e-01   1.5600990e-02   -1.3830560e-01
18   1.7000   8.0333160e-01   1.5708736e-02   -1.3835451e-01
19   1.8000   8.2418276e-01   1.6457520e-02   -1.3886230e-01
20   1.9000   8.4496554e-01   1.7329559e-02   -1.3953020e-01
21   2.0000   8.6557916e-01   1.8326690e-02   -1.4035520e-01
22   2.1000   8.8567492e-01   1.9446410e-02   -1.4128256e-01
23   2.2000   9.0418460e-01   2.0651550e-02   -1.4207350e-01
24   2.3000   9.2282758e-01   2.1992090e-02   -1.4310290e-01
25   2.4000   9.4005144e-01   2.3412386e-02   -1.4400070e-01
26   2.5000   9.5640799e-01   2.4924720e-02   -1.4489790e-01
27   2.6000   9.7088960e-01   2.6473050e-02   -1.4550750e-01
28   2.7000   9.8420108e-01   2.8073650e-02   -1.4598380e-01
29   2.8000   9.9622170e-01   2.9709140e-02   -1.4628030e-01
30   2.9000   1.0068820e+00   3.1368550e-02   -1.4637220e-01
31   2.9200   1.0088590e+00   3.1702238e-02   -1.4636560e-01
32   2.9400   1.0107820e+00   3.2036240e-02   -1.4635010e-01
33   2.9500   1.0117200e+00   3.2203121e-02   -1.4633800e-01
34   2.9600   1.0126490e+00   3.2370246e-02   -1.4632470e-01
35   2.9700   1.0135620e+00   3.2537345e-02   -1.4630850e-01
36   2.9800   1.0144670e+00   3.2704710e-02   -1.4629130e-01
37   2.9900   1.0153620e+00   3.2872310e-02   -1.4627274e-01
38   3.0000   1.0162420e+00   3.3039840e-02   -1.4625140e-01
39   3.0100   1.0171060e+00   3.3207258e-02   -1.4622690e-01
40   3.0200   1.0179620e+00   3.3374992e-02   -1.4620164e-01
41   3.0300   1.0188109e+00   3.3543050e-02   -1.4617570e-01
42   3.0400   1.0196512e+00   3.3711367e-02   -1.4614870e-01
43   3.0500   1.0204750e+00   3.3879457e-02   -1.4611820e-01
44   3.0600   1.0212860e+00   3.4047545e-02   -1.4608561e-01
45   3.0800   1.0228880e+00   3.4384458e-02   -1.4601830e-01
46   3.1000   1.0244580e+00   3.4722050e-02   -1.4594660e-01
47   3.2000   1.0316340e+00   3.6407951e-02   -1.4547410e-01
48   3.3000   1.0370619e+00   3.8050098e-02   -1.4465631e-01
49   3.4000   1.0418831e+00   3.9718212e-02   -1.4379250e-01
50   3.5000   1.0450246e+00   4.1324417e-02   -1.4259927e-01
51   3.6000   1.0484543e+00   4.2999120e-02   -1.4157181e-01
52   3.7000   1.0505960e+00   4.4628845e-02   -1.4032823e-01
53   3.8000   1.0522269e+00   4.6261551e-02   -1.3904713e-01
