Buffet: No. AoA Cl l_bound ubound
36 3.0500 1.0384 [3.0500,3.0500]
Cruise: No. AoA Cl/Cd Cl_error
18 1.7092 31.7169 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   7.9514002e-02   1.0099140e-02   -1.2608930e-01
 2   -1.7500   1.2808015e-01   1.0085830e-02   -1.2767924e-01
 3   -1.5000   1.7617350e-01   1.0102610e-02   -1.2922647e-01
 4   -1.2500   2.2390454e-01   1.0147190e-02   -1.3071670e-01
 5   -1.0000   2.7134005e-01   1.0219130e-02   -1.3212930e-01
 6   -0.7500   3.1855580e-01   1.0317700e-02   -1.3344440e-01
 7   -0.5000   3.6562986e-01   1.0442340e-02   -1.3464284e-01
 8   -0.2500   4.1264823e-01   1.0593330e-02   -1.3570470e-01
 9   0.0000   4.5968152e-01   1.0771210e-02   -1.3659743e-01
10   0.2500   5.0684886e-01   1.0976180e-02   -1.3729068e-01
11   0.5000   5.5427412e-01   1.1209850e-02   -1.3773420e-01
12   0.7500   6.0214935e-01   1.1475970e-02   -1.3785510e-01
13   1.0000   6.5072352e-01   1.1801780e-02   -1.3755950e-01
14   1.2500   7.0061409e-01   1.2119110e-02   -1.3638860e-01
15   1.5000   7.5359692e-01   1.2795350e-02   -1.3514200e-01
16   1.6000   7.7558063e-01   1.3233240e-02   -1.3488570e-01
17   1.7000   7.9792579e-01   1.3782200e-02   -1.3485970e-01
18   1.7092   7.9992697e-01   1.3838510e-02   -1.3486087e-01
19   1.8000   8.2049767e-01   1.4452890e-02   -1.3510050e-01
20   1.9000   8.4317697e-01   1.5256615e-02   -1.3563220e-01
21   2.0000   8.6583212e-01   1.6206040e-02   -1.3646400e-01
22   2.1000   8.8769994e-01   1.7296850e-02   -1.3746070e-01
23   2.2000   9.0924742e-01   1.8536130e-02   -1.3869818e-01
24   2.3000   9.2948499e-01   1.9905820e-02   -1.3995970e-01
25   2.4000   9.4888596e-01   2.1408750e-02   -1.4131250e-01
26   2.5000   9.6714133e-01   2.3024650e-02   -1.4265730e-01
27   2.6000   9.8412049e-01   2.4727871e-02   -1.4390779e-01
28   2.7000   9.9848834e-01   2.6450146e-02   -1.4473198e-01
29   2.8000   1.0115630e+00   2.8215292e-02   -1.4537570e-01
30   2.9000   1.0233704e+00   3.0015744e-02   -1.4584490e-01
31   3.0000   1.0338068e+00   3.1833514e-02   -1.4609528e-01
32   3.0100   1.0347638e+00   3.2015127e-02   -1.4610480e-01
33   3.0200   1.0357114e+00   3.2196994e-02   -1.4611313e-01
34   3.0300   1.0366367e+00   3.2378389e-02   -1.4611690e-01
35   3.0400   1.0375481e+00   3.2559775e-02   -1.4611824e-01
36   3.0500   1.0384430e+00   3.2740994e-02   -1.4611650e-01
37   3.0600   1.0393216e+00   3.2922004e-02   -1.4611160e-01
38   3.0700   1.0401900e+00   3.3103189e-02   -1.4610528e-01
39   3.0800   1.0410502e+00   3.3284627e-02   -1.4609800e-01
40   3.0900   1.0418950e+00   3.3465856e-02   -1.4608767e-01
41   3.1000   1.0427270e+00   3.3647064e-02   -1.4607511e-01
42   3.1100   1.0435430e+00   3.3828081e-02   -1.4605948e-01
43   3.1200   1.0443520e+00   3.4009460e-02   -1.4604330e-01
44   3.1400   1.0459490e+00   3.4372928e-02   -1.4600835e-01
45   3.1600   1.0474917e+00   3.4735900e-02   -1.4596329e-01
46   3.1800   1.0489963e+00   3.5099378e-02   -1.4591256e-01
47   3.2000   1.0504641e+00   3.5463060e-02   -1.4585588e-01
48   3.3000   1.0573053e+00   3.7288405e-02   -1.4550064e-01
49   3.4000   1.0630515e+00   3.9099384e-02   -1.4495207e-01
50   3.5000   1.0674510e+00   4.0884813e-02   -1.4417117e-01
51   3.6000   1.0712370e+00   4.2677350e-02   -1.4331523e-01
52   3.7000   1.0743970e+00   4.4471668e-02   -1.4240736e-01
53   3.8000   1.0767174e+00   4.6249134e-02   -1.4136705e-01
