Buffet: No. AoA Cl l_bound ubound
40 3.2800 1.0471 [3.2800,3.2800]
Cruise: No. AoA Cl/Cd Cl_error
19 1.8497 30.5111 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   6.6844149e-02   1.0222310e-02   -1.2346210e-01
 2   -1.7500   1.1462321e-01   1.0214610e-02   -1.2496098e-01
 3   -1.5000   1.6195660e-01   1.0235904e-02   -1.2643790e-01
 4   -1.2500   2.0891610e-01   1.0284980e-02   -1.2786830e-01
 5   -1.0000   2.5557827e-01   1.0360520e-02   -1.2923428e-01
 6   -0.7500   3.0200230e-01   1.0462460e-02   -1.3051330e-01
 7   -0.5000   3.4824860e-01   1.0590240e-02   -1.3168350e-01
 8   -0.2500   3.9440050e-01   1.0743720e-02   -1.3272679e-01
 9   0.0000   4.4050301e-01   1.0923430e-02   -1.3360856e-01
10   0.2500   4.8664446e-01   1.1129830e-02   -1.3429640e-01
11   0.5000   5.3293206e-01   1.1363500e-02   -1.3474450e-01
12   0.7500   5.7947420e-01   1.1626010e-02   -1.3487010e-01
13   1.0000   6.2652597e-01   1.1923830e-02   -1.3452750e-01
14   1.2500   6.7465050e-01   1.2302939e-02   -1.3350688e-01
15   1.5000   7.2481959e-01   1.2904120e-02   -1.3201430e-01
16   1.6000   7.4569744e-01   1.3251870e-02   -1.3147060e-01
17   1.7000   7.6704345e-01   1.3678110e-02   -1.3105010e-01
18   1.8000   7.8884568e-01   1.4191980e-02   -1.3082040e-01
19   1.8497   7.9990677e-01   1.4484080e-02   -1.3080542e-01
20   1.9000   8.1134676e-01   1.4805890e-02   -1.3088348e-01
21   2.0000   8.3366653e-01   1.5525650e-02   -1.3116038e-01
22   2.1000   8.5626620e-01   1.6368660e-02   -1.3176620e-01
23   2.2000   8.7865973e-01   1.7340891e-02   -1.3264350e-01
24   2.3000   9.0002445e-01   1.8435960e-02   -1.3363370e-01
25   2.4000   9.2093634e-01   1.9671890e-02   -1.3484259e-01
26   2.5000   9.4048322e-01   2.1029390e-02   -1.3605150e-01
27   2.6000   9.5925366e-01   2.2515664e-02   -1.3735568e-01
28   2.7000   9.7604885e-01   2.4081388e-02   -1.3844313e-01
29   2.8000   9.9174992e-01   2.5738801e-02   -1.3947560e-01
30   2.9000   1.0065162e+00   2.7481784e-02   -1.4045321e-01
31   3.0000   1.0188740e+00   2.9237210e-02   -1.4100500e-01
32   3.1000   1.0300110e+00   3.1029250e-02   -1.4137038e-01
33   3.2000   1.0399430e+00   3.2848710e-02   -1.4154620e-01
34   3.2200   1.0417900e+00   3.3215069e-02   -1.4155869e-01
35   3.2300   1.0426950e+00   3.3398413e-02   -1.4156180e-01
36   3.2400   1.0435880e+00   3.3581800e-02   -1.4156240e-01
37   3.2500   1.0444690e+00   3.3765340e-02   -1.4156120e-01
38   3.2600   1.0453400e+00   3.3949088e-02   -1.4155840e-01
39   3.2700   1.0462000e+00   3.4132920e-02   -1.4155370e-01
40   3.2800   1.0470510e+00   3.4317030e-02   -1.4154760e-01
41   3.2900   1.0478880e+00   3.4501180e-02   -1.4153908e-01
42   3.3000   1.0487110e+00   3.4685180e-02   -1.4152750e-01
43   3.3100   1.0495260e+00   3.4869418e-02   -1.4151490e-01
44   3.3200   1.0503340e+00   3.5053930e-02   -1.4150140e-01
45   3.3300   1.0511290e+00   3.5238449e-02   -1.4148550e-01
46   3.3400   1.0519118e+00   3.5422968e-02   -1.4146739e-01
47   3.3600   1.0534458e+00   3.5792245e-02   -1.4142555e-01
48   3.3800   1.0549460e+00   3.6162340e-02   -1.4137889e-01
49   3.4000   1.0564120e+00   3.6532908e-02   -1.4132643e-01
50   3.5000   1.0631000e+00   3.8383294e-02   -1.4094630e-01
51   3.6000   1.0681923e+00   4.0197356e-02   -1.4024004e-01
52   3.7000   1.0727615e+00   4.2034911e-02   -1.3948523e-01
53   3.8000   1.0762562e+00   4.3840606e-02   -1.3851748e-01
54   3.9000   1.0794600e+00   4.5685443e-02   -1.3758463e-01
55   4.0000   1.0812841e+00   4.7468467e-02   -1.3636850e-01
56   4.1000   1.0832911e+00   4.9303150e-02   -1.3528004e-01
57   4.2000   1.0849587e+00   5.1130498e-02   -1.3418451e-01
