Buffet: No. AoA Cl l_bound ubound
39 3.1000 1.0426 [3.1000,3.1100]
Cruise: No. AoA Cl/Cd Cl_error
17 1.6767 31.0583 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   1.0041450e-01   1.0015727e-02   -1.2868550e-01
 2   -1.7500   1.4777680e-01   1.0028420e-02   -1.2995400e-01
 3   -1.5000   1.9476452e-01   1.0068070e-02   -1.3121538e-01
 4   -1.2500   2.4144050e-01   1.0134090e-02   -1.3244040e-01
 5   -1.0000   2.8788949e-01   1.0225380e-02   -1.3361100e-01
 6   -0.7500   3.3417691e-01   1.0341760e-02   -1.3470430e-01
 7   -0.5000   3.8037010e-01   1.0483170e-02   -1.3569689e-01
 8   -0.2500   4.2655490e-01   1.0649730e-02   -1.3656740e-01
 9   0.0000   4.7281245e-01   1.0841970e-02   -1.3728513e-01
10   0.2500   5.1924940e-01   1.1061222e-02   -1.3781360e-01
11   0.5000   5.6605490e-01   1.1312270e-02   -1.3811180e-01
12   0.7500   6.1336425e-01   1.1627631e-02   -1.3815840e-01
13   1.0000   6.6139100e-01   1.2040000e-02   -1.3795980e-01
14   1.2500   7.1059052e-01   1.2498880e-02   -1.3725880e-01
15   1.5000   7.6225236e-01   1.3270630e-02   -1.3646996e-01
16   1.6000   7.8357107e-01   1.3742780e-02   -1.3636400e-01
17   1.6767   8.0012114e-01   1.4178620e-02   -1.3641290e-01
18   1.7000   8.0505039e-01   1.4323460e-02   -1.3643220e-01
19   1.8000   8.2708616e-01   1.5023747e-02   -1.3678500e-01
20   1.9000   8.4854757e-01   1.5834980e-02   -1.3725522e-01
21   2.0000   8.7049211e-01   1.6787690e-02   -1.3807274e-01
22   2.1000   8.9146523e-01   1.7852030e-02   -1.3895548e-01
23   2.2000   9.1173658e-01   1.9042430e-02   -1.3996011e-01
24   2.3000   9.3136406e-01   2.0359790e-02   -1.4108784e-01
25   2.4000   9.5010746e-01   2.1792230e-02   -1.4226590e-01
26   2.5000   9.6795872e-01   2.3335380e-02   -1.4347260e-01
27   2.6000   9.8355610e-01   2.4922808e-02   -1.4434455e-01
28   2.7000   9.9866116e-01   2.6609949e-02   -1.4528620e-01
29   2.8000   1.0114955e+00   2.8306710e-02   -1.4582170e-01
30   2.9000   1.0231120e+00   3.0039570e-02   -1.4618290e-01
31   3.0000   1.0334480e+00   3.1796510e-02   -1.4634534e-01
32   3.0200   1.0353730e+00   3.2150220e-02   -1.4635530e-01
33   3.0400   1.0372390e+00   3.2503860e-02   -1.4635420e-01
34   3.0500   1.0381560e+00   3.2680910e-02   -1.4635100e-01
35   3.0600   1.0390650e+00   3.2858290e-02   -1.4634700e-01
36   3.0700   1.0399580e+00   3.3035588e-02   -1.4633990e-01
37   3.0800   1.0408390e+00   3.3213020e-02   -1.4633110e-01
38   3.0900   1.0417080e+00   3.3390440e-02   -1.4631960e-01
39   3.1000   1.0425670e+00   3.3568030e-02   -1.4630690e-01
40   3.1100   1.0434160e+00   3.3745764e-02   -1.4629241e-01
41   3.1200   1.0442510e+00   3.3923460e-02   -1.4627540e-01
42   3.1300   1.0450770e+00   3.4101390e-02   -1.4625730e-01
43   3.1400   1.0458960e+00   3.4279590e-02   -1.4623820e-01
44   3.1500   1.0466990e+00   3.4457582e-02   -1.4621600e-01
45   3.1600   1.0474920e+00   3.4635580e-02   -1.4619170e-01
46   3.1800   1.0490540e+00   3.4992200e-02   -1.4614050e-01
47   3.2000   1.0505730e+00   3.5348870e-02   -1.4608170e-01
48   3.3000   1.0575290e+00   3.7130486e-02   -1.4567580e-01
49   3.4000   1.0629094e+00   3.8875688e-02   -1.4495378e-01
50   3.5000   1.0674750e+00   4.0631921e-02   -1.4412604e-01
51   3.6000   1.0707806e+00   4.2345853e-02   -1.4304991e-01
52   3.7000   1.0742539e+00   4.4122969e-02   -1.4211850e-01
53   3.8000   1.0761250e+00   4.5829231e-02   -1.4087030e-01
54   3.9000   1.0778514e+00   4.7562359e-02   -1.3966878e-01
