Buffet: No. AoA Cl l_bound ubound
40 3.2000 1.0026 [3.2000,3.2000]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9950 29.5259 0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   1.7983424e-02   1.0202250e-02   -1.0919009e-01
 2   -1.7500   6.7009386e-02   1.0151260e-02   -1.1086420e-01
 3   -1.5000   1.1552440e-01   1.0132721e-02   -1.1249740e-01
 4   -1.2500   1.6363828e-01   1.0143790e-02   -1.1407490e-01
 5   -1.0000   2.1142675e-01   1.0183350e-02   -1.1557737e-01
 6   -0.7500   2.5895580e-01   1.0250918e-02   -1.1698270e-01
 7   -0.5000   3.0632352e-01   1.0345270e-02   -1.1827798e-01
 8   -0.2500   3.5360580e-01   1.0466450e-02   -1.1944122e-01
 9   0.0000   4.0088234e-01   1.0614970e-02   -1.2044510e-01
10   0.2500   4.4827505e-01   1.0790790e-02   -1.2126330e-01
11   0.5000   4.9593220e-01   1.0995820e-02   -1.2185490e-01
12   0.7500   5.4402900e-01   1.1249510e-02   -1.2218310e-01
13   1.0000   5.9271692e-01   1.1595440e-02   -1.2224870e-01
14   1.2500   6.4210790e-01   1.2044770e-02   -1.2197620e-01
15   1.5000   6.9350983e-01   1.2592730e-02   -1.2109480e-01
16   1.6000   7.1466486e-01   1.2971872e-02   -1.2082650e-01
17   1.7000   7.3609230e-01   1.3468240e-02   -1.2069560e-01
18   1.8000   7.5778004e-01   1.4088840e-02   -1.2074690e-01
19   1.9000   7.7961235e-01   1.4837550e-02   -1.2100570e-01
20   1.9950   8.0004714e-01   1.5661316e-02   -1.2138790e-01
21   2.0000   8.0107742e-01   1.5707135e-02   -1.2140560e-01
22   2.1000   8.2251945e-01   1.6707528e-02   -1.2202663e-01
23   2.2000   8.4415880e-01   1.7847230e-02   -1.2293090e-01
24   2.3000   8.6504011e-01   1.9103228e-02   -1.2394030e-01
25   2.4000   8.8525461e-01   2.0476990e-02   -1.2506185e-01
26   2.5000   9.0471402e-01   2.1962315e-02   -1.2626296e-01
27   2.6000   9.2252436e-01   2.3517840e-02   -1.2732186e-01
28   2.7000   9.3980356e-01   2.5179260e-02   -1.2847900e-01
29   2.8000   9.5573569e-01   2.6899456e-02   -1.2949406e-01
30   2.9000   9.6966421e-01   2.8639835e-02   -1.3021402e-01
31   3.0000   9.8189636e-01   3.0392365e-02   -1.3065996e-01
32   3.1000   9.9297196e-01   3.2173544e-02   -1.3095468e-01
33   3.1200   9.9500600e-01   3.2529893e-02   -1.3098324e-01
34   3.1400   9.9698210e-01   3.2886384e-02   -1.3100272e-01
35   3.1500   9.9795633e-01   3.3065073e-02   -1.3101101e-01
36   3.1600   9.9890575e-01   3.3243143e-02   -1.3101414e-01
37   3.1700   9.9983370e-01   3.3420834e-02   -1.3101317e-01
38   3.1800   1.0007530e+00   3.3598830e-02   -1.3101145e-01
39   3.1900   1.0016614e+00   3.3776934e-02   -1.3100812e-01
40   3.2000   1.0025630e+00   3.3955386e-02   -1.3100431e-01
41   3.2100   1.0034431e+00   3.4133468e-02   -1.3099653e-01
42   3.2200   1.0043020e+00   3.4311006e-02   -1.3098419e-01
43   3.2300   1.0051510e+00   3.4488765e-02   -1.3097080e-01
44   3.2400   1.0059890e+00   3.4666594e-02   -1.3095580e-01
45   3.2500   1.0068130e+00   3.4844361e-02   -1.3093850e-01
46   3.2600   1.0076242e+00   3.5022110e-02   -1.3091930e-01
47   3.2800   1.0091890e+00   3.5376290e-02   -1.3086929e-01
48   3.3000   1.0107080e+00   3.5730540e-02   -1.3081220e-01
49   3.4000   1.0176010e+00   3.7498497e-02   -1.3041370e-01
50   3.5000   1.0228089e+00   3.9221729e-02   -1.2970057e-01
51   3.6000   1.0273717e+00   4.0961780e-02   -1.2895073e-01
52   3.7000   1.0309988e+00   4.2694544e-02   -1.2806396e-01
53   3.8000   1.0340251e+00   4.4429087e-02   -1.2713459e-01
54   4.0000   1.0373733e+00   4.7837390e-02   -1.2492061e-01
