Buffet: No. AoA Cl l_bound ubound
39 3.1800 0.9907 [3.1800,3.1800]
Cruise: No. AoA Cl/Cd Cl_error
21 2.0488 29.5051 0.0003
No.   AoA         CL              CD               CM
 1   -2.0000   6.6271500e-03   9.9698090e-03   -1.0543760e-01
 2   -1.7500   5.5425688e-02   9.9194332e-03   -1.0691520e-01
 3   -1.5000   1.0375450e-01   9.8993569e-03   -1.0838010e-01
 4   -1.2500   1.5171208e-01   9.9075458e-03   -1.0980980e-01
 5   -1.0000   1.9937270e-01   9.9432789e-03   -1.1118210e-01
 6   -0.7500   2.4680840e-01   1.0005569e-02   -1.1247400e-01
 7   -0.5000   2.9410965e-01   1.0093780e-02   -1.1366970e-01
 8   -0.2500   3.4134030e-01   1.0208370e-02   -1.1474350e-01
 9   0.0000   3.8859918e-01   1.0349030e-02   -1.1567205e-01
10   0.2500   4.3598971e-01   1.0516380e-02   -1.1642590e-01
11   0.5000   4.8364382e-01   1.0712020e-02   -1.1696520e-01
12   0.7500   5.3174536e-01   1.0944700e-02   -1.1724350e-01
13   1.0000   5.8043088e-01   1.1250900e-02   -1.1722950e-01
14   1.2500   6.2987701e-01   1.1597210e-02   -1.1665040e-01
15   1.5000   6.8194885e-01   1.2025660e-02   -1.1540870e-01
16   1.6000   7.0342391e-01   1.2390300e-02   -1.1506780e-01
17   1.7000   7.2498167e-01   1.2885310e-02   -1.1485800e-01
18   1.8000   7.4654618e-01   1.3516430e-02   -1.1480770e-01
19   1.9000   7.6828354e-01   1.4290140e-02   -1.1498580e-01
20   2.0000   7.8959377e-01   1.5193480e-02   -1.1530100e-01
21   2.0488   8.0029466e-01   1.5693370e-02   -1.1559440e-01
22   2.1000   8.1094953e-01   1.6238420e-02   -1.1585288e-01
23   2.2000   8.3240903e-01   1.7427470e-02   -1.1667540e-01
24   2.3000   8.5316178e-01   1.8734480e-02   -1.1760734e-01
25   2.4000   8.7342583e-01   2.0164020e-02   -1.1868511e-01
26   2.5000   8.9303226e-01   2.1704856e-02   -1.1986050e-01
27   2.6000   9.1114063e-01   2.3315661e-02   -1.2093414e-01
28   2.7000   9.2871286e-01   2.5028290e-02   -1.2210820e-01
29   2.8000   9.4494991e-01   2.6793804e-02   -1.2314720e-01
30   2.9000   9.5906953e-01   2.8565639e-02   -1.2387451e-01
31   3.0000   9.7169206e-01   3.0351590e-02   -1.2438259e-01
32   3.1000   9.8294075e-01   3.2149789e-02   -1.2469140e-01
33   3.1200   9.8500242e-01   3.2509070e-02   -1.2472445e-01
34   3.1300   9.8600024e-01   3.2688062e-02   -1.2473514e-01
35   3.1400   9.8698320e-01   3.2866893e-02   -1.2474336e-01
36   3.1500   9.8794267e-01   3.3045124e-02   -1.2474720e-01
37   3.1600   9.8887939e-01   3.3222802e-02   -1.2474683e-01
38   3.1700   9.8979302e-01   3.3399908e-02   -1.2474221e-01
39   3.1800   9.9069335e-01   3.3576999e-02   -1.2473582e-01
40   3.1900   9.9157424e-01   3.3753684e-02   -1.2472596e-01
41   3.2000   9.9243597e-01   3.3929973e-02   -1.2471272e-01
42   3.2100   9.9327759e-01   3.4105828e-02   -1.2469596e-01
43   3.2200   9.9410110e-01   3.4281355e-02   -1.2467618e-01
44   3.2300   9.9491245e-01   3.4456918e-02   -1.2465485e-01
45   3.2400   9.9571571e-01   3.4632733e-02   -1.2463296e-01
46   3.2600   9.9728916e-01   3.4984479e-02   -1.2458496e-01
47   3.2800   9.9883360e-01   3.5337100e-02   -1.2453454e-01
48   3.3000   1.0003721e+00   3.5692081e-02   -1.2448747e-01
49   3.4000   1.0076735e+00   3.7482319e-02   -1.2422386e-01
50   3.5000   1.0134297e+00   3.9239456e-02   -1.2369489e-01
51   3.6000   1.0180436e+00   4.0977499e-02   -1.2301820e-01
52   3.7000   1.0222810e+00   4.2740983e-02   -1.2235470e-01
53   3.8000   1.0252520e+00   4.4466882e-02   -1.2150517e-01
54   3.9000   1.0273274e+00   4.6170373e-02   -1.2054747e-01
