Buffet: No. AoA Cl l_bound ubound
39 3.1000 1.0396 [3.1000,3.1000]
Cruise: No. AoA Cl/Cd Cl_error
17 1.6439 29.7172 -0.0002
No.   AoA         CL              CD               CM
 1   -2.0000   1.0721540e-01   1.0351570e-02   -1.2837688e-01
 2   -1.7500   1.5471370e-01   1.0366885e-02   -1.2983960e-01
 3   -1.5000   2.0179720e-01   1.0411004e-02   -1.3126710e-01
 4   -1.2500   2.4855404e-01   1.0482310e-02   -1.3263840e-01
 5   -1.0000   2.9504018e-01   1.0580600e-02   -1.3392900e-01
 6   -0.7500   3.4132410e-01   1.0705340e-02   -1.3511560e-01
 7   -0.5000   3.8748463e-01   1.0856070e-02   -1.3617720e-01
 8   -0.2500   4.3360590e-01   1.1033276e-02   -1.3708740e-01
 9   0.0000   4.7978979e-01   1.1237240e-02   -1.3781110e-01
10   0.2500   5.2618890e-01   1.1470080e-02   -1.3829308e-01
11   0.5000   5.7298914e-01   1.1766360e-02   -1.3846960e-01
12   0.7500   6.2041648e-01   1.2209162e-02   -1.3842260e-01
13   1.0000   6.6876640e-01   1.2864600e-02   -1.3833096e-01
14   1.2500   7.1834000e-01   1.3757530e-02   -1.3841770e-01
15   1.5000   7.6967821e-01   1.4921220e-02   -1.3884464e-01
16   1.6000   7.9075440e-01   1.5502800e-02   -1.3920060e-01
17   1.6439   7.9984667e-01   1.5779228e-02   -1.3935540e-01
18   1.7000   8.1183059e-01   1.6162240e-02   -1.3965840e-01
19   1.8000   8.3317045e-01   1.6921020e-02   -1.4031680e-01
20   1.9000   8.5415232e-01   1.7772750e-02   -1.4107600e-01
21   2.0000   8.7458340e-01   1.8727290e-02   -1.4192030e-01
22   2.1000   8.9527810e-01   1.9805990e-02   -1.4303050e-01
23   2.2000   9.1491977e-01   2.0983709e-02   -1.4412796e-01
24   2.3000   9.3357050e-01   2.2262120e-02   -1.4521309e-01
25   2.4000   9.5069260e-01   2.3623254e-02   -1.4614649e-01
26   2.5000   9.6673012e-01   2.5069190e-02   -1.4700859e-01
27   2.6000   9.8273717e-01   2.6630835e-02   -1.4803180e-01
28   2.7000   9.9604155e-01   2.8203991e-02   -1.4855239e-01
29   2.8000   1.0087090e+00   2.9848090e-02   -1.4904340e-01
30   2.9000   1.0202542e+00   3.1534261e-02   -1.4937414e-01
31   3.0000   1.0305578e+00   3.3250570e-02   -1.4950658e-01
32   3.0200   1.0324468e+00   3.3595152e-02   -1.4950180e-01
33   3.0400   1.0342970e+00   3.3940750e-02   -1.4949112e-01
34   3.0500   1.0352022e+00   3.4113748e-02   -1.4948226e-01
35   3.0600   1.0360974e+00   3.4287018e-02   -1.4947185e-01
36   3.0700   1.0369811e+00   3.4460451e-02   -1.4945954e-01
37   3.0800   1.0378560e+00   3.4634138e-02   -1.4944577e-01
38   3.0900   1.0387205e+00   3.4808107e-02   -1.4943060e-01
39   3.1000   1.0395740e+00   3.4982190e-02   -1.4941340e-01
40   3.1100   1.0404210e+00   3.5156630e-02   -1.4939560e-01
41   3.1200   1.0412520e+00   3.5330921e-02   -1.4937436e-01
42   3.1300   1.0420704e+00   3.5505225e-02   -1.4935080e-01
43   3.1400   1.0428807e+00   3.5679752e-02   -1.4932596e-01
44   3.1500   1.0436810e+00   3.5854433e-02   -1.4929945e-01
45   3.1600   1.0444740e+00   3.6029392e-02   -1.4927195e-01
46   3.1800   1.0460310e+00   3.6379702e-02   -1.4921177e-01
47   3.2000   1.0475430e+00   3.6730250e-02   -1.4914323e-01
48   3.3000   1.0546295e+00   3.8492878e-02   -1.4872559e-01
49   3.4000   1.0607500e+00   4.0253937e-02   -1.4813210e-01
50   3.5000   1.0652271e+00   4.1977732e-02   -1.4720468e-01
51   3.6000   1.0694206e+00   4.3726470e-02   -1.4626965e-01
52   3.7000   1.0723418e+00   4.5442312e-02   -1.4510326e-01
53   3.8000   1.0743177e+00   4.7136723e-02   -1.4376514e-01
54   3.9000   1.0766856e+00   4.8893681e-02   -1.4261940e-01
55   4.0000   1.0775688e+00   5.0581969e-02   -1.4117660e-01
