Buffet: No. AoA Cl l_bound ubound
45 3.5300 1.0238 [3.5300,3.5300]
Cruise: No. AoA Cl/Cd Cl_error
22 2.1908 28.8709 -0.0002
No.   AoA         CL              CD               CM
 1   -2.0000   4.2352658e-03   1.0420540e-02   -1.0752660e-01
 2   -1.7500   5.1939492e-02   1.0382870e-02   -1.0906790e-01
 3   -1.5000   9.9204892e-02   1.0375818e-02   -1.1060640e-01
 4   -1.2500   1.4607690e-01   1.0398430e-02   -1.1211110e-01
 5   -1.0000   1.9262670e-01   1.0448850e-02   -1.1356360e-01
 6   -0.7500   2.3890642e-01   1.0526110e-02   -1.1494060e-01
 7   -0.5000   2.8494770e-01   1.0630605e-02   -1.1621590e-01
 8   -0.2500   3.3082370e-01   1.0761010e-02   -1.1737190e-01
 9   0.0000   3.7656321e-01   1.0917546e-02   -1.1837520e-01
10   0.2500   4.2223374e-01   1.1100700e-02   -1.1919610e-01
11   0.5000   4.6790901e-01   1.1310780e-02   -1.1979180e-01
12   0.7500   5.1367810e-01   1.1548830e-02   -1.2009620e-01
13   1.0000   5.5969700e-01   1.1822440e-02   -1.1997420e-01
14   1.2500   6.0618800e-01   1.2186090e-02   -1.1921520e-01
15   1.5000   6.5395237e-01   1.2728870e-02   -1.1783820e-01
16   1.6000   6.7366244e-01   1.3016690e-02   -1.1719510e-01
17   1.7000   6.9379110e-01   1.3353880e-02   -1.1654680e-01
18   1.8000   7.1431616e-01   1.3753025e-02   -1.1595040e-01
19   1.9000   7.3549655e-01   1.4220490e-02   -1.1548340e-01
20   2.0000   7.5718914e-01   1.4768500e-02   -1.1519619e-01
21   2.1000   7.7927188e-01   1.5400130e-02   -1.1512190e-01
22   2.1908   7.9984850e-01   1.6060030e-02   -1.1532310e-01
23   2.2000   8.0209361e-01   1.6133380e-02   -1.1538450e-01
24   2.3000   8.2444686e-01   1.6963830e-02   -1.1582731e-01
25   2.4000   8.4692209e-01   1.7912111e-02   -1.1658470e-01
26   2.5000   8.6900757e-01   1.8981040e-02   -1.1758229e-01
27   2.6000   8.8975922e-01   2.0160243e-02   -1.1862790e-01
28   2.7000   9.0997377e-01   2.1467130e-02   -1.1985660e-01
29   2.8000   9.2859620e-01   2.2885350e-02   -1.2102770e-01
30   2.9000   9.4628283e-01   2.4416110e-02   -1.2223494e-01
31   3.0000   9.6213727e-01   2.6020852e-02   -1.2323713e-01
32   3.1000   9.7682882e-01   2.7711716e-02   -1.2416140e-01
33   3.2000   9.9028472e-01   2.9466790e-02   -1.2493798e-01
34   3.3000   1.0019900e+00   3.1257015e-02   -1.2544429e-01
35   3.4000   1.0122089e+00   3.3068460e-02   -1.2569044e-01
36   3.4200   1.0141260e+00   3.3434869e-02   -1.2572121e-01
37   3.4400   1.0159952e+00   3.3802163e-02   -1.2574422e-01
38   3.4600   1.0178209e+00   3.4170079e-02   -1.2575960e-01
39   3.4700   1.0187160e+00   3.4354246e-02   -1.2576430e-01
40   3.4800   1.0196030e+00   3.4538776e-02   -1.2576808e-01
41   3.4900   1.0204740e+00   3.4723231e-02   -1.2576857e-01
42   3.5000   1.0213294e+00   3.4907662e-02   -1.2576606e-01
43   3.5100   1.0221770e+00   3.5092441e-02   -1.2576262e-01
44   3.5200   1.0230162e+00   3.5277556e-02   -1.2575814e-01
45   3.5300   1.0238480e+00   3.5463018e-02   -1.2575275e-01
46   3.5400   1.0246659e+00   3.5648437e-02   -1.2574459e-01
47   3.5500   1.0254693e+00   3.5833846e-02   -1.2573377e-01
48   3.5600   1.0262623e+00   3.6019303e-02   -1.2572101e-01
49   3.5700   1.0270475e+00   3.6205051e-02   -1.2570720e-01
50   3.5800   1.0278231e+00   3.6391044e-02   -1.2569199e-01
51   3.6000   1.0293496e+00   3.6763711e-02   -1.2565789e-01
52   3.7000   1.0363870e+00   3.8632850e-02   -1.2538560e-01
53   3.8000   1.0423740e+00   4.0499940e-02   -1.2492180e-01
54   3.9000   1.0468220e+00   4.2335991e-02   -1.2415360e-01
55   4.0000   1.0509830e+00   4.4202966e-02   -1.2338496e-01
56   4.1000   1.0537890e+00   4.6021869e-02   -1.2234046e-01
57   4.2000   1.0565548e+00   4.7892064e-02   -1.2138383e-01
58   4.3000   1.0580766e+00   4.9707550e-02   -1.2018644e-01
59   4.4000   1.0591902e+00   5.1532859e-02   -1.1896313e-01
