Buffet: No. AoA Cl l_bound ubound
41 3.3100 1.0309 [3.3100,3.3100]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9861 28.4655 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   2.8226395e-02   1.0003480e-02   -1.1084840e-01
 2   -1.7500   7.6454019e-02   9.9682171e-03   -1.1233420e-01
 3   -1.5000   1.2423060e-01   9.9626902e-03   -1.1379610e-01
 4   -1.2500   1.7164460e-01   9.9849418e-03   -1.1521300e-01
 5   -1.0000   2.1876572e-01   1.0034010e-02   -1.1656430e-01
 6   -0.7500   2.6566880e-01   1.0109020e-02   -1.1783000e-01
 7   -0.5000   3.1241640e-01   1.0209720e-02   -1.1898740e-01
 8   -0.2500   3.5909541e-01   1.0336040e-02   -1.2001744e-01
 9   0.0000   4.0577033e-01   1.0488197e-02   -1.2088790e-01
10   0.2500   4.5255260e-01   1.0666440e-02   -1.2156950e-01
11   0.5000   4.9954912e-01   1.0872010e-02   -1.2201306e-01
12   0.7500   5.4691360e-01   1.1106805e-02   -1.2214600e-01
13   1.0000   5.9491066e-01   1.1375610e-02   -1.2184690e-01
14   1.2500   6.4420776e-01   1.1711470e-02   -1.2088330e-01
15   1.5000   6.9540150e-01   1.2397236e-02   -1.1960310e-01
16   1.6000   7.1634630e-01   1.2831779e-02   -1.1917980e-01
17   1.7000   7.3757123e-01   1.3369329e-02   -1.1887850e-01
18   1.8000   7.5910331e-01   1.4014720e-02   -1.1874780e-01
19   1.9000   7.8095676e-01   1.4772880e-02   -1.1883340e-01
20   1.9861   8.0014799e-01   1.5524276e-02   -1.1913317e-01
21   2.0000   8.0307765e-01   1.5648180e-02   -1.1916300e-01
22   2.1000   8.2535112e-01   1.6644250e-02   -1.1974595e-01
23   2.2000   8.4700830e-01   1.7744800e-02   -1.2045323e-01
24   2.3000   8.6897515e-01   1.8981150e-02   -1.2148968e-01
25   2.4000   8.9003649e-01   2.0324600e-02   -1.2260471e-01
26   2.5000   9.1128450e-01   2.1810966e-02   -1.2403492e-01
27   2.6000   9.3107784e-01   2.3387084e-02   -1.2541490e-01
28   2.7000   9.4986851e-01   2.5061342e-02   -1.2680923e-01
29   2.8000   9.6714833e-01   2.6805232e-02   -1.2807167e-01
30   2.9000   9.8265951e-01   2.8593900e-02   -1.2911810e-01
31   3.0000   9.9730650e-01   3.0452738e-02   -1.3011630e-01
32   3.1000   1.0096187e+00   3.2300157e-02   -1.3069842e-01
33   3.2000   1.0204160e+00   3.4156632e-02   -1.3103165e-01
34   3.2200   1.0224467e+00   3.4530868e-02   -1.3108074e-01
35   3.2400   1.0244380e+00   3.4906389e-02   -1.3112514e-01
36   3.2600   1.0263466e+00   3.5280168e-02   -1.3115246e-01
37   3.2700   1.0272880e+00   3.5467479e-02   -1.3116473e-01
38   3.2800   1.0282220e+00   3.5655137e-02   -1.3117629e-01
39   3.2900   1.0291355e+00   3.5842449e-02   -1.3118387e-01
40   3.3000   1.0300260e+00   3.6029222e-02   -1.3118669e-01
41   3.3100   1.0309035e+00   3.6215895e-02   -1.3118710e-01
42   3.3200   1.0317694e+00   3.6402682e-02   -1.3118582e-01
43   3.3300   1.0326230e+00   3.6589535e-02   -1.3118260e-01
44   3.3400   1.0334660e+00   3.6776529e-02   -1.3117790e-01
45   3.3500   1.0342960e+00   3.6963505e-02   -1.3117110e-01
46   3.3600   1.0350977e+00   3.7149490e-02   -1.3115790e-01
47   3.3700   1.0358841e+00   3.7335311e-02   -1.3114205e-01
48   3.3800   1.0366667e+00   3.7521530e-02   -1.3112610e-01
49   3.4000   1.0381980e+00   3.7894040e-02   -1.3108930e-01
50   3.5000   1.0450722e+00   3.9748033e-02   -1.3076725e-01
51   3.6000   1.0502595e+00   4.1556491e-02   -1.3011991e-01
52   3.7000   1.0548161e+00   4.3383011e-02   -1.2943369e-01
53   3.8000   1.0585354e+00   4.5206903e-02   -1.2862625e-01
54   3.9000   1.0612732e+00   4.7008441e-02   -1.2768039e-01
55   4.1000   1.0644719e+00   5.0574700e-02   -1.2551506e-01
