Buffet: No. AoA Cl l_bound ubound
40 3.2100 1.0197 [3.2100,3.2100]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9256 31.0239 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   4.0624012e-02   1.0075160e-02   -1.1374870e-01
 2   -1.7500   8.8902910e-02   1.0046170e-02   -1.1533028e-01
 3   -1.5000   1.3673890e-01   1.0047042e-02   -1.1688810e-01
 4   -1.2500   1.8421940e-01   1.0075930e-02   -1.1840220e-01
 5   -1.0000   2.3140906e-01   1.0131940e-02   -1.1985230e-01
 6   -0.7500   2.7838493e-01   1.0214202e-02   -1.2122100e-01
 7   -0.5000   3.2520816e-01   1.0322550e-02   -1.2248680e-01
 8   -0.2500   3.7196524e-01   1.0456840e-02   -1.2363320e-01
 9   0.0000   4.1871950e-01   1.0617487e-02   -1.2463179e-01
10   0.2500   4.6557510e-01   1.0804780e-02   -1.2545660e-01
11   0.5000   5.1265107e-01   1.1019870e-02   -1.2607016e-01
12   0.7500   5.6011062e-01   1.1270230e-02   -1.2642336e-01
13   1.0000   6.0811675e-01   1.1589520e-02   -1.2648810e-01
14   1.2500   6.5686699e-01   1.2018200e-02   -1.2614850e-01
15   1.5000   7.0718829e-01   1.2255100e-02   -1.2454050e-01
16   1.6000   7.2847588e-01   1.2498320e-02   -1.2398677e-01
17   1.7000   7.5023442e-01   1.2870680e-02   -1.2361982e-01
18   1.8000   7.7226204e-01   1.3372290e-02   -1.2345600e-01
19   1.9000   7.9429910e-01   1.4005413e-02   -1.2350914e-01
20   1.9256   8.0008784e-01   1.4191100e-02   -1.2358460e-01
21   2.0000   8.1655193e-01   1.4776930e-02   -1.2384760e-01
22   2.1000   8.3833114e-01   1.5683380e-02   -1.2438162e-01
23   2.2000   8.6007815e-01   1.6731678e-02   -1.2519580e-01
24   2.3000   8.8107031e-01   1.7916900e-02   -1.2615980e-01
25   2.4000   9.0206688e-01   1.9255310e-02   -1.2741310e-01
26   2.5000   9.2169649e-01   2.0705160e-02   -1.2865476e-01
27   2.6000   9.3957787e-01   2.2241625e-02   -1.2975830e-01
28   2.7000   9.5657257e-01   2.3879471e-02   -1.3088416e-01
29   2.8000   9.7262367e-01   2.5605677e-02   -1.3197980e-01
30   2.9000   9.8620082e-01   2.7337470e-02   -1.3265781e-01
31   3.0000   9.9835980e-01   2.9099650e-02   -1.3312810e-01
32   3.1000   1.0092620e+00   3.0888709e-02   -1.3342018e-01
33   3.1200   1.0112930e+00   3.1248941e-02   -1.3345643e-01
34   3.1400   1.0132620e+00   3.1608953e-02   -1.3348153e-01
35   3.1600   1.0151731e+00   3.1968984e-02   -1.3349700e-01
36   3.1700   1.0161100e+00   3.2149053e-02   -1.3350160e-01
37   3.1800   1.0170280e+00   3.2328831e-02   -1.3350247e-01
38   3.1900   1.0179270e+00   3.2508354e-02   -1.3349988e-01
39   3.2000   1.0188190e+00   3.2688221e-02   -1.3349656e-01
40   3.2100   1.0197010e+00   3.2868256e-02   -1.3349180e-01
41   3.2200   1.0205730e+00   3.3048485e-02   -1.3348576e-01
42   3.2300   1.0214210e+00   3.3228108e-02   -1.3347473e-01
43   3.2400   1.0222530e+00   3.3407537e-02   -1.3346060e-01
44   3.2500   1.0230779e+00   3.3587285e-02   -1.3344590e-01
45   3.2600   1.0238930e+00   3.3767227e-02   -1.3343007e-01
46   3.2700   1.0247000e+00   3.3947345e-02   -1.3341302e-01
47   3.2800   1.0254860e+00   3.4126919e-02   -1.3339153e-01
48   3.3000   1.0270129e+00   3.4485543e-02   -1.3334030e-01
49   3.4000   1.0340260e+00   3.6280029e-02   -1.3298640e-01
50   3.5000   1.0399980e+00   3.8068570e-02   -1.3246490e-01
51   3.6000   1.0442780e+00   3.9808431e-02   -1.3162780e-01
52   3.7000   1.0485380e+00   4.1601140e-02   -1.3087869e-01
53   3.8000   1.0511713e+00   4.3329623e-02   -1.2983093e-01
54   3.9000   1.0536356e+00   4.5089033e-02   -1.2883060e-01
55   4.0000   1.0557064e+00   4.6852705e-02   -1.2781664e-01
