Buffet: No. AoA Cl l_bound ubound
41 3.1400 1.0609 [3.1400,3.1400]
Cruise: No. AoA Cl/Cd Cl_error
17 1.6019 30.9406 -0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   1.1953810e-01   1.0352000e-02   -1.3571300e-01
 2   -1.7500   1.6704100e-01   1.0373230e-02   -1.3723071e-01
 3   -1.5000   2.1411947e-01   1.0422680e-02   -1.3870830e-01
 4   -1.2500   2.6084274e-01   1.0499490e-02   -1.4012289e-01
 5   -1.0000   3.0726880e-01   1.0603180e-02   -1.4145250e-01
 6   -0.7500   3.5347972e-01   1.0732970e-02   -1.4268113e-01
 7   -0.5000   3.9954120e-01   1.0888820e-02   -1.4378730e-01
 8   -0.2500   4.4552380e-01   1.1070840e-02   -1.4474660e-01
 9   0.0000   4.9151969e-01   1.1279200e-02   -1.4553230e-01
10   0.2500   5.3761968e-01   1.1514940e-02   -1.4610414e-01
11   0.5000   5.8399640e-01   1.1780120e-02   -1.4641520e-01
12   0.7500   6.3083100e-01   1.2094200e-02   -1.4641420e-01
13   1.0000   6.7840090e-01   1.2499237e-02   -1.4609070e-01
14   1.2500   7.2718840e-01   1.3020290e-02   -1.4537210e-01
15   1.5000   7.7825435e-01   1.3854720e-02   -1.4461350e-01
16   1.6000   7.9958611e-01   1.4330700e-02   -1.4453400e-01
17   1.6019   7.9998139e-01   1.4340490e-02   -1.4453190e-01
18   1.7000   8.2104451e-01   1.4900840e-02   -1.4461140e-01
19   1.8000   8.4286468e-01   1.5570460e-02   -1.4492720e-01
20   1.9000   8.6504123e-01   1.6355230e-02   -1.4553990e-01
21   2.0000   8.8653815e-01   1.7248453e-02   -1.4627870e-01
22   2.1000   9.0778684e-01   1.8262270e-02   -1.4723510e-01
23   2.2000   9.2792844e-01   1.9392170e-02   -1.4823820e-01
24   2.3000   9.4779520e-01   2.0656243e-02   -1.4944926e-01
25   2.4000   9.6616720e-01   2.2021784e-02   -1.5057505e-01
26   2.5000   9.8264052e-01   2.3467320e-02   -1.5148490e-01
27   2.6000   9.9864172e-01   2.5023990e-02   -1.5248020e-01
28   2.7000   1.0127586e+00   2.6635144e-02   -1.5318982e-01
29   2.8000   1.0263980e+00   2.8335922e-02   -1.5393980e-01
30   2.9000   1.0377170e+00   3.0040030e-02   -1.5423820e-01
31   3.0000   1.0481450e+00   3.1793967e-02   -1.5442882e-01
32   3.0200   1.0501000e+00   3.2147854e-02   -1.5444530e-01
33   3.0400   1.0520060e+00   3.2502282e-02   -1.5445290e-01
34   3.0600   1.0538610e+00   3.2857254e-02   -1.5445114e-01
35   3.0800   1.0556890e+00   3.3213975e-02   -1.5444664e-01
36   3.0900   1.0565840e+00   3.3392547e-02   -1.5444100e-01
37   3.1000   1.0574690e+00   3.3571345e-02   -1.5443366e-01
38   3.1100   1.0583430e+00   3.3750308e-02   -1.5442430e-01
39   3.1200   1.0592060e+00   3.3929450e-02   -1.5441327e-01
40   3.1300   1.0600640e+00   3.4109030e-02   -1.5440180e-01
41   3.1400   1.0609120e+00   3.4288718e-02   -1.5438830e-01
42   3.1500   1.0617468e+00   3.4468403e-02   -1.5437246e-01
43   3.1600   1.0625660e+00   3.4647909e-02   -1.5435331e-01
44   3.1700   1.0633680e+00   3.4827090e-02   -1.5433036e-01
45   3.1800   1.0641640e+00   3.5006571e-02   -1.5430670e-01
46   3.1900   1.0649492e+00   3.5186119e-02   -1.5428105e-01
47   3.2000   1.0657224e+00   3.5365656e-02   -1.5425322e-01
48   3.3000   1.0724420e+00   3.7141358e-02   -1.5375924e-01
49   3.4000   1.0784852e+00   3.8943241e-02   -1.5317810e-01
50   3.5000   1.0839560e+00   4.0758250e-02   -1.5251230e-01
51   3.6000   1.0878938e+00   4.2530773e-02   -1.5152768e-01
52   3.7000   1.0913875e+00   4.4321767e-02   -1.5050337e-01
53   3.8000   1.0938840e+00   4.6087504e-02   -1.4930883e-01
54   3.9000   1.0955361e+00   4.7833138e-02   -1.4796364e-01
55   4.0000   1.0975822e+00   4.9638582e-02   -1.4680287e-01
