Buffet: No. AoA Cl l_bound ubound
39 3.1800 1.0139 [3.1800,3.1800]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9078 29.1038 -0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   4.5208967e-02   9.9909731e-03   -1.0464450e-01
 2   -1.7500   9.3041442e-02   9.9639490e-03   -1.0621010e-01
 3   -1.5000   1.4049204e-01   9.9667052e-03   -1.0775460e-01
 4   -1.2500   1.8762610e-01   9.9973881e-03   -1.0925110e-01
 5   -1.0000   2.3451901e-01   1.0055100e-02   -1.1068055e-01
 6   -0.7500   2.8124582e-01   1.0138410e-02   -1.1202381e-01
 7   -0.5000   3.2786433e-01   1.0247800e-02   -1.1325640e-01
 8   -0.2500   3.7444720e-01   1.0383171e-02   -1.1435460e-01
 9   0.0000   4.2109450e-01   1.0544130e-02   -1.1529312e-01
10   0.2500   4.6788929e-01   1.0732044e-02   -1.1603030e-01
11   0.5000   5.1499159e-01   1.0948040e-02   -1.1651770e-01
12   0.7500   5.6262508e-01   1.1198922e-02   -1.1666710e-01
13   1.0000   6.1110672e-01   1.1543980e-02   -1.1643090e-01
14   1.2500   6.6082075e-01   1.2101936e-02   -1.1590570e-01
15   1.5000   7.1224030e-01   1.3048254e-02   -1.1547400e-01
16   1.6000   7.3343797e-01   1.3573760e-02   -1.1548589e-01
17   1.7000   7.5466404e-01   1.4187230e-02   -1.1560021e-01
18   1.8000   7.7635151e-01   1.4905790e-02   -1.1594520e-01
19   1.9000   7.9831280e-01   1.5734720e-02   -1.1651300e-01
20   1.9078   7.9995950e-01   1.5802550e-02   -1.1655460e-01
21   2.0000   8.1968847e-01   1.6664200e-02   -1.1717680e-01
22   2.1000   8.4160822e-01   1.7726670e-02   -1.1817060e-01
23   2.2000   8.6243651e-01   1.8890790e-02   -1.1918620e-01
24   2.3000   8.8306952e-01   2.0183852e-02   -1.2040120e-01
25   2.4000   9.0320497e-01   2.1597665e-02   -1.2175093e-01
26   2.5000   9.2195411e-01   2.3103555e-02   -1.2303155e-01
27   2.6000   9.3967129e-01   2.4702420e-02   -1.2429212e-01
28   2.7000   9.5642454e-01   2.6389092e-02   -1.2552385e-01
29   2.8000   9.7082332e-01   2.8087629e-02   -1.2635399e-01
30   2.9000   9.8469551e-01   2.9866678e-02   -1.2721000e-01
31   3.0000   9.9634570e-01   3.1633560e-02   -1.2765690e-01
32   3.1000   1.0066100e+00   3.3411478e-02   -1.2787374e-01
33   3.1200   1.0085030e+00   3.3767670e-02   -1.2789006e-01
34   3.1300   1.0094350e+00   3.3946004e-02   -1.2789608e-01
35   3.1400   1.0103544e+00   3.4124352e-02   -1.2789998e-01
36   3.1500   1.0112620e+00   3.4302754e-02   -1.2790192e-01
37   3.1600   1.0121490e+00   3.4480707e-02   -1.2789943e-01
38   3.1700   1.0130240e+00   3.4658744e-02   -1.2789520e-01
39   3.1800   1.0138920e+00   3.4837123e-02   -1.2789050e-01
40   3.1900   1.0147560e+00   3.5015931e-02   -1.2788570e-01
41   3.2000   1.0156070e+00   3.5194753e-02   -1.2787880e-01
42   3.2100   1.0164380e+00   3.5373130e-02   -1.2786770e-01
43   3.2200   1.0172540e+00   3.5551300e-02   -1.2785380e-01
44   3.2300   1.0180620e+00   3.5729750e-02   -1.2783920e-01
45   3.2400   1.0188650e+00   3.5908480e-02   -1.2782410e-01
46   3.2600   1.0204340e+00   3.6265760e-02   -1.2778780e-01
47   3.2800   1.0219300e+00   3.6621220e-02   -1.2773630e-01
48   3.3000   1.0233890e+00   3.6977060e-02   -1.2767970e-01
49   3.4000   1.0296560e+00   3.8731046e-02   -1.2719424e-01
50   3.5000   1.0349585e+00   4.0490778e-02   -1.2658161e-01
51   3.6000   1.0392586e+00   4.2235448e-02   -1.2579769e-01
52   3.7000   1.0425941e+00   4.3966595e-02   -1.2488761e-01
53   3.8000   1.0453189e+00   4.5701810e-02   -1.2391331e-01
54   3.9000   1.0476901e+00   4.7447644e-02   -1.2294064e-01
