Buffet: No. AoA Cl l_bound ubound
39 2.9400 1.0480 [2.9300,2.9400]
Cruise: No. AoA Cl/Cd Cl_error
15 1.4610 29.8282 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   1.3558428e-01   1.0344751e-02   -1.3828240e-01
 2   -1.7500   1.8341236e-01   1.0372120e-02   -1.3966330e-01
 3   -1.5000   2.3082737e-01   1.0427740e-02   -1.4100410e-01
 4   -1.2500   2.7789879e-01   1.0510850e-02   -1.4227700e-01
 5   -1.0000   3.2470730e-01   1.0620909e-02   -1.4346150e-01
 6   -0.7500   3.7134309e-01   1.0756940e-02   -1.4453711e-01
 7   -0.5000   4.1786746e-01   1.0919550e-02   -1.4547253e-01
 8   -0.2500   4.6438070e-01   1.1109122e-02   -1.4623910e-01
 9   0.0000   5.1101747e-01   1.1325840e-02   -1.4679790e-01
10   0.2500   5.5794830e-01   1.1573700e-02   -1.4707110e-01
11   0.5000   6.0544070e-01   1.1900106e-02   -1.4699980e-01
12   0.7500   6.5371562e-01   1.2403910e-02   -1.4668080e-01
13   1.0000   7.0327030e-01   1.3158630e-02   -1.4636850e-01
14   1.2500   7.5477134e-01   1.4217790e-02   -1.4638990e-01
15   1.4610   8.0011386e-01   1.5425760e-02   -1.4705170e-01
16   1.5000   8.0842890e-01   1.5685720e-02   -1.4722600e-01
17   1.6000   8.3009823e-01   1.6412743e-02   -1.4784630e-01
18   1.7000   8.5200189e-01   1.7239840e-02   -1.4870650e-01
19   1.8000   8.7366287e-01   1.8176891e-02   -1.4974640e-01
20   1.9000   8.9424952e-01   1.9207980e-02   -1.5078900e-01
21   2.0000   9.1443822e-01   2.0359910e-02   -1.5197972e-01
22   2.1000   9.3435405e-01   2.1638400e-02   -1.5334350e-01
23   2.2000   9.5257174e-01   2.3004222e-02   -1.5453766e-01
24   2.3000   9.6895657e-01   2.4443010e-02   -1.5549890e-01
25   2.4000   9.8499702e-01   2.5989493e-02   -1.5655250e-01
26   2.5000   9.9923459e-01   2.7586074e-02   -1.5731842e-01
27   2.6000   1.0129390e+00   2.9267510e-02   -1.5810200e-01
28   2.7000   1.0244070e+00   3.0951080e-02   -1.5844315e-01
29   2.8000   1.0349530e+00   3.2675680e-02   -1.5865460e-01
30   2.8200   1.0369330e+00   3.3024040e-02   -1.5867580e-01
31   2.8400   1.0388820e+00   3.3374040e-02   -1.5869340e-01
32   2.8600   1.0407780e+00   3.3724270e-02   -1.5870050e-01
33   2.8800   1.0426320e+00   3.4075320e-02   -1.5870080e-01
34   2.8900   1.0435480e+00   3.4251290e-02   -1.5869920e-01
35   2.9000   1.0444510e+00   3.4427340e-02   -1.5869530e-01
36   2.9100   1.0453480e+00   3.4603830e-02   -1.5869090e-01
37   2.9200   1.0462270e+00   3.4780035e-02   -1.5868240e-01
38   2.9300   1.0470976e+00   3.4956490e-02   -1.5867260e-01
39   2.9400   1.0479610e+00   3.5133270e-02   -1.5866200e-01
40   2.9500   1.0488150e+00   3.5310190e-02   -1.5864954e-01
41   2.9600   1.0496610e+00   3.5487400e-02   -1.5863610e-01
42   2.9700   1.0504960e+00   3.5664642e-02   -1.5862050e-01
43   2.9800   1.0513150e+00   3.5841643e-02   -1.5860152e-01
44   2.9900   1.0521180e+00   3.6018372e-02   -1.5857900e-01
45   3.0000   1.0529104e+00   3.6195126e-02   -1.5855453e-01
46   3.1000   1.0599181e+00   3.7945934e-02   -1.5811521e-01
47   3.2000   1.0660200e+00   3.9709636e-02   -1.5753016e-01
48   3.3000   1.0717010e+00   4.1496372e-02   -1.5690040e-01
49   3.4000   1.0759529e+00   4.3242172e-02   -1.5596884e-01
50   3.5000   1.0796323e+00   4.5005617e-02   -1.5497850e-01
51   3.6000   1.0822532e+00   4.6734646e-02   -1.5378738e-01
52   3.7000   1.0843338e+00   4.8469020e-02   -1.5253359e-01
53   3.8000   1.0866269e+00   5.0246809e-02   -1.5141560e-01
