Buffet: No. AoA Cl l_bound ubound
37 2.9800 1.0250 [2.9800,2.9800]
Cruise: No. AoA Cl/Cd Cl_error
17 1.6073 27.3527 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   1.0454340e-01   1.0242863e-02   -1.2676430e-01
 2   -1.7500   1.5217530e-01   1.0258750e-02   -1.2794550e-01
 3   -1.5000   1.9942452e-01   1.0302620e-02   -1.2910429e-01
 4   -1.2500   2.4636585e-01   1.0373560e-02   -1.3021010e-01
 5   -1.0000   2.9308265e-01   1.0471111e-02   -1.3123810e-01
 6   -0.7500   3.3964950e-01   1.0594872e-02   -1.3215930e-01
 7   -0.5000   3.8616480e-01   1.0744710e-02   -1.3294440e-01
 8   -0.2500   4.3272598e-01   1.0921962e-02   -1.3354750e-01
 9   0.0000   4.7947955e-01   1.1138055e-02   -1.3388126e-01
10   0.2500   5.2646962e-01   1.1466198e-02   -1.3388860e-01
11   0.5000   5.7388681e-01   1.1995312e-02   -1.3366430e-01
12   0.7500   6.2217003e-01   1.2784170e-02   -1.3340220e-01
13   1.0000   6.7180894e-01   1.3866640e-02   -1.3336200e-01
14   1.2500   7.2336768e-01   1.5265660e-02   -1.3386190e-01
15   1.5000   7.7666802e-01   1.7034570e-02   -1.3517010e-01
16   1.6000   7.9843201e-01   1.7869740e-02   -1.3600181e-01
17   1.6073   7.9989568e-01   1.7931040e-02   -1.3604310e-01
18   1.7000   8.1974727e-01   1.8777600e-02   -1.3690000e-01
19   1.8000   8.4098327e-01   1.9772691e-02   -1.3796510e-01
20   1.9000   8.6174485e-01   2.0859647e-02   -1.3912278e-01
21   2.0000   8.8242902e-01   2.2050591e-02   -1.4046742e-01
22   2.1000   9.0177102e-01   2.3321280e-02   -1.4171760e-01
23   2.2000   9.2044518e-01   2.4689330e-02   -1.4300900e-01
24   2.3000   9.3821406e-01   2.6150650e-02   -1.4428330e-01
25   2.4000   9.5507239e-01   2.7694025e-02   -1.4550653e-01
26   2.5000   9.6974776e-01   2.9271112e-02   -1.4635951e-01
27   2.6000   9.8413597e-01   3.0939347e-02   -1.4728640e-01
28   2.7000   9.9642204e-01   3.2616470e-02   -1.4781038e-01
29   2.8000   1.0076700e+00   3.4330800e-02   -1.4817680e-01
30   2.9000   1.0177640e+00   3.6069623e-02   -1.4835032e-01
31   2.9200   1.0196430e+00   3.6419765e-02   -1.4836117e-01
32   2.9300   1.0205701e+00   3.6595310e-02   -1.4836490e-01
33   2.9400   1.0214800e+00   3.6770740e-02   -1.4836510e-01
34   2.9500   1.0223750e+00   3.6946109e-02   -1.4836215e-01
35   2.9600   1.0232600e+00   3.7121714e-02   -1.4835786e-01
36   2.9700   1.0241340e+00   3.7297415e-02   -1.4835148e-01
37   2.9800   1.0250030e+00   3.7473537e-02   -1.4834480e-01
38   2.9900   1.0258590e+00   3.7649688e-02   -1.4833570e-01
39   3.0000   1.0267010e+00   3.7825745e-02   -1.4832355e-01
40   3.0100   1.0275240e+00   3.8001535e-02   -1.4830755e-01
41   3.0200   1.0283390e+00   3.8177502e-02   -1.4829020e-01
42   3.0300   1.0291480e+00   3.8353783e-02   -1.4827223e-01
43   3.0400   1.0299440e+00   3.8529997e-02   -1.4825160e-01
44   3.0600   1.0315060e+00   3.8882724e-02   -1.4820512e-01
45   3.0800   1.0330150e+00   3.9235121e-02   -1.4814796e-01
46   3.1000   1.0344950e+00   3.9588455e-02   -1.4808679e-01
47   3.2000   1.0413766e+00   4.1360127e-02   -1.4769121e-01
48   3.3000   1.0471602e+00   4.3120147e-02   -1.4708340e-01
49   3.4000   1.0515184e+00   4.4851897e-02   -1.4619881e-01
50   3.5000   1.0550990e+00   4.6581481e-02   -1.4518524e-01
51   3.6000   1.0579780e+00   4.8307407e-02   -1.4408635e-01
52   3.7000   1.0598942e+00   5.0012188e-02   -1.4281700e-01
53   3.8000   1.0619367e+00   5.1754770e-02   -1.4165925e-01
54   3.9000   1.0627956e+00   5.3451105e-02   -1.4029029e-01
