Buffet: No. AoA Cl l_bound ubound
40 3.3600 1.0386 [3.3600,3.3600]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9724 29.5995 0.0002
No.   AoA         CL              CD               CM
 1   -2.0000   3.9489641e-02   1.0255940e-02   -1.1774740e-01
 2   -1.7500   8.7590104e-02   1.0230530e-02   -1.1927530e-01
 3   -1.5000   1.3521900e-01   1.0235160e-02   -1.2078293e-01
 4   -1.2500   1.8246590e-01   1.0267740e-02   -1.2224940e-01
 5   -1.0000   2.2939805e-01   1.0327480e-02   -1.2365347e-01
 6   -0.7500   2.7606920e-01   1.0414080e-02   -1.2497040e-01
 7   -0.5000   3.2255970e-01   1.0526490e-02   -1.2618410e-01
 8   -0.2500   3.6893652e-01   1.0665060e-02   -1.2727280e-01
 9   0.0000   4.1525823e-01   1.0829930e-02   -1.2820650e-01
10   0.2500   4.6162934e-01   1.1021010e-02   -1.2896024e-01
11   0.5000   5.0813540e-01   1.1239630e-02   -1.2948950e-01
12   0.7500   5.5494110e-01   1.1487666e-02   -1.2974160e-01
13   1.0000   6.0221483e-01   1.1787360e-02   -1.2965690e-01
14   1.2500   6.5004280e-01   1.2179973e-02   -1.2914970e-01
15   1.5000   6.9979171e-01   1.2534167e-02   -1.2774910e-01
16   1.6000   7.2046216e-01   1.2815680e-02   -1.2718720e-01
17   1.7000   7.4142647e-01   1.3205180e-02   -1.2671148e-01
18   1.8000   7.6278168e-01   1.3709160e-02   -1.2639670e-01
19   1.9000   7.8433832e-01   1.4326790e-02   -1.2625470e-01
20   1.9724   8.0017956e-01   1.4847890e-02   -1.2631050e-01
21   2.0000   8.0602405e-01   1.5058250e-02   -1.2632300e-01
22   2.1000   8.2811497e-01   1.5911360e-02   -1.2668809e-01
23   2.2000   8.5032235e-01   1.6887420e-02   -1.2732810e-01
24   2.3000   8.7159190e-01   1.7967420e-02   -1.2806090e-01
25   2.4000   8.9316277e-01   1.9183020e-02   -1.2913251e-01
26   2.5000   9.1330595e-01   2.0496650e-02   -1.3019006e-01
27   2.6000   9.3289911e-01   2.1930760e-02   -1.3139486e-01
28   2.7000   9.5140049e-01   2.3465480e-02   -1.3260890e-01
29   2.8000   9.6867073e-01   2.5089530e-02   -1.3377210e-01
30   2.9000   9.8487707e-01   2.6798886e-02   -1.3488930e-01
31   3.0000   9.9888500e-01   2.8533355e-02   -1.3564642e-01
32   3.1000   1.0122123e+00   3.0348019e-02   -1.3640489e-01
33   3.2000   1.0233710e+00   3.2156290e-02   -1.3675597e-01
34   3.3000   1.0332493e+00   3.3984123e-02   -1.3689884e-01
35   3.3100   1.0341676e+00   3.4167725e-02   -1.3690164e-01
36   3.3200   1.0350698e+00   3.4351217e-02   -1.3690134e-01
37   3.3300   1.0359640e+00   3.4535068e-02   -1.3690024e-01
38   3.3400   1.0368475e+00   3.4719102e-02   -1.3689740e-01
39   3.3500   1.0377188e+00   3.4903276e-02   -1.3689258e-01
40   3.3600   1.0385830e+00   3.5087840e-02   -1.3688716e-01
41   3.3700   1.0394350e+00   3.5272493e-02   -1.3687966e-01
42   3.3800   1.0402691e+00   3.5456897e-02   -1.3686855e-01
43   3.3900   1.0410950e+00   3.5641533e-02   -1.3685626e-01
44   3.4000   1.0419125e+00   3.5826397e-02   -1.3684288e-01
45   3.4100   1.0427184e+00   3.6011287e-02   -1.3682749e-01
46   3.4200   1.0435120e+00   3.6196123e-02   -1.3680970e-01
47   3.4400   1.0450620e+00   3.6565755e-02   -1.3676760e-01
48   3.4600   1.0465680e+00   3.6935395e-02   -1.3671772e-01
49   3.4800   1.0480242e+00   3.7304786e-02   -1.3665891e-01
50   3.5000   1.0494320e+00   3.7673873e-02   -1.3659113e-01
51   3.6000   1.0555627e+00   3.9500743e-02   -1.3606998e-01
52   3.7000   1.0602860e+00   4.1304372e-02   -1.3529224e-01
53   3.8000   1.0642083e+00   4.3111113e-02   -1.3439227e-01
54   3.9000   1.0669163e+00   4.4882426e-02   -1.3328248e-01
55   4.0000   1.0692161e+00   4.6674092e-02   -1.3215488e-01
56   4.1000   1.0709423e+00   4.8462316e-02   -1.3097869e-01
57   4.2000   1.0718257e+00   5.0228796e-02   -1.2968405e-01
