Buffet: No. AoA Cl l_bound ubound
41 3.3000 0.9989 [3.3000,3.3000]
Cruise: No. AoA Cl/Cd Cl_error
22 2.1211 28.8586 -0.0002
No.   AoA         CL              CD               CM
 1   -2.0000   -4.7421414e-03   1.0074890e-02   -1.0052370e-01
 2   -1.7500   4.3836601e-02   1.0018870e-02   -1.0209860e-01
 3   -1.5000   9.1969716e-02   9.9936569e-03   -1.0365820e-01
 4   -1.2500   1.3972931e-01   9.9975997e-03   -1.0517730e-01
 5   -1.0000   1.8719201e-01   1.0029040e-02   -1.0663641e-01
 6   -0.7500   2.3442875e-01   1.0087500e-02   -1.0801555e-01
 7   -0.5000   2.8149530e-01   1.0172400e-02   -1.0929080e-01
 8   -0.2500   3.2848297e-01   1.0283290e-02   -1.1044560e-01
 9   0.0000   3.7544636e-01   1.0420740e-02   -1.1144780e-01
10   0.2500   4.2249835e-01   1.0584610e-02   -1.1227130e-01
11   0.5000   4.6973896e-01   1.0775890e-02   -1.1287040e-01
12   0.7500   5.1730840e-01   1.0996360e-02   -1.1317740e-01
13   1.0000   5.6550195e-01   1.1254760e-02   -1.1308801e-01
14   1.2500   6.1466124e-01   1.1595060e-02   -1.1250120e-01
15   1.5000   6.6554194e-01   1.2183150e-02   -1.1149820e-01
16   1.6000   6.8645765e-01   1.2548055e-02   -1.1113498e-01
17   1.7000   7.0767924e-01   1.3002780e-02   -1.1086243e-01
18   1.8000   7.2923216e-01   1.3558270e-02   -1.1074110e-01
19   1.9000   7.5108949e-01   1.4223070e-02   -1.1081390e-01
20   2.0000   7.7319628e-01   1.5004230e-02   -1.1110900e-01
21   2.1000   7.9541522e-01   1.5909400e-02   -1.1163870e-01
22   2.1211   7.9982155e-01   1.6110300e-02   -1.1173080e-01
23   2.2000   8.1699944e-01   1.6929330e-02   -1.1229220e-01
24   2.3000   8.3893865e-01   1.8091730e-02   -1.1326940e-01
25   2.4000   8.5982707e-01   1.9367361e-02   -1.1430060e-01
26   2.5000   8.8041364e-01   2.0775341e-02   -1.1552639e-01
27   2.6000   9.0029448e-01   2.2302858e-02   -1.1685953e-01
28   2.7000   9.1851505e-01   2.3908700e-02   -1.1806650e-01
29   2.8000   9.3592080e-01   2.5614434e-02   -1.1931011e-01
30   2.9000   9.5204203e-01   2.7385220e-02   -1.2043530e-01
31   3.0000   9.6571899e-01   2.9156381e-02   -1.2115601e-01
32   3.1000   9.7809949e-01   3.0958914e-02   -1.2170130e-01
33   3.2000   9.8932294e-01   3.2790181e-02   -1.2209380e-01
34   3.2200   9.9138249e-01   3.3156780e-02   -1.2214240e-01
35   3.2400   9.9337514e-01   3.3522657e-02   -1.2217900e-01
36   3.2500   9.9433265e-01   3.3704547e-02   -1.2218920e-01
37   3.2600   9.9527701e-01   3.3886453e-02   -1.2219730e-01
38   3.2700   9.9621049e-01   3.4068525e-02   -1.2220400e-01
39   3.2800   9.9712840e-01   3.4250542e-02   -1.2220820e-01
40   3.2900   9.9803351e-01   3.4432548e-02   -1.2221030e-01
41   3.3000   9.9892277e-01   3.4614364e-02   -1.2220952e-01
42   3.3100   9.9978300e-01   3.4795183e-02   -1.2220242e-01
43   3.3200   1.0006330e+00   3.4976154e-02   -1.2219400e-01
44   3.3300   1.0014713e+00   3.5157238e-02   -1.2218407e-01
45   3.3400   1.0023017e+00   3.5338549e-02   -1.2217330e-01
46   3.3500   1.0031120e+00   3.5519426e-02   -1.2215874e-01
47   3.3600   1.0039004e+00   3.5699697e-02   -1.2213976e-01
48   3.3800   1.0054335e+00   3.6059585e-02   -1.2209394e-01
49   3.4000   1.0069126e+00   3.6419063e-02   -1.2203974e-01
50   3.5000   1.0135440e+00   3.8212542e-02   -1.2165215e-01
51   3.6000   1.0194574e+00   4.0022426e-02   -1.2118720e-01
52   3.7000   1.0234439e+00   4.1762980e-02   -1.2035197e-01
53   3.8000   1.0284431e+00   4.3586077e-02   -1.1982230e-01
54   3.9000   1.0303615e+00   4.5321574e-02   -1.1874314e-01
55   4.0000   1.0330069e+00   4.7107371e-02   -1.1787876e-01
56   4.1000   1.0346571e+00   4.8867048e-02   -1.1688444e-01
