Buffet: No. AoA Cl l_bound ubound
39 3.0900 1.0029 [3.0900,3.0900]
Cruise: No. AoA Cl/Cd Cl_error
19 1.8649 28.5632 0.0003
No.   AoA         CL              CD               CM
 1   -2.0000   4.5119187e-02   1.0103490e-02   -1.1155869e-01
 2   -1.7500   9.3638339e-02   1.0075016e-02   -1.1305560e-01
 3   -1.5000   1.4173983e-01   1.0075940e-02   -1.1452684e-01
 4   -1.2500   1.8948628e-01   1.0105810e-02   -1.1594340e-01
 5   -1.0000   2.3696300e-01   1.0162949e-02   -1.1728615e-01
 6   -0.7500   2.8425618e-01   1.0246440e-02   -1.1853600e-01
 7   -0.5000   3.3142126e-01   1.0356943e-02   -1.1966373e-01
 8   -0.2500   3.7857020e-01   1.0493690e-02   -1.2064990e-01
 9   0.0000   4.2580497e-01   1.0657110e-02   -1.2145980e-01
10   0.2500   4.7325490e-01   1.0849270e-02   -1.2203840e-01
11   0.5000   5.2114067e-01   1.1093550e-02   -1.2230750e-01
12   0.7500   5.6966090e-01   1.1471130e-02   -1.2230420e-01
13   1.0000   6.1914678e-01   1.2063330e-02   -1.2222120e-01
14   1.2500   6.6993183e-01   1.2908380e-02   -1.2226260e-01
15   1.5000   7.2213344e-01   1.4095864e-02   -1.2256380e-01
16   1.6000   7.4330487e-01   1.4707579e-02   -1.2283674e-01
17   1.7000   7.6482140e-01   1.5418871e-02   -1.2327660e-01
18   1.8000   7.8625364e-01   1.6230507e-02   -1.2384811e-01
19   1.8649   8.0026211e-01   1.6818640e-02   -1.2432480e-01
20   1.9000   8.0747903e-01   1.7150360e-02   -1.2454670e-01
21   2.0000   8.2914941e-01   1.8197470e-02   -1.2552026e-01
22   2.1000   8.4996251e-01   1.9348540e-02   -1.2653398e-01
23   2.2000   8.7026798e-01   2.0613740e-02   -1.2765250e-01
24   2.3000   8.9005642e-01   2.1993133e-02   -1.2887350e-01
25   2.4000   9.0912084e-01   2.3479560e-02   -1.3014720e-01
26   2.5000   9.2638530e-01   2.5021449e-02   -1.3120000e-01
27   2.6000   9.4311153e-01   2.6664066e-02   -1.3232750e-01
28   2.7000   9.5794602e-01   2.8332213e-02   -1.3315125e-01
29   2.8000   9.7198400e-01   3.0069896e-02   -1.3394609e-01
30   2.9000   9.8388080e-01   3.1796420e-02   -1.3434830e-01
31   3.0000   9.9442689e-01   3.3536050e-02   -1.3453510e-01
32   3.0200   9.9638540e-01   3.3885553e-02   -1.3454930e-01
33   3.0300   9.9735045e-01   3.4060655e-02   -1.3455460e-01
34   3.0400   9.9830177e-01   3.4235695e-02   -1.3455750e-01
35   3.0500   9.9924080e-01   3.4410740e-02   -1.3455820e-01
36   3.0600   1.0001620e+00   3.4585426e-02   -1.3455520e-01
37   3.0700   1.0010700e+00   3.4760160e-02   -1.3455020e-01
38   3.0800   1.0019690e+00   3.4935072e-02   -1.3454390e-01
39   3.0900   1.0028580e+00   3.5110160e-02   -1.3453630e-01
40   3.1000   1.0037390e+00   3.5285450e-02   -1.3452770e-01
41   3.1100   1.0046050e+00   3.5460604e-02   -1.3451637e-01
42   3.1200   1.0054480e+00   3.5635140e-02   -1.3450020e-01
43   3.1300   1.0062830e+00   3.5809910e-02   -1.3448320e-01
44   3.1400   1.0071090e+00   3.5984843e-02   -1.3446500e-01
45   3.1600   1.0087340e+00   3.6335137e-02   -1.3442510e-01
46   3.1800   1.0102920e+00   3.6684160e-02   -1.3437230e-01
47   3.2000   1.0118080e+00   3.7033189e-02   -1.3431268e-01
48   3.3000   1.0183593e+00   3.8754896e-02   -1.3381843e-01
49   3.4000   1.0237940e+00   4.0472623e-02   -1.3316620e-01
50   3.5000   1.0285990e+00   4.2204569e-02   -1.3243924e-01
51   3.6000   1.0318940e+00   4.3889071e-02   -1.3145600e-01
52   3.7000   1.0352132e+00   4.5617972e-02   -1.3056440e-01
53   3.8000   1.0375135e+00   4.7317727e-02   -1.2952082e-01
