Buffet: No. AoA Cl l_bound ubound
39 3.0900 0.9923 [3.0900,3.0900]
Cruise: No. AoA Cl/Cd Cl_error
19 1.8944 30.8489 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   4.8262806e-02   1.0243100e-02   -1.1545840e-01
 2   -1.7500   9.6661385e-02   1.0219490e-02   -1.1699246e-01
 3   -1.5000   1.4462610e-01   1.0226010e-02   -1.1850720e-01
 4   -1.2500   1.9224080e-01   1.0261320e-02   -1.1998029e-01
 5   -1.0000   2.3958727e-01   1.0323870e-02   -1.2139330e-01
 6   -0.7500   2.8673016e-01   1.0413665e-02   -1.2272370e-01
 7   -0.5000   3.3375450e-01   1.0530190e-02   -1.2395340e-01
 8   -0.2500   3.8076076e-01   1.0673180e-02   -1.2506585e-01
 9   0.0000   4.2783352e-01   1.0843640e-02   -1.2603083e-01
10   0.2500   4.7513524e-01   1.1049320e-02   -1.2682790e-01
11   0.5000   5.2277665e-01   1.1331480e-02   -1.2747940e-01
12   0.7500   5.7082020e-01   1.1736190e-02   -1.2803840e-01
13   1.0000   6.1943050e-01   1.2296840e-02   -1.2857979e-01
14   1.2500   6.6872112e-01   1.3064924e-02   -1.2919795e-01
15   1.5000   7.1808812e-01   1.3891970e-02   -1.2942130e-01
16   1.6000   7.3874843e-01   1.4252680e-02   -1.2941241e-01
17   1.7000   7.5914665e-01   1.4700460e-02   -1.2937130e-01
18   1.8000   7.8021627e-01   1.5274090e-02   -1.2956074e-01
19   1.8944   7.9989855e-01   1.5933740e-02   -1.2984950e-01
20   1.9000   8.0116604e-01   1.5978590e-02   -1.2989106e-01
21   2.0000   8.2149054e-01   1.6801130e-02   -1.3028498e-01
22   2.1000   8.4215596e-01   1.7770420e-02   -1.3096052e-01
23   2.2000   8.6244962e-01   1.8871065e-02   -1.3178310e-01
24   2.3000   8.8103114e-01   2.0059040e-02   -1.3247300e-01
25   2.4000   8.9994572e-01   2.1392640e-02   -1.3345747e-01
26   2.5000   9.1680080e-01   2.2784000e-02   -1.3418892e-01
27   2.6000   9.3362310e-01   2.4298486e-02   -1.3511586e-01
28   2.7000   9.4815887e-01   2.5836736e-02   -1.3569340e-01
29   2.8000   9.6138138e-01   2.7419779e-02   -1.3610812e-01
30   2.9000   9.7329195e-01   2.9038337e-02   -1.3635160e-01
31   3.0000   9.8387379e-01   3.0678068e-02   -1.3639846e-01
32   3.0200   9.8582949e-01   3.1007852e-02   -1.3638317e-01
33   3.0300   9.8679136e-01   3.1173088e-02   -1.3637344e-01
34   3.0400   9.8774326e-01   3.1338582e-02   -1.3636242e-01
35   3.0500   9.8867908e-01   3.1504001e-02   -1.3634853e-01
36   3.0600   9.8959819e-01   3.1669280e-02   -1.3633150e-01
37   3.0700   9.9050316e-01   3.1834570e-02   -1.3631207e-01
38   3.0800   9.9140421e-01   3.2000375e-02   -1.3629288e-01
39   3.0900   9.9229305e-01   3.2166284e-02   -1.3627186e-01
40   3.1000   9.9317122e-01   3.2332325e-02   -1.3624925e-01
41   3.1100   9.9402833e-01   3.2497977e-02   -1.3622239e-01
42   3.1200   9.9487728e-01   3.2663883e-02   -1.3619454e-01
43   3.1300   9.9572306e-01   3.2830268e-02   -1.3616710e-01
44   3.1400   9.9655670e-01   3.2996660e-02   -1.3613770e-01
45   3.1600   9.9818248e-01   3.3329140e-02   -1.3607160e-01
46   3.1800   9.9976070e-01   3.3661460e-02   -1.3599740e-01
47   3.2000   1.0012980e+00   3.3994050e-02   -1.3591730e-01
48   3.3000   1.0080214e+00   3.5638292e-02   -1.3533455e-01
49   3.4000   1.0132180e+00   3.7258035e-02   -1.3449196e-01
50   3.5000   1.0176870e+00   3.8887076e-02   -1.3355493e-01
51   3.6000   1.0209236e+00   4.0487236e-02   -1.3243230e-01
52   3.7000   1.0234603e+00   4.2091250e-02   -1.3122988e-01
53   3.8000   1.0259627e+00   4.3729557e-02   -1.3011609e-01
54   3.9000   1.0274217e+00   4.5336636e-02   -1.2885127e-01
55   4.0000   1.0286590e+00   4.6950435e-02   -1.2762403e-01
