Buffet: No. AoA Cl l_bound ubound
43 3.4200 1.0773 [3.4200,3.4200]
Cruise: No. AoA Cl/Cd Cl_error
19 1.8824 29.4261 -0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   6.5232493e-02   1.0308530e-02   -1.1818116e-01
 2   -1.7500   1.1306461e-01   1.0288130e-02   -1.2006220e-01
 3   -1.5000   1.6040840e-01   1.0299160e-02   -1.2187690e-01
 4   -1.2500   2.0734410e-01   1.0339600e-02   -1.2360990e-01
 5   -1.0000   2.5394660e-01   1.0407670e-02   -1.2524750e-01
 6   -0.7500   3.0028050e-01   1.0502839e-02   -1.2677290e-01
 7   -0.5000   3.4639230e-01   1.0624860e-02   -1.2816350e-01
 8   -0.2500   3.9236056e-01   1.0773170e-02   -1.2940259e-01
 9   0.0000   4.3824682e-01   1.0948060e-02   -1.3046145e-01
10   0.2500   4.8411970e-01   1.1150040e-02   -1.3130370e-01
11   0.5000   5.3008956e-01   1.1379630e-02   -1.3188260e-01
12   0.7500   5.7626487e-01   1.1638960e-02   -1.3210040e-01
13   1.0000   6.2283779e-01   1.1953200e-02   -1.3174750e-01
14   1.2500   6.7017589e-01   1.2422216e-02   -1.3064760e-01
15   1.5000   7.1924668e-01   1.3148504e-02   -1.2902785e-01
16   1.6000   7.3958038e-01   1.3536890e-02   -1.2836750e-01
17   1.7000   7.6039418e-01   1.3986802e-02   -1.2775800e-01
18   1.8000   7.8186795e-01   1.4511610e-02   -1.2729999e-01
19   1.8824   7.9997817e-01   1.5001130e-02   -1.2705900e-01
20   1.9000   8.0392495e-01   1.5114900e-02   -1.2703490e-01
21   2.0000   8.2652852e-01   1.5800010e-02   -1.2701790e-01
22   2.1000   8.4984685e-01   1.6583610e-02   -1.2735380e-01
23   2.2000   8.7292909e-01   1.7460920e-02   -1.2791870e-01
24   2.3000   8.9635979e-01   1.8456620e-02   -1.2887050e-01
25   2.4000   9.1877850e-01   1.9563500e-02   -1.2996943e-01
26   2.5000   9.4061946e-01   2.0801180e-02   -1.3129350e-01
27   2.6000   9.6182738e-01   2.2179200e-02   -1.3281981e-01
28   2.7000   9.8075144e-01   2.3651372e-02   -1.3414390e-01
29   2.8000   9.9902760e-01   2.5256592e-02   -1.3558592e-01
30   2.9000   1.0154528e+00   2.6944701e-02   -1.3682525e-01
31   3.0000   1.0303780e+00   2.8711420e-02   -1.3790300e-01
32   3.1000   1.0444625e+00   3.0563877e-02   -1.3893642e-01
33   3.2000   1.0559170e+00   3.2415550e-02   -1.3945880e-01
34   3.3000   1.0663560e+00   3.4308239e-02   -1.3983220e-01
35   3.3200   1.0683010e+00   3.4690362e-02   -1.3988390e-01
36   3.3400   1.0701960e+00   3.5073300e-02   -1.3992690e-01
37   3.3600   1.0720410e+00   3.5456757e-02   -1.3996090e-01
38   3.3700   1.0729460e+00   3.5648576e-02   -1.3997453e-01
39   3.3800   1.0738370e+00   3.5840377e-02   -1.3998530e-01
40   3.3900   1.0747180e+00   3.6032510e-02   -1.3999477e-01
41   3.4000   1.0755890e+00   3.6224912e-02   -1.4000265e-01
42   3.4100   1.0764480e+00   3.6417510e-02   -1.4000850e-01
43   3.4200   1.0772920e+00   3.6610100e-02   -1.4001130e-01
44   3.4300   1.0781270e+00   3.6803020e-02   -1.4001280e-01
45   3.4400   1.0789530e+00   3.6996200e-02   -1.4001300e-01
46   3.4500   1.0797690e+00   3.7189450e-02   -1.4001130e-01
47   3.4600   1.0805710e+00   3.7382640e-02   -1.4000690e-01
48   3.4700   1.0813540e+00   3.7575430e-02   -1.3999810e-01
49   3.4800   1.0821280e+00   3.7768460e-02   -1.3998800e-01
50   3.5000   1.0836530e+00   3.8155250e-02   -1.3996410e-01
51   3.6000   1.0907070e+00   4.0096785e-02   -1.3974660e-01
52   3.7000   1.0968569e+00   4.2042471e-02   -1.3936612e-01
53   3.8000   1.1014940e+00   4.3950131e-02   -1.3866179e-01
54   3.9000   1.1054896e+00   4.5875289e-02   -1.3787926e-01
55   4.0000   1.1084625e+00   4.7766031e-02   -1.3688376e-01
56   4.1000   1.1112718e+00   4.9701083e-02   -1.3594934e-01
57   4.2000   1.1128540e+00   5.1579454e-02   -1.3475970e-01
58   4.3000   1.1142007e+00   5.3479446e-02   -1.3358830e-01
59   4.4000   1.1159712e+00   5.5424465e-02   -1.3261398e-01
