Buffet: No. AoA Cl l_bound ubound
39 3.0900 1.0537 [3.0800,3.0900]
Cruise: No. AoA Cl/Cd Cl_error
17 1.6118 31.6783 -0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   1.1387496e-01   1.0208610e-02   -1.2952510e-01
 2   -1.7500   1.6145910e-01   1.0221400e-02   -1.3115005e-01
 3   -1.5000   2.0863525e-01   1.0262850e-02   -1.3272829e-01
 4   -1.2500   2.5546840e-01   1.0331838e-02   -1.3423780e-01
 5   -1.0000   3.0204915e-01   1.0427090e-02   -1.3566700e-01
 6   -0.7500   3.4842883e-01   1.0548460e-02   -1.3699262e-01
 7   -0.5000   3.9467010e-01   1.0696100e-02   -1.3819360e-01
 8   -0.2500   4.4086722e-01   1.0869390e-02   -1.3925286e-01
 9   0.0000   4.8708548e-01   1.1069260e-02   -1.4013760e-01
10   0.2500   5.3343178e-01   1.1296310e-02   -1.4081420e-01
11   0.5000   5.8004280e-01   1.1551730e-02   -1.4123190e-01
12   0.7500   6.2713510e-01   1.1842260e-02   -1.4132115e-01
13   1.0000   6.7500843e-01   1.2198090e-02   -1.4102590e-01
14   1.2500   7.2428190e-01   1.2667812e-02   -1.4026721e-01
15   1.5000   7.7595035e-01   1.3463563e-02   -1.3950241e-01
16   1.6000   7.9743744e-01   1.3921960e-02   -1.3942210e-01
17   1.6118   7.9994677e-01   1.3982830e-02   -1.3941919e-01
18   1.7000   8.1933954e-01   1.4477170e-02   -1.3956020e-01
19   1.8000   8.4152735e-01   1.5141930e-02   -1.3995611e-01
20   1.9000   8.6367433e-01   1.5923660e-02   -1.4058884e-01
21   2.0000   8.8511754e-01   1.6819270e-02   -1.4134720e-01
22   2.1000   9.0683615e-01   1.7865180e-02   -1.4245470e-01
23   2.2000   9.2680620e-01   1.9019350e-02   -1.4347460e-01
24   2.3000   9.4631490e-01   2.0313330e-02   -1.4466390e-01
25   2.4000   9.6455465e-01   2.1717564e-02   -1.4581560e-01
26   2.5000   9.8168491e-01   2.3230250e-02   -1.4694140e-01
27   2.6000   9.9802526e-01   2.4847650e-02   -1.4807579e-01
28   2.7000   1.0114820e+00   2.6475043e-02   -1.4868630e-01
29   2.8000   1.0240520e+00   2.8168397e-02   -1.4921500e-01
30   2.9000   1.0354660e+00   2.9902380e-02   -1.4957990e-01
31   3.0000   1.0455880e+00   3.1662834e-02   -1.4973705e-01
32   3.0200   1.0474640e+00   3.2017115e-02   -1.4974340e-01
33   3.0300   1.0483800e+00   3.2194301e-02   -1.4974260e-01
34   3.0400   1.0492880e+00   3.2371776e-02   -1.4974066e-01
35   3.0500   1.0501850e+00   3.2549407e-02   -1.4973687e-01
36   3.0600   1.0510730e+00   3.2727275e-02   -1.4973170e-01
37   3.0700   1.0519479e+00   3.2905212e-02   -1.4972410e-01
38   3.0800   1.0528070e+00   3.3083054e-02   -1.4971338e-01
39   3.0900   1.0536570e+00   3.3261128e-02   -1.4970131e-01
40   3.1000   1.0545020e+00   3.3439636e-02   -1.4968895e-01
41   3.1100   1.0553406e+00   3.3618471e-02   -1.4967579e-01
42   3.1200   1.0561676e+00   3.3797359e-02   -1.4966054e-01
43   3.1300   1.0569817e+00   3.3976257e-02   -1.4964280e-01
44   3.1400   1.0577790e+00   3.4154927e-02   -1.4962159e-01
45   3.1600   1.0593610e+00   3.4513426e-02   -1.4957847e-01
46   3.1800   1.0609080e+00   3.4872581e-02   -1.4952989e-01
47   3.2000   1.0624082e+00   3.5231620e-02   -1.4947219e-01
48   3.3000   1.0694360e+00   3.7034752e-02   -1.4910920e-01
49   3.4000   1.0749420e+00   3.8803646e-02   -1.4842906e-01
50   3.5000   1.0796938e+00   4.0586436e-02   -1.4764588e-01
51   3.6000   1.0836894e+00   4.2357165e-02   -1.4672576e-01
52   3.7000   1.0869613e+00   4.4139230e-02   -1.4572676e-01
53   3.8000   1.0891144e+00   4.5875105e-02   -1.4450209e-01
54   3.9000   1.0914095e+00   4.7663504e-02   -1.4340141e-01
