Buffet: No. AoA Cl l_bound ubound
41 3.1400 1.0450 [3.1400,3.1500]
Cruise: No. AoA Cl/Cd Cl_error
18 1.7141 33.9374 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   9.8851472e-02   1.0103720e-02   -1.3338690e-01
 2   -1.7500   1.4639674e-01   1.0115110e-02   -1.3479693e-01
 3   -1.5000   1.9352350e-01   1.0154465e-02   -1.3619590e-01
 4   -1.2500   2.4031728e-01   1.0220240e-02   -1.3756320e-01
 5   -1.0000   2.8684583e-01   1.0312200e-02   -1.3887930e-01
 6   -0.7500   3.3317960e-01   1.0429650e-02   -1.4012481e-01
 7   -0.5000   3.7938206e-01   1.0572600e-02   -1.4128040e-01
 8   -0.2500   4.2552462e-01   1.0741460e-02   -1.4232696e-01
 9   0.0000   4.7168200e-01   1.0936421e-02   -1.4324020e-01
10   0.2500   5.1795181e-01   1.1158170e-02   -1.4399570e-01
11   0.5000   5.6446114e-01   1.1408990e-02   -1.4456190e-01
12   0.7500   6.1138530e-01   1.1703000e-02   -1.4492940e-01
13   1.0000   6.5890334e-01   1.2064700e-02   -1.4510250e-01
14   1.2500   7.0698560e-01   1.2537030e-02   -1.4494150e-01
15   1.5000   7.5560848e-01   1.3087140e-02   -1.4403980e-01
16   1.6000   7.7546083e-01   1.3040580e-02   -1.4256770e-01
17   1.7000   7.9690484e-01   1.3098890e-02   -1.4124050e-01
18   1.7141   8.0005584e-01   1.3130092e-02   -1.4114360e-01
19   1.8000   8.1927475e-01   1.3401780e-02   -1.4074790e-01
20   1.9000   8.4223090e-01   1.3883500e-02   -1.4072052e-01
21   2.0000   8.6511620e-01   1.4529036e-02   -1.4103360e-01
22   2.1000   8.8734747e-01   1.5346577e-02   -1.4161999e-01
23   2.2000   9.0853428e-01   1.6327820e-02   -1.4238057e-01
24   2.3000   9.2838414e-01   1.7459820e-02   -1.4321550e-01
25   2.4000   9.4736733e-01   1.8745690e-02   -1.4418400e-01
26   2.5000   9.6544940e-01   2.0172900e-02   -1.4523849e-01
27   2.6000   9.8074161e-01   2.1651250e-02   -1.4588580e-01
28   2.7000   9.9650050e-01   2.3282674e-02   -1.4685220e-01
29   2.8000   1.0093750e+00   2.4915635e-02   -1.4729906e-01
30   2.9000   1.0212495e+00   2.6607040e-02   -1.4764390e-01
31   3.0000   1.0319410e+00   2.8334087e-02   -1.4782273e-01
32   3.0200   1.0339420e+00   2.8683072e-02   -1.4783860e-01
33   3.0400   1.0358900e+00   2.9032563e-02   -1.4784539e-01
34   3.0600   1.0377968e+00   2.9383117e-02   -1.4784630e-01
35   3.0800   1.0396599e+00   2.9734387e-02   -1.4784027e-01
36   3.0900   1.0405680e+00   2.9909890e-02   -1.4783280e-01
37   3.1000   1.0414690e+00   3.0085720e-02   -1.4782443e-01
38   3.1100   1.0423620e+00   3.0261880e-02   -1.4781503e-01
39   3.1200   1.0432480e+00   3.0438439e-02   -1.4780510e-01
40   3.1300   1.0441204e+00   3.0614960e-02   -1.4779260e-01
41   3.1400   1.0449760e+00   3.0791259e-02   -1.4777663e-01
42   3.1500   1.0458220e+00   3.0967790e-02   -1.4775930e-01
43   3.1600   1.0466609e+00   3.1144570e-02   -1.4774100e-01
44   3.1700   1.0474940e+00   3.1321758e-02   -1.4772237e-01
45   3.1800   1.0483160e+00   3.1498980e-02   -1.4770177e-01
46   3.1900   1.0491170e+00   3.1675700e-02   -1.4767670e-01
47   3.2000   1.0499049e+00   3.1852220e-02   -1.4764875e-01
48   3.3000   1.0568240e+00   3.3597760e-02   -1.4717750e-01
49   3.4000   1.0627290e+00   3.5350240e-02   -1.4654900e-01
50   3.5000   1.0682710e+00   3.7131020e-02   -1.4590340e-01
51   3.6000   1.0723440e+00   3.8868590e-02   -1.4496553e-01
52   3.7000   1.0760560e+00   4.0636927e-02   -1.4403173e-01
53   3.8000   1.0786219e+00   4.2365210e-02   -1.4288981e-01
54   3.9000   1.0809162e+00   4.4116695e-02   -1.4175676e-01
55   4.0000   1.0840026e+00   4.5942710e-02   -1.4092964e-01
