Buffet: No. AoA Cl l_bound ubound
40 3.0400 1.0531 [3.0300,3.0400]
Cruise: No. AoA Cl/Cd Cl_error
16 1.5745 31.7318 0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   1.1855949e-01   1.0037090e-02   -1.3611933e-01
 2   -1.7500   1.6630014e-01   1.0052910e-02   -1.3748161e-01
 3   -1.5000   2.1364400e-01   1.0096290e-02   -1.3882040e-01
 4   -1.2500   2.6067208e-01   1.0165780e-02   -1.4011240e-01
 5   -1.0000   3.0747226e-01   1.0261026e-02   -1.4134085e-01
 6   -0.7500   3.5410750e-01   1.0381508e-02   -1.4248160e-01
 7   -0.5000   4.0067389e-01   1.0527271e-02   -1.4351820e-01
 8   -0.2500   4.4726077e-01   1.0698880e-02   -1.4442880e-01
 9   0.0000   4.9399210e-01   1.0897150e-02   -1.4518810e-01
10   0.2500   5.4102256e-01   1.1139645e-02   -1.4578493e-01
11   0.5000   5.8844033e-01   1.1473240e-02   -1.4625780e-01
12   0.7500   6.3637570e-01   1.1934780e-02   -1.4666489e-01
13   1.0000   6.8488986e-01   1.2545430e-02   -1.4703060e-01
14   1.2500   7.3394540e-01   1.3391000e-02   -1.4747340e-01
15   1.5000   7.8436122e-01   1.3959400e-02   -1.4662588e-01
16   1.5745   8.0002207e-01   1.4217030e-02   -1.4637640e-01
17   1.6000   8.0540515e-01   1.4323640e-02   -1.4631280e-01
18   1.7000   8.2659704e-01   1.4837220e-02   -1.4619400e-01
19   1.8000   8.4844502e-01   1.5517800e-02   -1.4642236e-01
20   1.9000   8.6974294e-01   1.6340860e-02   -1.4678716e-01
21   2.0000   8.9076534e-01   1.7308579e-02   -1.4735730e-01
22   2.1000   9.1167357e-01   1.8425470e-02   -1.4817600e-01
23   2.2000   9.3211682e-01   1.9679610e-02   -1.4916770e-01
24   2.3000   9.5094812e-01   2.1027228e-02   -1.5006577e-01
25   2.4000   9.6930770e-01   2.2498510e-02   -1.5111000e-01
26   2.5000   9.8632054e-01   2.4049885e-02   -1.5205336e-01
27   2.6000   1.0021170e+00   2.5681524e-02   -1.5293237e-01
28   2.7000   1.0160041e+00   2.7339120e-02   -1.5351130e-01
29   2.8000   1.0285420e+00   2.9034140e-02   -1.5390780e-01
30   2.9000   1.0397340e+00   3.0756979e-02   -1.5411020e-01
31   2.9200   1.0418091e+00   3.1103295e-02   -1.5412450e-01
32   2.9400   1.0438200e+00   3.1449672e-02   -1.5412754e-01
33   2.9600   1.0457794e+00   3.1796571e-02   -1.5412238e-01
34   2.9800   1.0476914e+00   3.2144212e-02   -1.5411017e-01
35   2.9900   1.0486226e+00   3.2317892e-02   -1.5409951e-01
36   3.0000   1.0495369e+00   3.2491420e-02   -1.5408563e-01
37   3.0100   1.0504409e+00   3.2665161e-02   -1.5407031e-01
38   3.0200   1.0513330e+00   3.2839022e-02   -1.5405318e-01
39   3.0300   1.0522140e+00   3.3013000e-02   -1.5403429e-01
40   3.0400   1.0530820e+00   3.3186950e-02   -1.5401307e-01
41   3.0500   1.0539275e+00   3.3360389e-02   -1.5398712e-01
42   3.0600   1.0547605e+00   3.3533837e-02   -1.5395904e-01
43   3.0700   1.0555870e+00   3.3707596e-02   -1.5393037e-01
44   3.0800   1.0564080e+00   3.3881854e-02   -1.5390158e-01
45   3.0900   1.0572150e+00   3.4056021e-02   -1.5387023e-01
46   3.1000   1.0580110e+00   3.4230202e-02   -1.5383695e-01
47   3.2000   1.0654004e+00   3.5973790e-02   -1.5341421e-01
48   3.3000   1.0709794e+00   3.7667963e-02   -1.5262517e-01
49   3.4000   1.0760458e+00   3.9396788e-02   -1.5182806e-01
50   3.5000   1.0791750e+00   4.1048852e-02   -1.5062290e-01
51   3.6000   1.0829459e+00   4.2789509e-02   -1.4968475e-01
52   3.7000   1.0849215e+00   4.4455628e-02   -1.4839350e-01
53   3.8000   1.0867869e+00   4.6148693e-02   -1.4715755e-01
54   3.9000   1.0877914e+00   4.7816301e-02   -1.4581332e-01
