Buffet: No. AoA Cl l_bound ubound
41 3.3700 1.0748 [3.3600,3.3700]
Cruise: No. AoA Cl/Cd Cl_error
19 1.8364 31.4740 0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   8.0934496e-02   1.0357970e-02   -1.3272312e-01
 2   -1.7500   1.2868460e-01   1.0359180e-02   -1.3431940e-01
 3   -1.5000   1.7594150e-01   1.0389810e-02   -1.3588390e-01
 4   -1.2500   2.2278689e-01   1.0448340e-02   -1.3739680e-01
 5   -1.0000   2.6928764e-01   1.0534307e-02   -1.3883907e-01
 6   -0.7500   3.1550180e-01   1.0647020e-02   -1.4018900e-01
 7   -0.5000   3.6149217e-01   1.0786090e-02   -1.4142866e-01
 8   -0.2500   4.0731410e-01   1.0952010e-02   -1.4253530e-01
 9   0.0000   4.5303320e-01   1.1144630e-02   -1.4348310e-01
10   0.2500   4.9871317e-01   1.1365700e-02   -1.4424220e-01
11   0.5000   5.4439080e-01   1.1619560e-02   -1.4476280e-01
12   0.7500   5.9013637e-01   1.1909170e-02   -1.4496460e-01
13   1.0000   6.3609787e-01   1.2241710e-02   -1.4466080e-01
14   1.2500   6.8243020e-01   1.2700080e-02   -1.4352367e-01
15   1.5000   7.3019010e-01   1.3365695e-02   -1.4164040e-01
16   1.6000   7.5005080e-01   1.3686350e-02   -1.4074760e-01
17   1.7000   7.7056704e-01   1.4035650e-02   -1.3983970e-01
18   1.8000   7.9192433e-01   1.4418690e-02   -1.3900040e-01
19   1.8364   8.0000844e-01   1.4568990e-02   -1.3874320e-01
20   1.9000   8.1440977e-01   1.4845450e-02   -1.3835308e-01
21   2.0000   8.3758863e-01   1.5337100e-02   -1.3795900e-01
22   2.1000   8.6143915e-01   1.5920970e-02   -1.3796690e-01
23   2.2000   8.8514724e-01   1.6617620e-02   -1.3833140e-01
24   2.3000   9.0871866e-01   1.7449050e-02   -1.3909391e-01
25   2.4000   9.3160778e-01   1.8439750e-02   -1.4017913e-01
26   2.5000   9.5279753e-01   1.9583870e-02   -1.4133825e-01
27   2.6000   9.7308054e-01   2.0901820e-02   -1.4269156e-01
28   2.7000   9.9132492e-01   2.2349603e-02   -1.4391022e-01
29   2.8000   1.0083315e+00   2.3930021e-02   -1.4511500e-01
30   2.9000   1.0226290e+00   2.5568029e-02   -1.4589055e-01
31   3.0000   1.0369780e+00   2.7341660e-02   -1.4686893e-01
32   3.1000   1.0483500e+00   2.9109800e-02   -1.4725170e-01
33   3.2000   1.0591920e+00   3.0951590e-02   -1.4762560e-01
34   3.3000   1.0687970e+00   3.2825120e-02   -1.4779923e-01
35   3.3100   1.0696880e+00   3.3013581e-02   -1.4780430e-01
36   3.3200   1.0705710e+00   3.3202413e-02   -1.4780840e-01
37   3.3300   1.0714460e+00   3.3391628e-02   -1.4781156e-01
38   3.3400   1.0723010e+00   3.3580668e-02   -1.4781058e-01
39   3.3500   1.0731450e+00   3.3769787e-02   -1.4780727e-01
40   3.3600   1.0739810e+00   3.3959275e-02   -1.4780303e-01
41   3.3700   1.0748100e+00   3.4149160e-02   -1.4779809e-01
42   3.3800   1.0756290e+00   3.4339290e-02   -1.4779150e-01
43   3.3900   1.0764360e+00   3.4529510e-02   -1.4778267e-01
44   3.4000   1.0772294e+00   3.4719620e-02   -1.4777090e-01
45   3.4100   1.0780110e+00   3.4909850e-02   -1.4775701e-01
46   3.4200   1.0787870e+00   3.5100472e-02   -1.4774260e-01
47   3.4400   1.0803110e+00   3.5482317e-02   -1.4770927e-01
48   3.4600   1.0817960e+00   3.5864662e-02   -1.4766900e-01
49   3.4800   1.0832430e+00   3.6247470e-02   -1.4762177e-01
50   3.5000   1.0846660e+00   3.6631406e-02   -1.4757155e-01
51   3.6000   1.0912910e+00   3.8557973e-02   -1.4723425e-01
52   3.7000   1.0968860e+00   4.0476535e-02   -1.4669376e-01
53   3.8000   1.1012850e+00   4.2381955e-02   -1.4592450e-01
54   3.9000   1.1056730e+00   4.4325885e-02   -1.4521270e-01
55   4.0000   1.1087115e+00   4.6229507e-02   -1.4422467e-01
56   4.1000   1.1116478e+00   4.8160300e-02   -1.4326936e-01
57   4.2000   1.1138200e+00   5.0081140e-02   -1.4220155e-01
58   4.3000   1.1153347e+00   5.1976752e-02   -1.4101427e-01
