Buffet: No. AoA Cl l_bound ubound
39 3.1000 0.9847 [3.0900,3.1000]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9480 29.9472 0.0002
No.   AoA         CL              CD               CM
 1   -2.0000   3.1413767e-02   1.0179230e-02   -1.0440640e-01
 2   -1.7500   7.9859500e-02   1.0141320e-02   -1.0606010e-01
 3   -1.5000   1.2790680e-01   1.0134017e-02   -1.0769210e-01
 4   -1.2500   1.7562243e-01   1.0155620e-02   -1.0927680e-01
 5   -1.0000   2.2307274e-01   1.0205540e-02   -1.1079280e-01
 6   -0.7500   2.7032340e-01   1.0282656e-02   -1.1221832e-01
 7   -0.5000   3.1745780e-01   1.0386560e-02   -1.1353688e-01
 8   -0.2500   3.6454890e-01   1.0517523e-02   -1.1472456e-01
 9   0.0000   4.1168740e-01   1.0675240e-02   -1.1575480e-01
10   0.2500   4.5899415e-01   1.0860580e-02   -1.1659680e-01
11   0.5000   5.0662772e-01   1.1076430e-02   -1.1720090e-01
12   0.7500   5.5483231e-01   1.1347980e-02   -1.1754104e-01
13   1.0000   6.0384640e-01   1.1742610e-02   -1.1767150e-01
14   1.2500   6.5388785e-01   1.2334130e-02   -1.1772450e-01
15   1.5000   7.0534816e-01   1.3204180e-02   -1.1778350e-01
16   1.6000   7.2650635e-01   1.3686800e-02   -1.1794740e-01
17   1.7000   7.4764782e-01   1.4265010e-02   -1.1820300e-01
18   1.8000   7.6873064e-01   1.4951000e-02   -1.1858410e-01
19   1.9000   7.8984683e-01   1.5754180e-02   -1.1913660e-01
20   1.9480   8.0024932e-01   1.6186720e-02   -1.1951770e-01
21   2.0000   8.1100057e-01   1.6681730e-02   -1.1988790e-01
22   2.1000   8.3199042e-01   1.7735012e-02   -1.2081640e-01
23   2.2000   8.5225682e-01   1.8902716e-02   -1.2181614e-01
24   2.3000   8.7137293e-01   2.0171511e-02   -1.2279410e-01
25   2.4000   8.8995428e-01   2.1553972e-02   -1.2386930e-01
26   2.5000   9.0802092e-01   2.3047792e-02   -1.2503300e-01
27   2.6000   9.2392567e-01   2.4579410e-02   -1.2588040e-01
28   2.7000   9.3953125e-01   2.6213290e-02   -1.2683740e-01
29   2.8000   9.5277270e-01   2.7846310e-02   -1.2738100e-01
30   2.9000   9.6468270e-01   2.9507230e-02   -1.2773030e-01
31   3.0000   9.7529706e-01   3.1187270e-02   -1.2788540e-01
32   3.0200   9.7726420e-01   3.1524850e-02   -1.2789230e-01
33   3.0400   9.7919034e-01   3.1863353e-02   -1.2789380e-01
34   3.0500   9.8013680e-01   3.2032850e-02   -1.2789210e-01
35   3.0600   9.8106700e-01   3.2202170e-02   -1.2788730e-01
36   3.0700   9.8198241e-01   3.2371400e-02   -1.2787990e-01
37   3.0800   9.8288474e-01   3.2540666e-02   -1.2787030e-01
38   3.0900   9.8378180e-01   3.2710370e-02   -1.2786070e-01
39   3.1000   9.8466867e-01   3.2880210e-02   -1.2784950e-01
40   3.1100   9.8554063e-01   3.3049930e-02   -1.2783570e-01
41   3.1200   9.8639212e-01   3.3219220e-02   -1.2781764e-01
42   3.1300   9.8723630e-01   3.3388810e-02   -1.2779900e-01
43   3.1400   9.8807491e-01   3.3558792e-02   -1.2778020e-01
44   3.1500   9.8890850e-01   3.3729140e-02   -1.2776110e-01
45   3.1600   9.8972570e-01   3.3899210e-02   -1.2773890e-01
46   3.1800   9.9131010e-01   3.4238380e-02   -1.2768470e-01
47   3.2000   9.9286760e-01   3.4578570e-02   -1.2762810e-01
48   3.3000   9.9988811e-01   3.6271036e-02   -1.2721160e-01
49   3.4000   1.0050660e+00   3.7913677e-02   -1.2644507e-01
50   3.5000   1.0101701e+00   3.9611147e-02   -1.2576346e-01
51   3.6000   1.0131856e+00   4.1223633e-02   -1.2467100e-01
52   3.7000   1.0170357e+00   4.2932730e-02   -1.2387651e-01
53   3.8000   1.0190752e+00   4.4566114e-02   -1.2273943e-01
