Buffet: No. AoA Cl l_bound ubound
39 3.3500 1.0477 [3.3500,3.3600]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9816 30.4814 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   3.6727604e-02   1.0084047e-02   -1.1719900e-01
 2   -1.7500   8.4811337e-02   1.0057972e-02   -1.1870640e-01
 3   -1.5000   1.3242970e-01   1.0061200e-02   -1.2020140e-01
 4   -1.2500   1.7967231e-01   1.0091990e-02   -1.2166280e-01
 5   -1.0000   2.2660372e-01   1.0149720e-02   -1.2306800e-01
 6   -0.7500   2.7328130e-01   1.0233768e-02   -1.2439320e-01
 7   -0.5000   3.1978197e-01   1.0343420e-02   -1.2562125e-01
 8   -0.2500   3.6615815e-01   1.0479272e-02   -1.2672680e-01
 9   0.0000   4.1248220e-01   1.0641150e-02   -1.2768260e-01
10   0.2500   4.5883254e-01   1.0829570e-02   -1.2845580e-01
11   0.5000   5.0528410e-01   1.1046150e-02   -1.2899370e-01
12   0.7500   5.5195060e-01   1.1292520e-02   -1.2920510e-01
13   1.0000   5.9887661e-01   1.1599580e-02   -1.2883390e-01
14   1.2500   6.4635467e-01   1.2062420e-02   -1.2769130e-01
15   1.5000   6.9568309e-01   1.2712480e-02   -1.2590860e-01
16   1.6000   7.1617232e-01   1.3032720e-02   -1.2509972e-01
17   1.7000   7.3722288e-01   1.3399220e-02   -1.2431630e-01
18   1.8000   7.5892005e-01   1.3817630e-02   -1.2361810e-01
19   1.9000   7.8127990e-01   1.4307420e-02   -1.2311416e-01
20   1.9816   8.0014856e-01   1.4769830e-02   -1.2292610e-01
21   2.0000   8.0428774e-01   1.4881555e-02   -1.2288620e-01
22   2.1000   8.2795778e-01   1.5556780e-02   -1.2302540e-01
23   2.2000   8.5162976e-01   1.6349520e-02   -1.2350020e-01
24   2.3000   8.7500421e-01   1.7275350e-02   -1.2429360e-01
25   2.4000   8.9852421e-01   1.8370039e-02   -1.2551628e-01
26   2.5000   9.2065437e-01   1.9614630e-02   -1.2685580e-01
27   2.6000   9.4127884e-01   2.1010733e-02   -1.2824534e-01
28   2.7000   9.6086937e-01   2.2553180e-02   -1.2972700e-01
29   2.8000   9.7854817e-01   2.4206465e-02   -1.3105550e-01
30   2.9000   9.9511808e-01   2.5970340e-02   -1.3235276e-01
31   3.0000   1.0090680e+00   2.7763570e-02   -1.3321170e-01
32   3.1000   1.0223806e+00   2.9643659e-02   -1.3408170e-01
33   3.2000   1.0334170e+00   3.1518582e-02   -1.3451886e-01
34   3.3000   1.0432310e+00   3.3416607e-02   -1.3476120e-01
35   3.3100   1.0441420e+00   3.3607015e-02   -1.3477329e-01
36   3.3200   1.0450420e+00   3.3797660e-02   -1.3478387e-01
37   3.3300   1.0459370e+00   3.3988869e-02   -1.3479439e-01
38   3.3400   1.0468199e+00   3.4180186e-02   -1.3480286e-01
39   3.3500   1.0476847e+00   3.4371252e-02   -1.3480766e-01
40   3.3600   1.0485372e+00   3.4562387e-02   -1.3481035e-01
41   3.3700   1.0493850e+00   3.4753978e-02   -1.3481286e-01
42   3.3800   1.0502250e+00   3.4945818e-02   -1.3481439e-01
43   3.3900   1.0510549e+00   3.5137811e-02   -1.3481429e-01
44   3.4000   1.0518677e+00   3.5329504e-02   -1.3481068e-01
45   3.4100   1.0526616e+00   3.5520710e-02   -1.3480286e-01
46   3.4200   1.0534509e+00   3.5712311e-02   -1.3479486e-01
47   3.4400   1.0550013e+00   3.6095740e-02   -1.3477416e-01
48   3.4600   1.0565087e+00   3.6479261e-02   -1.3474590e-01
49   3.4800   1.0579740e+00   3.6862977e-02   -1.3471057e-01
50   3.5000   1.0594119e+00   3.7247572e-02   -1.3467183e-01
51   3.6000   1.0658871e+00   3.9162640e-02   -1.3434381e-01
52   3.7000   1.0708240e+00   4.1044810e-02   -1.3371590e-01
53   3.8000   1.0754374e+00   4.2958149e-02   -1.3308901e-01
54   3.9000   1.0789030e+00   4.4833351e-02   -1.3223584e-01
55   4.0000   1.0822491e+00   4.6758551e-02   -1.3146431e-01
56   4.1000   1.0841890e+00   4.8617661e-02   -1.3040081e-01
57   4.2000   1.0864522e+00   5.0535778e-02   -1.2949566e-01
