Buffet: No. AoA Cl l_bound ubound
39 3.2700 1.0450 [3.2700,3.2700]
Cruise: No. AoA Cl/Cd Cl_error
20 1.9048 27.8905 -0.0000
No.   AoA         CL              CD               CM
 1   -2.0000   3.7292000e-02   1.0011960e-02   -1.1472390e-01
 2   -1.7500   8.6002953e-02   9.9740251e-03   -1.1628586e-01
 3   -1.5000   1.3422116e-01   9.9666335e-03   -1.1780530e-01
 4   -1.2500   1.8205065e-01   9.9874858e-03   -1.1926514e-01
 5   -1.0000   2.2956677e-01   1.0035920e-02   -1.2064480e-01
 6   -0.7500   2.7683930e-01   1.0110830e-02   -1.2192150e-01
 7   -0.5000   3.2395380e-01   1.0211730e-02   -1.2307660e-01
 8   -0.2500   3.7098176e-01   1.0338960e-02   -1.2408370e-01
 9   0.0000   4.1801540e-01   1.0492320e-02   -1.2491230e-01
10   0.2500   4.6516275e-01   1.0672360e-02   -1.2552234e-01
11   0.5000   5.1255850e-01   1.0880910e-02   -1.2584990e-01
12   0.7500   5.6041920e-01   1.1127750e-02   -1.2576970e-01
13   1.0000   6.0903616e-01   1.1464870e-02   -1.2515470e-01
14   1.2500   6.5895803e-01   1.2035587e-02   -1.2401331e-01
15   1.5000   7.1085441e-01   1.3022950e-02   -1.2284530e-01
16   1.6000   7.3231776e-01   1.3562820e-02   -1.2253290e-01
17   1.7000   7.5418405e-01   1.4194190e-02   -1.2237490e-01
18   1.8000   7.7640398e-01   1.4924130e-02   -1.2241148e-01
19   1.9000   7.9891793e-01   1.5759080e-02   -1.2267480e-01
20   1.9048   7.9995404e-01   1.5800232e-02   -1.2268310e-01
21   2.0000   8.2161266e-01   1.6706270e-02   -1.2318530e-01
22   2.1000   8.4436906e-01   1.7772530e-02   -1.2395180e-01
23   2.2000   8.6667362e-01   1.8953190e-02   -1.2489380e-01
24   2.3000   8.8881493e-01   2.0262500e-02   -1.2608500e-01
25   2.4000   9.1083265e-01   2.1713070e-02   -1.2753490e-01
26   2.5000   9.3156060e-01   2.3266917e-02   -1.2899468e-01
27   2.6000   9.5135394e-01   2.4933729e-02   -1.3050930e-01
28   2.7000   9.7002813e-01   2.6698470e-02   -1.3201355e-01
29   2.8000   9.8734532e-01   2.8538853e-02   -1.3341393e-01
30   2.9000   1.0022520e+00   3.0391282e-02   -1.3442260e-01
31   3.0000   1.0163610e+00   3.2314180e-02   -1.3540030e-01
32   3.1000   1.0280750e+00   3.4212266e-02   -1.3592619e-01
33   3.2000   1.0384910e+00   3.6124974e-02   -1.3625104e-01
34   3.2200   1.0404271e+00   3.6509205e-02   -1.3629386e-01
35   3.2300   1.0413790e+00   3.6701493e-02   -1.3631289e-01
36   3.2400   1.0423187e+00   3.6893849e-02   -1.3632999e-01
37   3.2500   1.0432353e+00   3.7085663e-02   -1.3634239e-01
38   3.2600   1.0441320e+00   3.7277088e-02   -1.3635078e-01
39   3.2700   1.0450160e+00   3.7468574e-02   -1.3635728e-01
40   3.2800   1.0458990e+00   3.7660734e-02   -1.3636470e-01
41   3.2900   1.0467670e+00   3.7852728e-02   -1.3636940e-01
42   3.3000   1.0476150e+00   3.8044176e-02   -1.3636980e-01
43   3.3100   1.0484410e+00   3.8235032e-02   -1.3636565e-01
44   3.3200   1.0492540e+00   3.8425757e-02   -1.3635900e-01
45   3.3300   1.0500610e+00   3.8616920e-02   -1.3635238e-01
46   3.3400   1.0508580e+00   3.8808140e-02   -1.3634408e-01
47   3.3600   1.0524030e+00   3.9189760e-02   -1.3631840e-01
48   3.3800   1.0538903e+00   3.9570595e-02   -1.3628220e-01
49   3.4000   1.0553390e+00   3.9951759e-02   -1.3624079e-01
50   3.5000   1.0618265e+00   4.1847443e-02   -1.3590109e-01
51   3.6000   1.0666323e+00   4.3696390e-02   -1.3524638e-01
52   3.7000   1.0714503e+00   4.5600733e-02   -1.3470471e-01
53   3.8000   1.0746842e+00   4.7451232e-02   -1.3386070e-01
54   3.9000   1.0776624e+00   4.9322896e-02   -1.3304423e-01
55   4.1000   1.0813354e+00   5.3017096e-02   -1.3110881e-01
