Buffet: No. AoA Cl l_bound ubound
44 3.4400 1.0162 [3.4400,3.4400]
Cruise: No. AoA Cl/Cd Cl_error
22 2.1392 24.5966 -0.0004
No.   AoA         CL              CD               CM
 1   -2.0000   4.7610386e-03   1.0301280e-02   -9.8653345e-02
 2   -1.7500   5.2683976e-02   1.0254975e-02   -1.0018410e-01
 3   -1.5000   1.0019740e-01   1.0239880e-02   -1.0168630e-01
 4   -1.2500   1.4736602e-01   1.0253814e-02   -1.0313310e-01
 5   -1.0000   1.9426151e-01   1.0295940e-02   -1.0450280e-01
 6   -0.7500   2.4092520e-01   1.0365640e-02   -1.0576500e-01
 7   -0.5000   2.8745800e-01   1.0461880e-02   -1.0690270e-01
 8   -0.2500   3.3392754e-01   1.0585000e-02   -1.0788240e-01
 9   0.0000   3.8043780e-01   1.0736010e-02   -1.0865720e-01
10   0.2500   4.2700197e-01   1.0943383e-02   -1.0911890e-01
11   0.5000   4.7349824e-01   1.1298390e-02   -1.0922585e-01
12   0.7500   5.2028574e-01   1.1872049e-02   -1.0909333e-01
13   1.0000   5.6773232e-01   1.2708930e-02   -1.0887560e-01
14   1.2500   6.1598020e-01   1.3822940e-02   -1.0870470e-01
15   1.5000   6.6572910e-01   1.5235470e-02   -1.0880240e-01
16   1.6000   6.8625521e-01   1.5898420e-02   -1.0897869e-01
17   1.7000   7.0677842e-01   1.6623230e-02   -1.0919280e-01
18   1.8000   7.2793340e-01   1.7430000e-02   -1.0959360e-01
19   1.9000   7.4899899e-01   1.8303370e-02   -1.1005550e-01
20   2.0000   7.7004236e-01   1.9255580e-02   -1.1061370e-01
21   2.1000   7.9174283e-01   2.0305070e-02   -1.1143920e-01
22   2.1392   7.9961598e-01   2.0725540e-02   -1.1167900e-01
23   2.2000   8.1265343e-01   2.1422160e-02   -1.1225690e-01
24   2.3000   8.3338106e-01   2.2626520e-02   -1.1319728e-01
25   2.4000   8.5461410e-01   2.3936890e-02   -1.1441690e-01
26   2.5000   8.7482198e-01   2.5317880e-02   -1.1561682e-01
27   2.6000   8.9435168e-01   2.6780840e-02   -1.1686030e-01
28   2.7000   9.1322332e-01   2.8326364e-02   -1.1814870e-01
29   2.8000   9.3134860e-01   2.9947360e-02   -1.1944520e-01
30   2.9000   9.4838566e-01   3.1636310e-02   -1.2067460e-01
31   3.0000   9.6376001e-01   3.3358681e-02   -1.2167481e-01
32   3.1000   9.7823893e-01   3.5138025e-02   -1.2260335e-01
33   3.2000   9.9112998e-01   3.6940499e-02   -1.2328536e-01
34   3.3000   1.0028442e+00   3.8770984e-02   -1.2378891e-01
35   3.3200   1.0049200e+00   3.9133965e-02   -1.2383796e-01
36   3.3400   1.0069440e+00   3.9497641e-02   -1.2387933e-01
37   3.3600   1.0088990e+00   3.9860925e-02   -1.2390764e-01
38   3.3800   1.0107990e+00   4.0224027e-02   -1.2392561e-01
39   3.3900   1.0117309e+00   4.0405567e-02   -1.2393130e-01
40   3.4000   1.0126460e+00   4.0587030e-02   -1.2393393e-01
41   3.4100   1.0135464e+00   4.0768504e-02   -1.2393398e-01
42   3.4200   1.0144365e+00   4.0950233e-02   -1.2393258e-01
43   3.4300   1.0153135e+00   4.1131935e-02   -1.2392883e-01
44   3.4400   1.0161776e+00   4.1313765e-02   -1.2392298e-01
45   3.4500   1.0170316e+00   4.1495846e-02   -1.2391570e-01
46   3.4600   1.0178755e+00   4.1678003e-02   -1.2390685e-01
47   3.4700   1.0187061e+00   4.1860109e-02   -1.2389561e-01
48   3.4800   1.0195195e+00   4.2041980e-02   -1.2388101e-01
49   3.4900   1.0203129e+00   4.2223474e-02   -1.2386234e-01
50   3.5000   1.0210967e+00   4.2405115e-02   -1.2384232e-01
51   3.6000   1.0280261e+00   4.4204831e-02   -1.2346290e-01
52   3.7000   1.0333815e+00   4.5974119e-02   -1.2278757e-01
53   3.8000   1.0382744e+00   4.7772471e-02   -1.2208854e-01
54   3.9000   1.0414406e+00   4.9520822e-02   -1.2104792e-01
55   4.0000   1.0440183e+00   5.1273182e-02   -1.1995522e-01
56   4.1000   1.0451189e+00   5.2979409e-02   -1.1859601e-01
