Buffet: No. AoA Cl l_bound ubound
37 2.9100 1.0028 [2.9100,2.9100]
Cruise: No. AoA Cl/Cd Cl_error
17 1.6748 31.9299 -0.0002
No.   AoA         CL              CD               CM
 1   -2.0000   8.8226716e-02   1.0237200e-02   -1.2607620e-01
 2   -1.7500   1.3679506e-01   1.0231460e-02   -1.2763266e-01
 3   -1.5000   1.8493490e-01   1.0255660e-02   -1.2915650e-01
 4   -1.2500   2.3272350e-01   1.0308423e-02   -1.3062407e-01
 5   -1.0000   2.8026710e-01   1.0388410e-02   -1.3202300e-01
 6   -0.7500   3.2762444e-01   1.0495830e-02   -1.3332780e-01
 7   -0.5000   3.7489810e-01   1.0630200e-02   -1.3452270e-01
 8   -0.2500   4.2220702e-01   1.0791650e-02   -1.3559020e-01
 9   0.0000   4.6968477e-01   1.0987910e-02   -1.3650555e-01
10   0.2500   5.1744187e-01   1.1258703e-02   -1.3729360e-01
11   0.5000   5.6558507e-01   1.1647980e-02   -1.3802420e-01
12   0.7500   6.1424600e-01   1.2186120e-02   -1.3877815e-01
13   1.0000   6.6343527e-01   1.2891820e-02   -1.3959590e-01
14   1.2500   7.1301168e-01   1.3806323e-02   -1.4051700e-01
15   1.5000   7.6363023e-01   1.4650060e-02   -1.4064376e-01
16   1.6000   7.8398428e-01   1.5098910e-02   -1.4062437e-01
17   1.6748   7.9980689e-01   1.5526270e-02   -1.4080580e-01
18   1.7000   8.0533590e-01   1.5690640e-02   -1.4092640e-01
19   1.8000   8.2576343e-01   1.6400340e-02   -1.4122450e-01
20   1.9000   8.4703555e-01   1.7273350e-02   -1.4190300e-01
21   2.0000   8.6669919e-01   1.8251410e-02   -1.4247487e-01
22   2.1000   8.8689704e-01   1.9387650e-02   -1.4338980e-01
23   2.2000   9.0524007e-01   2.0611060e-02   -1.4413240e-01
24   2.3000   9.2368046e-01   2.1974772e-02   -1.4512070e-01
25   2.4000   9.3979408e-01   2.3388000e-02   -1.4579241e-01
26   2.5000   9.5490308e-01   2.4877601e-02   -1.4640336e-01
27   2.6000   9.6872376e-01   2.6423440e-02   -1.4687790e-01
28   2.7000   9.8115948e-01   2.8007720e-02   -1.4717010e-01
29   2.8000   9.9216390e-01   2.9616903e-02   -1.4725360e-01
30   2.8200   9.9420450e-01   2.9940740e-02   -1.4724560e-01
31   2.8400   9.9619720e-01   3.0265404e-02   -1.4723070e-01
32   2.8600   9.9812938e-01   3.0590140e-02   -1.4720530e-01
33   2.8700   9.9908237e-01   3.0753030e-02   -1.4719120e-01
34   2.8800   1.0000240e+00   3.0916070e-02   -1.4717530e-01
35   2.8900   1.0009490e+00   3.1078991e-02   -1.4715650e-01
36   2.9000   1.0018620e+00   3.1241985e-02   -1.4713560e-01
37   2.9100   1.0027660e+00   3.1405280e-02   -1.4711360e-01
38   2.9200   1.0036570e+00   3.1568610e-02   -1.4708930e-01
39   2.9300   1.0045369e+00   3.1732129e-02   -1.4706354e-01
40   2.9400   1.0054080e+00   3.1895957e-02   -1.4703690e-01
41   2.9500   1.0062690e+00   3.2059902e-02   -1.4700850e-01
42   2.9600   1.0071140e+00   3.2223738e-02   -1.4697730e-01
43   2.9700   1.0079526e+00   3.2387903e-02   -1.4694550e-01
44   2.9800   1.0087840e+00   3.2552410e-02   -1.4691320e-01
45   3.0000   1.0104230e+00   3.2882015e-02   -1.4684540e-01
46   3.1000   1.0179450e+00   3.4528786e-02   -1.4639557e-01
47   3.2000   1.0237266e+00   3.6135059e-02   -1.4561046e-01
48   3.3000   1.0288055e+00   3.7763861e-02   -1.4476265e-01
49   3.4000   1.0322155e+00   3.9333063e-02   -1.4359255e-01
50   3.5000   1.0360597e+00   4.0981433e-02   -1.4262810e-01
51   3.6000   1.0383395e+00   4.2568981e-02   -1.4138427e-01
52   3.7000   1.0401844e+00   4.4167710e-02   -1.4012633e-01
