Buffet: No. AoA Cl l_bound ubound
41 3.2200 0.9719 [3.2200,3.2200]
Cruise: No. AoA Cl/Cd Cl_error
22 2.1659 29.0085 0.0003
No.   AoA         CL              CD               CM
 1   -2.0000   -1.4328056e-02   1.0142200e-02   -9.4252535e-02
 2   -1.7500   3.4501191e-02   1.0073825e-02   -9.5979073e-02
 3   -1.5000   8.2890950e-02   1.0037450e-02   -9.7676336e-02
 4   -1.2500   1.3091556e-01   1.0031344e-02   -9.9322658e-02
 5   -1.0000   1.7864110e-01   1.0054156e-02   -1.0089700e-01
 6   -0.7500   2.2614360e-01   1.0104820e-02   -1.0238250e-01
 7   -0.5000   2.7350362e-01   1.0182330e-02   -1.0376290e-01
 8   -0.2500   3.2078896e-01   1.0286880e-02   -1.0501506e-01
 9   0.0000   3.6809360e-01   1.0418350e-02   -1.0611753e-01
10   0.2500   4.1551680e-01   1.0577580e-02   -1.0703950e-01
11   0.5000   4.6323230e-01   1.0766170e-02   -1.0774636e-01
12   0.7500   5.1139494e-01   1.1012070e-02   -1.0820910e-01
13   1.0000   5.6010870e-01   1.1376360e-02   -1.0846050e-01
14   1.2500   6.0946649e-01   1.1932330e-02   -1.0859350e-01
15   1.5000   6.6000275e-01   1.2577610e-02   -1.0832740e-01
16   1.6000   6.8062665e-01   1.2933710e-02   -1.0815770e-01
17   1.7000   7.0163625e-01   1.3394680e-02   -1.0808787e-01
18   1.8000   7.2279280e-01   1.3972800e-02   -1.0813440e-01
19   1.9000   7.4398246e-01   1.4672930e-02   -1.0831770e-01
20   2.0000   7.6514156e-01   1.5497640e-02   -1.0865706e-01
21   2.1000   7.8620451e-01   1.6448270e-02   -1.0916450e-01
22   2.1659   8.0029699e-01   1.7152390e-02   -1.0965180e-01
23   2.2000   8.0709498e-01   1.7524509e-02   -1.0984310e-01
24   2.3000   8.2769915e-01   1.8724022e-02   -1.1068300e-01
25   2.4000   8.4791985e-01   2.0043820e-02   -1.1167110e-01
26   2.5000   8.6762974e-01   2.1476750e-02   -1.1277448e-01
27   2.6000   8.8635970e-01   2.3001860e-02   -1.1388150e-01
28   2.7000   9.0353307e-01   2.4586850e-02   -1.1485986e-01
29   2.8000   9.2029934e-01   2.6270043e-02   -1.1592785e-01
30   2.9000   9.3472685e-01   2.7954884e-02   -1.1663044e-01
31   3.0000   9.4802103e-01   2.9679160e-02   -1.1720600e-01
32   3.1000   9.5996095e-01   3.1426977e-02   -1.1760120e-01
33   3.1200   9.6212515e-01   3.1774960e-02   -1.1764300e-01
34   3.1400   9.6421476e-01   3.2122170e-02   -1.1767210e-01
35   3.1600   9.6623420e-01   3.2468511e-02   -1.1768874e-01
36   3.1700   9.6721849e-01   3.2641942e-02   -1.1769417e-01
37   3.1800   9.6819023e-01   3.2814934e-02   -1.1769637e-01
38   3.1900   9.6914440e-01   3.2987494e-02   -1.1769504e-01
39   3.2000   9.7008467e-01   3.3159991e-02   -1.1769180e-01
40   3.2100   9.7100050e-01   3.3332080e-02   -1.1768410e-01
41   3.2200   9.7190030e-01   3.3503990e-02   -1.1767370e-01
42   3.2300   9.7279083e-01   3.3676110e-02   -1.1766230e-01
43   3.2400   9.7366590e-01   3.3848105e-02   -1.1764840e-01
44   3.2500   9.7452319e-01   3.4019770e-02   -1.1763136e-01
45   3.2600   9.7535925e-01   3.4190880e-02   -1.1761025e-01
46   3.2700   9.7617766e-01   3.4361663e-02   -1.1758601e-01
47   3.2800   9.7697438e-01   3.4531917e-02   -1.1755781e-01
48   3.3000   9.7851023e-01   3.4871205e-02   -1.1749158e-01
49   3.4000   9.8538675e-01   3.6561250e-02   -1.1704421e-01
50   3.5000   9.9194819e-01   3.8293403e-02   -1.1662838e-01
51   3.6000   9.9658548e-01   3.9968193e-02   -1.1585950e-01
52   3.7000   1.0008454e+00   4.1666647e-02   -1.1511459e-01
53   3.8000   1.0039981e+00   4.3343462e-02   -1.1421433e-01
54   3.9000   1.0063691e+00   4.5010117e-02   -1.1324522e-01
55   4.0000   1.0077052e+00   4.6646543e-02   -1.1213207e-01
