Buffet: No. AoA Cl l_bound ubound
42 3.1500 1.0342 [3.1400,3.1500]
Cruise: No. AoA Cl/Cd Cl_error
18 1.7766 30.6412 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   7.1366439e-02   1.0243131e-02   -1.2019410e-01
 2   -1.7500   1.1972400e-01   1.0225139e-02   -1.2192180e-01
 3   -1.5000   1.6762969e-01   1.0237510e-02   -1.2359954e-01
 4   -1.2500   2.1516446e-01   1.0278760e-02   -1.2520880e-01
 5   -1.0000   2.6239192e-01   1.0347876e-02   -1.2672950e-01
 6   -0.7500   3.0939300e-01   1.0444140e-02   -1.2814620e-01
 7   -0.5000   3.5625187e-01   1.0566672e-02   -1.2944256e-01
 8   -0.2500   4.0303652e-01   1.0715960e-02   -1.3059500e-01
 9   0.0000   4.4984376e-01   1.0891980e-02   -1.3157950e-01
10   0.2500   4.9676808e-01   1.1095851e-02   -1.3235960e-01
11   0.5000   5.4400610e-01   1.1329290e-02   -1.3289630e-01
12   0.7500   5.9174617e-01   1.1618610e-02   -1.3315150e-01
13   1.0000   6.4022534e-01   1.2023720e-02   -1.3317420e-01
14   1.2500   6.8958570e-01   1.2569640e-02   -1.3302208e-01
15   1.5000   7.4065801e-01   1.3266510e-02   -1.3245610e-01
16   1.6000   7.6178835e-01   1.3683215e-02   -1.3233290e-01
17   1.7000   7.8339614e-01   1.4205900e-02   -1.3238830e-01
18   1.7766   8.0005224e-01   1.4681710e-02   -1.3254680e-01
19   1.8000   8.0507646e-01   1.4837068e-02   -1.3259920e-01
20   1.9000   8.2669184e-01   1.5589050e-02   -1.3299530e-01
21   2.0000   8.4884545e-01   1.6476710e-02   -1.3371575e-01
22   2.1000   8.7001673e-01   1.7475268e-02   -1.3448740e-01
23   2.2000   8.9075178e-01   1.8603980e-02   -1.3542880e-01
24   2.3000   9.1100637e-01   1.9861580e-02   -1.3652670e-01
25   2.4000   9.3037860e-01   2.1235190e-02   -1.3768520e-01
26   2.5000   9.4883205e-01   2.2719646e-02   -1.3887860e-01
27   2.6000   9.6635799e-01   2.4304883e-02   -1.4007235e-01
28   2.7000   9.8137140e-01   2.5918670e-02   -1.4086930e-01
29   2.8000   9.9573791e-01   2.7613512e-02   -1.4166567e-01
30   2.9000   1.0086641e+00   2.9354030e-02   -1.4227610e-01
31   3.0000   1.0198030e+00   3.1099300e-02   -1.4256300e-01
32   3.0200   1.0218790e+00   3.1450920e-02   -1.4259640e-01
33   3.0400   1.0239020e+00   3.1803170e-02   -1.4262096e-01
34   3.0600   1.0258890e+00   3.2156830e-02   -1.4264130e-01
35   3.0800   1.0278200e+00   3.2510602e-02   -1.4265141e-01
36   3.0900   1.0287670e+00   3.2687642e-02   -1.4265340e-01
37   3.1000   1.0297050e+00   3.2864940e-02   -1.4265420e-01
38   3.1100   1.0306270e+00   3.3042174e-02   -1.4265205e-01
39   3.1200   1.0315440e+00   3.3219820e-02   -1.4264960e-01
40   3.1300   1.0324450e+00   3.3397308e-02   -1.4264410e-01
41   3.1400   1.0333310e+00   3.3574689e-02   -1.4263570e-01
42   3.1500   1.0342040e+00   3.3752096e-02   -1.4262500e-01
43   3.1600   1.0350666e+00   3.3929637e-02   -1.4261270e-01
44   3.1700   1.0359229e+00   3.4107510e-02   -1.4259980e-01
45   3.1800   1.0367660e+00   3.4285369e-02   -1.4258461e-01
46   3.1900   1.0375885e+00   3.4462784e-02   -1.4256505e-01
47   3.2000   1.0383990e+00   3.4640214e-02   -1.4254339e-01
48   3.3000   1.0456550e+00   3.6401918e-02   -1.4216312e-01
49   3.4000   1.0515820e+00   3.8153357e-02   -1.4155022e-01
50   3.5000   1.0568601e+00   3.9917975e-02   -1.4085138e-01
51   3.6000   1.0604864e+00   4.1627782e-02   -1.3982585e-01
52   3.7000   1.0642089e+00   4.3397532e-02   -1.3892067e-01
53   3.8000   1.0665218e+00   4.5113523e-02   -1.3775752e-01
54   3.9000   1.0683530e+00   4.6838218e-02   -1.3656052e-01
55   4.0000   1.0700261e+00   4.8580283e-02   -1.3540197e-01
