Buffet: No. AoA Cl l_bound ubound
36 2.9500 0.9963 [2.9500,2.9500]
Cruise: No. AoA Cl/Cd Cl_error
18 1.7663 32.1480 0.0003
No.   AoA         CL              CD               CM
 1   -2.0000   6.5301375e-02   1.0198250e-02   -1.1497365e-01
 2   -1.7500   1.1399700e-01   1.0174440e-02   -1.1672220e-01
 3   -1.5000   1.6227115e-01   1.0181145e-02   -1.1843210e-01
 4   -1.2500   2.1019421e-01   1.0217180e-02   -1.2008039e-01
 5   -1.0000   2.5783440e-01   1.0281540e-02   -1.2164650e-01
 6   -0.7500   3.0528055e-01   1.0373230e-02   -1.2311560e-01
 7   -0.5000   3.5260892e-01   1.0492030e-02   -1.2446899e-01
 8   -0.2500   3.9990178e-01   1.0637990e-02   -1.2568446e-01
 9   0.0000   4.4726066e-01   1.0811180e-02   -1.2673740e-01
10   0.2500   4.9480370e-01   1.1012990e-02   -1.2759340e-01
11   0.5000   5.4274763e-01   1.1246590e-02   -1.2821100e-01
12   0.7500   5.9139369e-01   1.1544860e-02   -1.2859433e-01
13   1.0000   6.4105340e-01   1.1981040e-02   -1.2888250e-01
14   1.2500   6.9176663e-01   1.2631890e-02   -1.2929870e-01
15   1.5000   7.4357476e-01   1.3502910e-02   -1.2962370e-01
16   1.6000   7.6468195e-01   1.3981591e-02   -1.2983860e-01
17   1.7000   7.8591752e-01   1.4567330e-02   -1.3018160e-01
18   1.7663   8.0034834e-01   1.5030280e-02   -1.3056450e-01
19   1.8000   8.0715090e-01   1.5274510e-02   -1.3068040e-01
20   1.9000   8.2820495e-01   1.6111444e-02   -1.3133690e-01
21   2.0000   8.4899464e-01   1.7082720e-02   -1.3215470e-01
22   2.1000   8.6943699e-01   1.8189584e-02   -1.3312503e-01
23   2.2000   8.8933850e-01   1.9429820e-02   -1.3421350e-01
24   2.3000   9.0715095e-01   2.0741630e-02   -1.3506040e-01
25   2.4000   9.2515850e-01   2.2195382e-02   -1.3615970e-01
26   2.5000   9.4081924e-01   2.3686910e-02   -1.3690670e-01
27   2.6000   9.5558485e-01   2.5252298e-02   -1.3760100e-01
28   2.7000   9.6933393e-01   2.6881150e-02   -1.3821582e-01
29   2.8000   9.8126319e-01   2.8520715e-02   -1.3852645e-01
30   2.8900   9.9071196e-01   3.0003923e-02   -1.3859336e-01
31   2.9000   9.9168315e-01   3.0168610e-02   -1.3858726e-01
32   2.9100   9.9264029e-01   3.0333342e-02   -1.3857892e-01
33   2.9200   9.9358101e-01   3.0497979e-02   -1.3856773e-01
34   2.9300   9.9450558e-01   3.0662522e-02   -1.3855372e-01
35   2.9400   9.9540808e-01   3.0826616e-02   -1.3853527e-01
36   2.9500   9.9630609e-01   3.0991215e-02   -1.3851699e-01
37   2.9600   9.9719090e-01   3.1155874e-02   -1.3849668e-01
38   2.9700   9.9806779e-01   3.1320827e-02   -1.3847556e-01
39   2.9800   9.9893194e-01   3.1485832e-02   -1.3845243e-01
40   2.9900   9.9978103e-01   3.1650716e-02   -1.3842653e-01
41   3.0000   1.0006280e+00   3.1816230e-02   -1.3840130e-01
42   3.0200   1.0023070e+00   3.2148594e-02   -1.3835042e-01
43   3.0400   1.0039390e+00   3.2481125e-02   -1.3829184e-01
44   3.0600   1.0055343e+00   3.2814410e-02   -1.3822833e-01
45   3.0800   1.0070960e+00   3.3148362e-02   -1.3816029e-01
46   3.1000   1.0085940e+00   3.3481143e-02   -1.3807952e-01
47   3.2000   1.0157260e+00   3.5161606e-02   -1.3764670e-01
48   3.3000   1.0216847e+00   3.6826452e-02   -1.3701184e-01
49   3.4000   1.0264510e+00   3.8482660e-02   -1.3620030e-01
50   3.5000   1.0300895e+00   4.0112844e-02   -1.3519188e-01
51   3.6000   1.0338790e+00   4.1799581e-02   -1.3433420e-01
52   3.7000   1.0361177e+00   4.3427413e-02   -1.3317899e-01
