Buffet: No. AoA Cl l_bound ubound
38 3.2500 0.9924 [3.2500,3.2600]
Cruise: No. AoA Cl/Cd Cl_error
21 2.0777 28.4602 -0.0004
No.   AoA         CL              CD               CM
 1   -2.0000   4.8815979e-03   1.0269891e-02   -1.0156260e-01
 2   -1.7500   5.3337905e-02   1.0220481e-02   -1.0310982e-01
 3   -1.5000   1.0137500e-01   1.0201953e-02   -1.0465388e-01
 4   -1.2500   1.4904501e-01   1.0213170e-02   -1.0616050e-01
 5   -1.0000   1.9641830e-01   1.0252800e-02   -1.0760680e-01
 6   -0.7500   2.4357450e-01   1.0319460e-02   -1.0897250e-01
 7   -0.5000   2.9055553e-01   1.0413486e-02   -1.1022890e-01
 8   -0.2500   3.3744436e-01   1.0534310e-02   -1.1135400e-01
 9   0.0000   3.8432109e-01   1.0681650e-02   -1.1231720e-01
10   0.2500   4.3126428e-01   1.0856560e-02   -1.1307540e-01
11   0.5000   4.7841020e-01   1.1060370e-02   -1.1356384e-01
12   0.7500   5.2591320e-01   1.1315720e-02   -1.1364940e-01
13   1.0000   5.7405430e-01   1.1692010e-02   -1.1330200e-01
14   1.2500   6.2343566e-01   1.2267250e-02   -1.1267940e-01
15   1.5000   6.7461278e-01   1.3148095e-02   -1.1208820e-01
16   1.6000   6.9570378e-01   1.3614110e-02   -1.1198130e-01
17   1.7000   7.1714501e-01   1.4158340e-02   -1.1200900e-01
18   1.8000   7.3888399e-01   1.4789390e-02   -1.1220471e-01
19   1.9000   7.6084725e-01   1.5516380e-02   -1.1259670e-01
20   2.0000   7.8291192e-01   1.6347260e-02   -1.1319482e-01
21   2.0777   7.9960503e-01   1.7062950e-02   -1.1372713e-01
22   2.1000   8.0482579e-01   1.7289810e-02   -1.1398360e-01
23   2.2000   8.2595307e-01   1.8337230e-02   -1.1485790e-01
24   2.3000   8.4747485e-01   1.9522690e-02   -1.1605090e-01
25   2.4000   8.6744596e-01   2.0803254e-02   -1.1717257e-01
26   2.5000   8.8687463e-01   2.2204125e-02   -1.1841220e-01
27   2.6000   9.0534530e-01   2.3707350e-02   -1.1966520e-01
28   2.7000   9.2276410e-01   2.5302749e-02   -1.2088908e-01
29   2.8000   9.3909278e-01   2.6979205e-02   -1.2204390e-01
30   2.9000   9.5298014e-01   2.8667436e-02   -1.2278784e-01
31   3.0000   9.6597360e-01   3.0412175e-02   -1.2344733e-01
32   3.1000   9.7782601e-01   3.2200300e-02   -1.2397220e-01
33   3.2000   9.8784778e-01   3.3977246e-02   -1.2415260e-01
34   3.2100   9.8877628e-01   3.4155190e-02   -1.2415798e-01
35   3.2200   9.8969106e-01   3.4333200e-02   -1.2416100e-01
36   3.2300   9.9059988e-01   3.4511683e-02   -1.2416380e-01
37   3.2400   9.9149993e-01   3.4690450e-02   -1.2416551e-01
38   3.2500   9.9239124e-01   3.4869470e-02   -1.2416620e-01
39   3.2600   9.9326736e-01   3.5048320e-02   -1.2416390e-01
40   3.2700   9.9412724e-01   3.5226958e-02   -1.2415845e-01
41   3.2800   9.9497302e-01   3.5405496e-02   -1.2415040e-01
42   3.2900   9.9581050e-01   3.5584230e-02   -1.2414123e-01
43   3.3000   9.9663813e-01   3.5763010e-02   -1.2413051e-01
44   3.3100   9.9745087e-01   3.5941565e-02   -1.2411700e-01
45   3.3200   9.9824940e-01   3.6119960e-02   -1.2410070e-01
46   3.3400   9.9979330e-01   3.6475760e-02   -1.2405760e-01
47   3.3600   1.0013060e+00   3.6832190e-02   -1.2401040e-01
48   3.3800   1.0027490e+00   3.7187292e-02   -1.2394951e-01
49   3.4000   1.0041360e+00   3.7541617e-02   -1.2387809e-01
50   3.5000   1.0101950e+00   3.9299300e-02   -1.2336160e-01
51   3.6000   1.0154180e+00   4.1068947e-02   -1.2273835e-01
52   3.7000   1.0194912e+00   4.2810392e-02   -1.2190261e-01
53   3.8000   1.0229412e+00   4.4562935e-02   -1.2102451e-01
54   3.9000   1.0253961e+00   4.6296356e-02   -1.1998074e-01
55   4.0000   1.0281966e+00   4.8088475e-02   -1.1911616e-01
56   4.1000   1.0292730e+00   4.9802453e-02   -1.1791903e-01
