Buffet: No. AoA Cl l_bound ubound
38 3.1600 1.0366 [3.1600,3.1600]
Cruise: No. AoA Cl/Cd Cl_error
19 1.8123 30.1457 0.0002
No.   AoA         CL              CD               CM
 1   -2.0000   6.4075286e-02   9.9641477e-03   -1.2117079e-01
 2   -1.7500   1.1208476e-01   9.9514424e-03   -1.2252870e-01
 3   -1.5000   1.5966120e-01   9.9675365e-03   -1.2386950e-01
 4   -1.2500   2.0690200e-01   1.0010263e-02   -1.2517280e-01
 5   -1.0000   2.5387289e-01   1.0079110e-02   -1.2641534e-01
 6   -0.7500   3.0064930e-01   1.0173600e-02   -1.2757570e-01
 7   -0.5000   3.4730158e-01   1.0293230e-02   -1.2863160e-01
 8   -0.2500   3.9391612e-01   1.0438300e-02   -1.2956180e-01
 9   0.0000   4.4055250e-01   1.0609430e-02   -1.3033010e-01
10   0.2500   4.8733250e-01   1.0806730e-02   -1.3090450e-01
11   0.5000   5.3437592e-01   1.1031790e-02   -1.3122910e-01
12   0.7500   5.8188272e-01   1.1287590e-02   -1.3121040e-01
13   1.0000   6.3018460e-01   1.1603530e-02   -1.3074620e-01
14   1.2500   6.7982612e-01   1.2059180e-02   -1.2977001e-01
15   1.5000   7.3168524e-01   1.2862354e-02   -1.2869780e-01
16   1.6000   7.5314733e-01   1.3323430e-02   -1.2843661e-01
17   1.7000   7.7501525e-01   1.3878690e-02   -1.2835456e-01
18   1.8000   7.9724705e-01   1.4538700e-02   -1.2849930e-01
19   1.8123   8.0022000e-01   1.4629880e-02   -1.2856938e-01
20   1.9000   8.1967096e-01   1.5313129e-02   -1.2888840e-01
21   2.0000   8.4206281e-01   1.6211170e-02   -1.2952050e-01
22   2.1000   8.6437743e-01   1.7242479e-02   -1.3041004e-01
23   2.2000   8.8657059e-01   1.8422870e-02   -1.3157180e-01
24   2.3000   9.0730853e-01   1.9713300e-02   -1.3272200e-01
25   2.4000   9.2747460e-01   2.1143020e-02   -1.3402780e-01
26   2.5000   9.4666853e-01   2.2690823e-02   -1.3537980e-01
27   2.6000   9.6462927e-01   2.4338436e-02   -1.3669180e-01
28   2.7000   9.8142924e-01   2.6072640e-02   -1.3793510e-01
29   2.8000   9.9568160e-01   2.7818270e-02   -1.3874760e-01
30   2.9000   1.0089170e+00   2.9617215e-02   -1.3945194e-01
31   3.0000   1.0208910e+00   3.1456191e-02   -1.3999585e-01
32   3.1000   1.0310730e+00   3.3285161e-02   -1.4020530e-01
33   3.1100   1.0320220e+00   3.3468604e-02   -1.4021490e-01
34   3.1200   1.0329510e+00   3.3651669e-02   -1.4022040e-01
35   3.1300   1.0338710e+00   3.3834945e-02   -1.4022480e-01
36   3.1400   1.0347830e+00   3.4018437e-02   -1.4022810e-01
37   3.1500   1.0356830e+00   3.4201980e-02   -1.4022946e-01
38   3.1600   1.0365650e+00   3.4385190e-02   -1.4022710e-01
39   3.1700   1.0374250e+00   3.4567830e-02   -1.4022010e-01
40   3.1800   1.0382770e+00   3.4750700e-02   -1.4021210e-01
41   3.1900   1.0391200e+00   3.4933770e-02   -1.4020290e-01
42   3.2000   1.0399540e+00   3.5116980e-02   -1.4019240e-01
43   3.2100   1.0407720e+00   3.5300000e-02   -1.4017884e-01
44   3.2200   1.0415670e+00   3.5482382e-02   -1.4016050e-01
45   3.2400   1.0431190e+00   3.5846893e-02   -1.4011695e-01
46   3.2600   1.0446280e+00   3.6211509e-02   -1.4006664e-01
47   3.2800   1.0460600e+00   3.6574128e-02   -1.4000023e-01
48   3.3000   1.0474379e+00   3.6936135e-02   -1.3992432e-01
49   3.4000   1.0536810e+00   3.8748763e-02   -1.3945050e-01
50   3.5000   1.0591270e+00   4.0567574e-02   -1.3886223e-01
51   3.6000   1.0631800e+00   4.2345112e-02   -1.3801106e-01
52   3.7000   1.0673070e+00   4.4181879e-02   -1.3728872e-01
53   3.8000   1.0696685e+00   4.5942914e-02   -1.3620786e-01
54   3.9000   1.0725743e+00   4.7775598e-02   -1.3534542e-01
55   4.0000   1.0741891e+00   4.9555683e-02   -1.3425192e-01
