Buffet: No. AoA Cl l_bound ubound
37 2.9700 1.0157 [2.9600,2.9700]
Cruise: No. AoA Cl/Cd Cl_error
17 1.6676 31.4764 -0.0004
No.   AoA         CL              CD               CM
 1   -2.0000   9.5216632e-02   1.0183050e-02   -1.2735300e-01
 2   -1.7500   1.4312039e-01   1.0188830e-02   -1.2875890e-01
 3   -1.5000   1.9062596e-01   1.0222790e-02   -1.3014220e-01
 4   -1.2500   2.3779890e-01   1.0284530e-02   -1.3147600e-01
 5   -1.0000   2.8473190e-01   1.0372550e-02   -1.3274460e-01
 6   -0.7500   3.3150099e-01   1.0486340e-02   -1.3392788e-01
 7   -0.5000   3.7816500e-01   1.0626710e-02   -1.3499900e-01
 8   -0.2500   4.2483320e-01   1.0793147e-02   -1.3594070e-01
 9   0.0000   4.7160699e-01   1.0986190e-02   -1.3672270e-01
10   0.2500   5.1863873e-01   1.1209230e-02   -1.3730790e-01
11   0.5000   5.6611478e-01   1.1490930e-02   -1.3768990e-01
12   0.7500   6.1421525e-01   1.1879078e-02   -1.3791770e-01
13   1.0000   6.6322501e-01   1.2424930e-02   -1.3809780e-01
14   1.2500   7.1312643e-01   1.3155170e-02   -1.3828454e-01
15   1.5000   7.6466168e-01   1.4138450e-02   -1.3847470e-01
16   1.6000   7.8570125e-01   1.4675430e-02   -1.3870000e-01
17   1.6676   7.9963802e-01   1.5091150e-02   -1.3886270e-01
18   1.7000   8.0686063e-01   1.5319580e-02   -1.3907430e-01
19   1.8000   8.2796751e-01   1.6079217e-02   -1.3960570e-01
20   1.9000   8.4884638e-01   1.6959300e-02   -1.4028799e-01
21   2.0000   8.6937238e-01   1.7962590e-02   -1.4111270e-01
22   2.1000   8.8928000e-01   1.9084540e-02   -1.4202870e-01
23   2.2000   9.0778018e-01   2.0302250e-02   -1.4286310e-01
24   2.3000   9.2605365e-01   2.1644130e-02   -1.4386000e-01
25   2.4000   9.4381529e-01   2.3100123e-02   -1.4494160e-01
26   2.5000   9.5907334e-01   2.4589670e-02   -1.4563680e-01
27   2.6000   9.7344250e-01   2.6150930e-02   -1.4626890e-01
28   2.7000   9.8681605e-01   2.7773690e-02   -1.4681197e-01
29   2.8000   9.9886564e-01   2.9433500e-02   -1.4716916e-01
30   2.9000   1.0092740e+00   3.1100580e-02   -1.4723765e-01
31   2.9100   1.0102316e+00   3.1267419e-02   -1.4722970e-01
32   2.9200   1.0111690e+00   3.1433958e-02   -1.4721771e-01
33   2.9300   1.0120940e+00   3.1600586e-02   -1.4720375e-01
34   2.9400   1.0130050e+00   3.1767230e-02   -1.4718740e-01
35   2.9500   1.0139030e+00   3.1933921e-02   -1.4716890e-01
36   2.9600   1.0147850e+00   3.2100500e-02   -1.4714740e-01
37   2.9700   1.0156550e+00   3.2267206e-02   -1.4712390e-01
38   2.9800   1.0165140e+00   3.2434105e-02   -1.4709900e-01
39   2.9900   1.0173640e+00   3.2601220e-02   -1.4707280e-01
40   3.0000   1.0182090e+00   3.2768748e-02   -1.4704627e-01
41   3.0100   1.0190430e+00   3.2936482e-02   -1.4701821e-01
42   3.0200   1.0198700e+00   3.3104580e-02   -1.4698947e-01
43   3.0400   1.0214900e+00   3.3441036e-02   -1.4692647e-01
44   3.0600   1.0230785e+00   3.3778455e-02   -1.4685908e-01
45   3.0800   1.0246260e+00   3.4116071e-02   -1.4678469e-01
46   3.1000   1.0261340e+00   3.4454245e-02   -1.4670390e-01
47   3.2000   1.0332140e+00   3.6155862e-02   -1.4623671e-01
48   3.3000   1.0391650e+00   3.7844337e-02   -1.4556534e-01
49   3.4000   1.0436820e+00   3.9508532e-02   -1.4463993e-01
50   3.5000   1.0472768e+00   4.1159681e-02   -1.4355739e-01
51   3.6000   1.0505499e+00   4.2837799e-02   -1.4250722e-01
52   3.7000   1.0524240e+00   4.4465842e-02   -1.4118610e-01
53   3.8000   1.0548820e+00   4.6165585e-02   -1.4009373e-01
