Buffet: No. AoA Cl l_bound ubound
38 2.9300 1.0469 [2.9300,2.9300]
Cruise: No. AoA Cl/Cd Cl_error
16 1.5140 31.5213 0.0001
No.   AoA         CL              CD               CM
 1   -2.0000   1.1949119e-01   1.0148490e-02   -1.3067501e-01
 2   -1.7500   1.6778249e-01   1.0156140e-02   -1.3230903e-01
 3   -1.5000   2.1566550e-01   1.0192740e-02   -1.3389460e-01
 4   -1.2500   2.6321375e-01   1.0257100e-02   -1.3540880e-01
 5   -1.0000   3.1049660e-01   1.0348680e-02   -1.3683070e-01
 6   -0.7500   3.5759503e-01   1.0466750e-02   -1.3814190e-01
 7   -0.5000   4.0459405e-01   1.0611020e-02   -1.3932270e-01
 8   -0.2500   4.5157190e-01   1.0781870e-02   -1.4034540e-01
 9   0.0000   4.9863729e-01   1.0979590e-02   -1.4118030e-01
10   0.2500   5.4590713e-01   1.1205570e-02   -1.4178010e-01
11   0.5000   5.9359793e-01   1.1462660e-02   -1.4207650e-01
12   0.7500   6.4205050e-01   1.1785630e-02   -1.4201440e-01
13   1.0000   6.9164020e-01   1.2250650e-02   -1.4168500e-01
14   1.2500   7.4310695e-01   1.2941750e-02   -1.4125470e-01
15   1.5000   7.9693363e-01   1.4059650e-02   -1.4135890e-01
16   1.5140   8.0007406e-01   1.4141100e-02   -1.4141055e-01
17   1.6000   8.1910818e-01   1.4673470e-02   -1.4174020e-01
18   1.7000   8.4153774e-01   1.5409280e-02   -1.4238330e-01
19   1.8000   8.6343520e-01   1.6262800e-02   -1.4315840e-01
20   1.9000   8.8530928e-01   1.7254290e-02   -1.4418900e-01
21   2.0000   9.0631033e-01   1.8376415e-02   -1.4530640e-01
22   2.1000   9.2709733e-01   1.9647422e-02   -1.4664626e-01
23   2.2000   9.4651397e-01   2.1030105e-02   -1.4793532e-01
24   2.3000   9.6440638e-01   2.2509140e-02   -1.4910968e-01
25   2.4000   9.8167256e-01   2.4101899e-02   -1.5034430e-01
26   2.5000   9.9668410e-01   2.5731170e-02   -1.5121310e-01
27   2.6000   1.0111820e+00   2.7450160e-02   -1.5211900e-01
28   2.7000   1.0234090e+00   2.9171100e-02   -1.5260720e-01
29   2.8000   1.0343910e+00   3.0916640e-02   -1.5289460e-01
30   2.8200   1.0364460e+00   3.1268360e-02   -1.5292980e-01
31   2.8400   1.0384490e+00   3.1620546e-02   -1.5295600e-01
32   2.8600   1.0404070e+00   3.1973436e-02   -1.5297490e-01
33   2.8800   1.0423310e+00   3.2327538e-02   -1.5298950e-01
34   2.8900   1.0432690e+00   3.2504396e-02   -1.5299202e-01
35   2.9000   1.0441940e+00   3.2681256e-02   -1.5299224e-01
36   2.9100   1.0451120e+00   3.2858390e-02   -1.5299153e-01
37   2.9200   1.0460180e+00   3.3035600e-02   -1.5298890e-01
38   2.9300   1.0469140e+00   3.3212918e-02   -1.5298460e-01
39   2.9400   1.0477950e+00   3.3390068e-02   -1.5297720e-01
40   2.9500   1.0486547e+00   3.3566709e-02   -1.5296529e-01
41   2.9600   1.0495060e+00   3.3743585e-02   -1.5295230e-01
42   2.9700   1.0503420e+00   3.3920220e-02   -1.5293604e-01
43   2.9800   1.0511666e+00   3.4096920e-02   -1.5291800e-01
44   2.9900   1.0519750e+00   3.4273388e-02   -1.5289684e-01
45   3.0000   1.0527600e+00   3.4449185e-02   -1.5287046e-01
46   3.1000   1.0597430e+00   3.6194784e-02   -1.5244130e-01
47   3.2000   1.0661440e+00   3.7968090e-02   -1.5195440e-01
48   3.3000   1.0717950e+00   3.9744032e-02   -1.5135110e-01
49   3.4000   1.0760249e+00   4.1485962e-02   -1.5048019e-01
50   3.5000   1.0797127e+00   4.3239186e-02   -1.4955047e-01
51   3.6000   1.0828313e+00   4.4997399e-02   -1.4857696e-01
52   3.7000   1.0849811e+00   4.6728978e-02   -1.4743027e-01
